,0,1,2,3
Balıkesir,-0.6376798718685752,0.5449608323734939,0.4539210848606012,0.3005623411398058
Manisa,-0.5164796285591435,-0.6449125630945557,0.16712741762812477,0.5379637585592307
Yalova,-0.6109078259765517,0.699125703392982,0.37145973589650283,-0.00570470188282381
Çanakkale,-0.5924937646824173,0.6750158188179745,0.36333108665320374,0.24757888566951336
Edirne,-0.641220297219313,-0.20308785519481679,0.38543538931201743,0.6316893335906811
Aydın,-0.4221008958410852,-0.6824526788693257,0.16288059105955502,0.5740723716486661
Çorum,0.42762375109576617,-0.25693516539150896,0.5715141511308518,-0.6515319050830944
Bartın,0.32480298750248954,-0.15427778319206767,0.643661830802597,-0.675574446297851
Denizli,-0.3723219779606163,-0.6363728070850561,0.2049936342817784,0.643726343281156
Giresun,0.10756413371065582,0.269351968197018,0.6303477969028699,-0.7200979997938941
Afyonkarahisar,-0.2733261781516421,-0.6441053668017078,0.24655478725307078,0.6705459072105705
Samsun,0.13651710245980173,0.2107582668137742,0.7368640760825566,-0.6276745710036644
Amasya,0.42667085790255815,-0.14453566068064327,0.5270479035045144,-0.7206121905850614
Kütahya,-0.3715941487936851,-0.5430127188771554,0.4168564833790132,0.6271249062067449
Bingöl,-0.2841629616472043,0.016304900108098354,-0.8781046879266781,-0.38460072608036733
Ordu,0.12650096543128383,0.09662894039444996,0.771827181490036,-0.615583589398179
Şanlıurfa,0.667947653433096,0.2183566028893726,-0.5115544473019084,0.4944475439250076
Elazığ,-0.24704043500713002,-0.022580761148315195,-0.8932875729716327,-0.37483122158099413
Mersin,0.6387540452391473,0.0919628548373156,-0.6550689489928906,0.3929640887996589
Kocaeli,-0.0893730799246282,0.019704425693619625,0.7374132509742185,-0.6692128850227744
Iğdır,-0.7293604020106562,0.6796097705421876,-0.0681077955733144,0.039054986168128185
Şırnak,-0.1683751869582748,-0.2757571622889562,-0.9147208173129823,-0.24268005735407724
Ankara,0.6057089795700178,-0.6837732540289747,0.06106422630515914,-0.40229582325525975
Van,-0.5729044166887526,-0.16196027096391347,-0.7459592537302545,-0.29848650177523584
Tekirdağ,-0.5718716142910775,0.7276126377333142,0.36382147212956595,-0.10571964148804923
Diyarbakır,-0.3794229734917498,-0.1570980297743923,-0.8788923903157193,-0.24270678291470157
Adana,0.678028900423693,0.19846230576896476,-0.5652349322524305,0.4259096086503498
Düzce,0.16662541842615133,-0.20433008695265023,0.6669757347487182,-0.6968705437573323
Çankırı,0.552646661297732,-0.32841422111791135,0.45422087308246467,-0.6167731881171465
Burdur,-0.20220168215134413,-0.6559935944135209,0.08547822805920019,0.7221359680499617
Kars,-0.5383082972111626,-0.008226658554576459,-0.745771065620015,-0.3924054241809515
Kastamonu,0.3978141327228369,-0.23497077094407373,0.5575494708310484,-0.6896892344990911
Kayseri,0.8424204708878944,0.2740705134269095,-0.23279093459907355,0.4012748243628273
Artvin,-0.46696872921587884,0.8406277562598353,0.2689715394798554,-0.054217084852456895
Kırklareli,-0.5663397587149048,0.785133913015395,0.24840768931634924,0.03343106669536033
Gümüşhane,-0.2178437103954296,0.8960205088476416,0.38343412606362426,0.05166852557786585
Sivas,0.6299941864280736,-0.27691604818197174,0.386238529878169,-0.6142024302814669
Antalya,-0.050586237272354485,-0.6521089449762333,0.05811398693790095,0.7542000537011321
Erzurum,-0.5689474976145041,0.8084814327290601,0.14501780631718814,0.040328076342798225
İstanbul,-0.3122606004884427,0.0013531890167657733,0.37750572428305945,-0.8717688422945642
Bursa,-0.6716434204911578,0.6299034791713275,0.33570945166885885,0.19853434639625656
Eskişehir,-0.27889483776232954,-0.6051050460743085,0.355402060229819,0.6555569603545774
Konya,0.04295530040455698,-0.6476037572032055,0.15994919233763538,0.7437610313091054
Yozgat,0.9399102208986457,0.23162954641016292,-0.10204678747572736,0.22913529419529566
Sinop,0.16998358132552424,-0.08985123804104397,0.6377790380150075,-0.7458352604770655
Isparta,-0.24442696148559084,-0.6835745584959192,0.11168327974185806,0.6786074922236951
Aksaray,0.8315838148104905,0.13769938578644053,-0.17159119190285393,0.5099644114647877
Ardahan,-0.6259273646781922,0.2358993745681595,-0.6347602157727485,-0.3868409074768311
Adıyaman,-0.03955371166850767,-0.012687962104309532,-0.9583269840072298,-0.2826374200888675
Kahramanmaraş,0.7618193487962545,0.3276833165236371,-0.3946187415938076,0.39563995330936996
Osmaniye,0.7423207295150295,0.27809924353562365,-0.4167459667231083,0.4449084675494614
Niğde,0.7887874880507305,0.23148226775369984,-0.2494196372949932,0.5118789924795286
Tokat,0.35347304037241645,-0.04927566020547876,0.5667287713222398,-0.7425949224151609
Bilecik,-0.4865560227104461,-0.6644795057218137,0.27616715876598324,0.4954411404586931
