,0,1,2,3,4,5,6,7,8,9
Balıkesir,0.07743120925127873,0.44858753955323527,-0.20669784962038706,0.4418482395323329,-0.13353183243824143,0.12568309244606754,-0.18302543877666283,0.41561409169886926,0.4143138763210795,0.3785543511895748
Manisa,-0.002794194220751964,0.2668502970962496,0.07052913094982156,0.181884596336089,0.2809950337605736,0.5480732642653955,-0.25470827370861127,0.3984238179558887,0.10126815490545958,0.526793272653196
Yalova,0.024793168331146566,0.21935008124165528,0.2513005728810213,0.7667912396796533,0.1161363272168259,-0.005337418705400022,-0.5257459120437021,-0.039109338991883055,0.06125866460895066,-0.07030643305576915
Çanakkale,0.1561233792594822,0.21717626390109046,-0.3139591063272099,0.41992799896153427,0.03977577609266334,0.22222056397027962,-0.177683165940322,0.32719715775522096,0.38662203957856306,0.5607852848322109
Edirne,0.18125022715115457,-0.07807985994856118,-0.45749625698503754,0.04958986361069022,-0.12255472733425989,0.46631218015369147,-0.2636257116679816,0.04371917701442975,0.3110607850332203,0.590469733408416
Aydın,0.11034942235977498,0.19529759587275006,-0.21454237461011574,-0.16146701302545463,-0.039779681119824495,0.4494207177226525,0.040440266811498614,0.5480833913695551,0.32947461209454404,0.5132602493807122
Çorum,-0.1570170950228899,0.3644570623453075,-0.5935381582336565,-0.3455408128037495,-0.08819012623505311,-0.20370972558578188,-0.11613765233757753,-0.03777809382905499,0.07616643068543413,-0.5484879839102549
Bartın,-0.03163011377161179,0.2396949895200955,-0.6270009247576923,0.08150674983781231,0.316989642264115,-0.10740684072014309,0.08185566094760882,-0.5160739292938696,-0.35864928523841993,0.16760583438950982
Denizli,-0.271267312637797,0.20776229686282033,0.248878146999314,-0.41987226705132696,0.1479275760087204,0.30820527483683924,-0.07574822836997183,0.5512133922828891,0.08027800249921054,0.46056943624646735
Giresun,0.024476136319108548,0.11008419022507974,-0.18220744333106403,-0.027738659548998845,-0.38006226012355315,-0.4746081322570881,-0.6404041500842587,-0.3524988186986044,-0.06853840885576643,-0.2110516460069434
Afyonkarahisar,-0.3242862012316446,0.30887243009756116,0.339336727520974,-0.38595152203994343,0.4797807963515418,0.21425391048155307,-0.12831917736619405,0.43819873264012105,-0.028897962313330316,0.22341644100025074
Samsun,-0.10329769409414016,0.16861297443829787,-0.5094869828787252,-0.18084245842560995,-0.26251227547337275,-0.32970527282785356,-0.5666976107989135,-0.1830349407808232,-0.0016286984216764809,-0.36925517566925997
Amasya,-0.1967177025372949,0.1482650982215025,-0.3549131472895761,-0.46831562171109176,-0.45301513626511153,-0.32281791067739984,-0.37541665206056407,0.058578952156048705,-0.004754094634217523,-0.37444741642172397
Kütahya,-0.39045933572651265,0.4798018116429797,0.25330101535324834,0.1718284448470043,0.2798495528865024,-0.09768324604583138,-0.20689973502443296,0.38890410576933404,0.1777999671614526,0.45838934202458614
Bingöl,0.35928669598323815,0.01210500511446359,0.3283397768263745,0.30248858420550306,-0.5331128911419238,-0.08066452104805395,0.37343989390050786,0.25905511080215937,-0.3186882888957133,-0.2694715873585776
Ordu,-0.14876098377730235,0.216869294271646,-0.4651082207040758,-0.2508990705362884,-0.4896066256450232,-0.3049089132746994,-0.4646525184572198,-0.1993738745033962,-0.19153122152362487,-0.1629161487204793
Şanlıurfa,0.054718037891065635,-0.5117826477106526,0.3234058234594976,0.1911636414896382,0.2953602733817666,0.06635053111401644,0.18470267463900011,0.44116887422756235,-0.31795535544871956,-0.41529368839500885
Elazığ,0.23230488582498002,0.10817516581751585,0.30094147380683517,0.20543617968610772,-0.5016505818655884,-0.3031835148437413,0.6033548203917432,0.2582599178636566,-0.16070647875957908,0.03778137374230002
