,0,1,2,3,4,5,6,7,8
Balıkesir,-0.5105244546100168,-0.07504228758932274,-0.11269612164234362,-0.060224217708648595,0.07230005860936053,-0.2791331810892539,-0.04429794042785417,-0.6246004790627819,0.49211316468382765
Manisa,-0.4262973383173224,-0.19580795306700122,-0.19877609734532145,-0.3360160942667422,-0.27839853660623226,-0.4443465498214782,0.05357156240089688,-0.2560269319584231,0.5330494992665366
Yalova,-0.07190032609269646,0.1266800322521047,-0.49088705533962956,-0.024458739428272515,0.6636301914094602,0.12996108995080394,-0.34509059566621375,-0.3659955822712259,0.16394810212766675
Çanakkale,-0.6068070514431794,-0.2311980331393356,-0.23342047517606881,-0.18421785309608968,0.0774378461929703,-0.27177704976688033,-0.0695781847329864,-0.4906426671254104,0.4055620800357377
Edirne,-0.5129478850821809,-0.5284544472206216,-0.30564282979805424,-0.31920682098950615,-0.33757813133038606,-0.17889304046466165,0.03596222303998268,-0.31777983042575825,0.11862046045547568
Aydın,0.3895594784768188,0.1356533835258891,0.08984699499800479,-0.06937247805545985,-0.18451163273999968,-0.5574839764657711,0.35846123807433183,-0.08918632004216168,0.5793746314158097
Çorum,-0.010819993491023687,0.34577835405562063,0.2728973754260738,0.5999510124886458,-0.2959855360958919,-0.09634561084030663,-0.015677582553986467,-0.21158651246544047,-0.5513633190090356
Bartın,-0.09207705752346124,-0.37958946653793696,-0.5016306962930317,0.46956764387009803,-0.45130856620423515,0.14012779461978692,0.2731937231526527,-0.07558891289759317,-0.26766174523219194
Denizli,0.27892375986163415,0.004299300001018314,0.12165970750281564,-0.03579221579002792,-0.2860498339267027,-0.5793625454757372,0.31316322932223273,-0.026988214289149402,0.6243523416818854
Giresun,0.2779553345106859,-0.22045820009940637,0.10281374878803819,0.22855366267137586,0.19759106209651595,0.08454011729477734,-0.03181606297309385,-0.5974896129097185,-0.6380722621418946
Afyonkarahisar,0.2822709497295888,0.04669144933208373,-0.015656935314763056,0.05966958705194503,-0.17299460537861058,-0.7324100782021875,0.17192809962411748,0.0601732732769949,0.561075458255091
Samsun,0.19487251748649106,-0.019654108755084124,0.10832502267285321,0.36358245271493717,0.18787547687322503,-0.13941407473910836,-0.03665689679620755,-0.5197468455418586,-0.701069124194678
