,0
0,2176.1827660606427
1,1714.5804944732624
2,1655.5204787252264
3,1629.348429547554
4,1612.9006078766558
5,1599.9146732757795
6,1589.3423972804446
7,1581.4599488293297
8,1572.5458979372697
9,1567.2167844306318
10,1563.586935122118
11,1559.3757373310132
12,1555.669271636651
13,1553.983003720239
14,1550.6715421410447
15,1548.0267799926091
16,1547.3099677344198
17,1545.5649402323131
18,1546.118160306883
19,1544.7330872478142
20,1542.7467875158727
21,1541.013821487812
22,1541.122261368526
23,1539.0983649233485
24,1538.3454748096299
25,1537.4459559153518
26,1536.056250527187
27,1536.0556865589595
28,1535.4176924255155
29,1532.8476343270333
30,1532.6107088959511
31,1531.2289384199416
32,1531.1326676783253
33,1532.015167947373
34,1530.6669533322067
35,1528.1772869570445
36,1528.9798851495948
37,1527.4953418072625
38,1527.1652526511111
39,1526.8563005680433
40,1525.1025292508668
41,1525.2306403480704
42,1524.0199248409501
43,1526.563465581158
44,1524.5107698981342
45,1524.710232953738
46,1522.4405874655877
47,1523.3664889081758
48,1523.1820438110126
49,1521.486927792703
50,1521.213557805622
51,1522.8031987440106
52,1521.6495248258977
53,1521.8568894059697
54,1520.0841636981131
55,1519.7149852942568
56,1519.5316019315367
57,1519.6561470986494
58,1519.5687379542242
59,1517.7851640739534
60,1518.8503107534605
61,1518.0447138211675
62,1518.5491337929793
63,1518.240723544194
64,1516.9407064703928
65,1518.8077303101797
66,1517.9489420453006
67,1517.1006006862015
68,1517.3837054762696
69,1518.5592051590997
70,1517.8993667384595
71,1516.8028271043447
72,1516.569705769077
73,1517.012285307121
74,1516.0562387296363
75,1515.655880758898
76,1518.0439456334275
77,1515.23054496741
78,1515.5956589316115
79,1516.4317046777526
80,1516.3975815918488
81,1514.8448862168948
82,1515.99545764401
83,1514.9417469048676
84,1515.4497671954216
85,1514.6455522139636
86,1514.1333535334566
87,1514.04466514596
88,1513.3401958162995
89,1515.661101332219
90,1512.9662946892877
91,1513.4676749298735
92,1514.4308989096737
93,1513.7548923672812
94,1512.0940921999015
95,1513.90641150388
96,1513.0383198360814
97,1512.7248699759646
98,1513.1297226794593
99,1512.2117819092505
