,0,1,2,3,4,5,6,7,8,9,10
Balıkesir,-0.20665571021214324,-0.07453253304834244,-0.08922710439841139,0.11648279335258431,-0.6167348173013666,-0.03322108233572907,0.424849947400052,0.05910275525373391,0.6000884659653087,-0.06734617718932331,-0.010527982391471315
Manisa,-0.41033349853227374,0.24116348305881113,-0.16326471099455397,0.10867557755111817,-0.5873616322188524,0.06670629755078614,0.45617983510540616,0.2739414111223993,-0.12106189238354645,0.1843282173959991,-0.23190648562054955
Yalova,0.3330954166063219,-0.3464772040291225,-0.12561304560108388,-0.30496998832201494,-0.16231311842056473,-0.0444664148582884,0.4793624898372878,-0.08291447270795714,0.17965922817772687,-0.07407587647502055,-0.5978837419327886
Çanakkale,-0.28169342767579064,-0.021903684166334713,0.013466774764613897,0.3457343658491132,-0.4276155344403628,-0.07650445133494793,0.12705513751365707,-0.2994826843154079,0.6216116912556141,-0.22576390327491713,-0.2618093550712216
Edirne,0.06010416544404008,0.05664867561813022,0.16887537176041945,0.3105176045257734,-0.1837617165843901,-0.14051945276293754,-0.03589532109741665,-0.5452350679185095,0.43098316645228774,-0.2277540275643775,-0.527765210724126
Aydın,-0.49738830599800377,0.34899113044300334,0.13547478638906685,-0.07977781984962663,-0.653292515684062,0.046646212670976434,0.23722008555129975,0.12382068491359075,-0.2309637691521083,0.21990936690074586,0.061772502968542545
Çorum,0.2879148500341752,0.5792894815943703,0.21329346802724233,-0.58098128474654,-0.23432611539874207,-0.018158153590117444,-0.06531048365733386,-0.01738068838303105,0.1350947798989099,-0.13593329004492397,0.31931320911110345
Bartın,0.4161020581214646,0.5506134596955707,0.0978889315988392,0.10109584652184529,0.10218430307228181,0.38167468752069317,0.16279486715677344,0.15901864396847273,-0.02549706579146154,-0.5351195511050968,-0.09472038316106737
Denizli,-0.446529722811346,0.3079587100658986,0.1703369327375206,0.0696033566644126,-0.6087421775755204,0.02054936989488336,0.07435940167699269,0.2826497843982367,-0.4174408108940829,0.1935251293062576,-0.06160356120942412
Giresun,0.37974400233330213,-0.500164908974792,0.5216070568848805,-0.2194178499305262,0.013301961123938192,-0.1738144543500979,0.2904483059738277,-0.16290344125318815,0.16075762861431056,-0.1935045470413755,-0.2843207003588264
Afyonkarahisar,-0.42113287642542285,0.12071373521724585,-0.043859350402918294,0.3163880224780224,-0.4928854777976466,0.021521465064017205,0.1031492464910515,0.6605290596311202,-0.054728129565685936,0.09749671211450846,0.05667292782424148
