,0,1,2,3,4,5,6,7,8,9,10
Balıkesir,-0.2796975135191724,-0.44482280065979957,-0.1789122635901401,0.28586182376007224,-0.05780332876941354,-0.08536033685249757,-0.16920478617487444,0.009534721966395713,-0.5825266331041051,-0.17489298665415975,0.4482206811713482
Manisa,0.15837385782514907,-0.24339328719149741,-0.5483325711384708,0.3046973114381099,0.5330611097521709,-0.16137944897409698,0.03634658705998555,-0.01946662941345853,-0.30217119972599843,-0.17051552745537085,0.29981309570880343
Yalova,-0.10803603899604095,-0.09408620775244511,-0.08394190553201089,-0.25490154198511905,-0.18498791877827664,-0.27454090388951335,0.44514429878498485,-0.3607167599885011,-0.22361206233505865,-0.37469827252589544,0.528384845205346
Çanakkale,-0.2338919732741289,-0.15171397300732428,-0.20883564223582277,0.09645650581193581,-0.17573746463309048,-0.14817212369777477,-0.0858635429024976,0.532283125626737,-0.7128361136509443,-0.08109423897377316,0.10541879902341816
Edirne,0.06760656881827466,-0.021183005072117577,-0.3466455811648925,-0.27005592697676845,-0.4691752779024004,0.06156979221599214,-0.2620618834153696,0.5771405155971608,-0.40360854872053,0.11133985203279849,0.030115777759279296
Aydın,0.3388680192440024,-0.061895280817147215,-0.050572082187989094,-0.0633046244296502,0.7453328850624564,-0.3746989502836364,-0.2067320422883541,-0.047100531381207573,-0.33783300522474907,0.025408203008900995,-0.1382703956441451
Çorum,-0.054259327375075425,0.33847378577594184,-0.15313779044789932,-0.42625983114985166,-0.12199043293842743,0.22956753350980225,-0.4278406313980913,-0.4898994853345532,-0.18902437419274312,-0.015937361413130954,-0.3882351760414222
Bartın,0.42488777723423465,0.5863125402574402,-0.07989198304072127,0.36690174320989727,-0.27661063578720846,0.180361016743384,-0.066218779490442,-0.35336003652831177,-0.25697569644697055,0.056247569482907864,0.16497358506207557
Denizli,0.4966300042599538,-0.17014921133477406,-0.26326062898165,0.20812375563956254,0.7419372168074725,-0.15174795609651115,0.04121727993290926,-0.0816227436720717,-0.1632325600335934,0.05305199425695154,0.021620204779570662
Giresun,0.2627595467970667,0.17621823058722846,-0.09467098900305065,-0.5947116463495538,-0.5228526312867975,0.17711250180902077,0.32026069935356477,-0.01627287735354152,-0.28489354060393207,0.19075247728682537,-0.11015328327295944
