,0,1
Balıkesir,0.8140990203390728,-0.5807260843831299
Manisa,-0.1649645500524833,0.9862994967178995
Yalova,-0.7252880019811909,-0.6884455782283244
Çanakkale,0.8777529724339664,-0.47911347234589063
Edirne,0.8742569795985109,-0.485463421509066
Aydın,-0.904908707031445,-0.4256057235736831
Çorum,-0.8134918686779139,-0.5815762887144863
Bartın,0.8133321526092845,-0.5817996300548387
Denizli,-0.16852064977086437,0.9856981234641798
Giresun,-0.8057854566887364,-0.592207563096694
Afyonkarahisar,-0.9470647376132886,-0.3210426494556024
Samsun,-0.7865734609600074,-0.6174967129575638
Amasya,-0.8474745346045487,-0.5308360511464945
Kütahya,-0.7589984529381555,-0.651092426954489
Bingöl,0.8877602844921545,-0.4603060691305394
Ordu,-0.7872293256692862,-0.6166603512520334
Şanlıurfa,0.9999886935412667,0.004755290698861266
Elazığ,-0.1265948007282685,0.991954513286053
Mersin,0.3157480390591068,0.9488430722887368
Kocaeli,-0.6886720774417329,-0.7250729409873795
Iğdır,-0.2926101082430341,0.9562318361955953
Şırnak,0.9992648999123823,-0.038336142256319365
Ankara,-0.42702585778897023,-0.9042394134185893
Van,-0.8860879794015133,-0.4635170900410723
Tekirdağ,0.7944383895588636,-0.6073447498703838
Diyarbakır,0.9362998073343793,-0.35120175225303746
Adana,0.2655625071157792,0.9640936442142858
Düzce,-0.7829369231192366,-0.6221010966206237
Çankırı,0.8985799995589505,-0.4388097359820502
Burdur,-0.07496198222606855,0.9971863924165525
Kars,-0.31375930290524173,0.9495025538883067
Kastamonu,0.7615161009068104,-0.6481459928593931
Kayseri,-0.8648408593815676,-0.5020461014131588
Artvin,-0.8321354874140173,-0.5545723853440918
Kırklareli,-0.8046440971525709,-0.5937574226209925
Gümüşhane,-0.8193272578201074,-0.5733261241152222
Sivas,-0.8678887786935807,-0.49675856089026293
Antalya,0.999214651329569,-0.03962424217985758
Erzurum,-0.9067366491782285,-0.4216973429333394
İstanbul,-0.26677903453053325,-0.9637577220105459
Bursa,-0.9598025939267717,-0.28067593536219027
Eskişehir,-0.2530993785552355,0.9674402847591955
Konya,-0.11334359761547931,0.9935558509110499
Yozgat,0.9027815947740587,-0.4300992817213337
Sinop,-0.308695128065909,0.9511610367904964
Isparta,-0.10882310839752415,0.9940611304536058
Aksaray,-0.12281308225914747,0.9924298195973394
Ardahan,-0.8514437160161977,-0.5244459919348496
Adıyaman,0.9548564770136982,-0.297067514725169
Kahramanmaraş,0.9958705417901662,-0.09078471233947238
Osmaniye,0.17056925929925618,0.9853456894826825
Niğde,-0.05559346675083798,0.9984534873766647
Tokat,-0.7964749761505955,-0.60467149127928
Bilecik,-0.1905530976834156,0.9816768903072205
Muş,-0.11269162099787894,0.9936300108978545
Ağrı,-0.436433676657186,0.8997364313394735
Hatay,0.9971251661352676,0.07577204669081473
Kırşehir,-0.0669287647842034,0.9977577563940361
Bayburt,-0.8700717534277013,-0.49292508952907405
Erzincan,-0.4607905052585075,0.8875089353147996
Siirt,0.9805173288658551,-0.19643260369340076
Karabük,-0.20639260847968532,0.9784692591823982
Kilis,0.9563794713413107,-0.2921272099564077
Malatya,0.9597763650972688,-0.2807656122118131
Uşak,-0.0998574617269677,0.9950017524293348
Karaman,-0.0032515949641271293,0.9999947135511215
Bitlis,-0.8374797286743084,-0.5464683925531345
Gaziantep,0.9879753003056327,-0.15461179122562022
Rize,-0.8384949776196308,-0.5449093250318395
Hakkari,0.9080278214667623,-0.4189098655347303
Batman,0.9483408692979572,-0.31725320426938936
Mardin,0.952815387173743,-0.303550387851754
Muğla,-0.11126850596079006,0.9937903801009816
Zonguldak,0.8005518115962199,-0.599263545487301
İzmir,-0.2771793198467813,0.9608182058273437
Kırıkkale,-0.8122901001189765,-0.5832536268628794
Sakarya,0.7527602175591294,-0.6582948084713506
Nevşehir,0.9806567438901681,-0.1957354098336155
Tunceli,0.008531114957633562,0.9999636093766511
Trabzon,-0.8418657365490945,-0.5396870219160832
Bolu,-0.17952459617328154,0.9837534850605716
