,0,1,2,3,4,5,6,7,8,9,10,11
Balıkesir,0.3547049232002447,-0.13557563382443316,-0.08791270543578247,-0.31283589874728285,0.344500062791708,0.5436744288963764,0.027230914669062665,-0.049503887823108036,0.12313322229963437,-0.1166077834067181,-0.3053258681630558,-0.4590983933445009
Manisa,0.600656451819927,-0.1938314824128922,-0.1748440981170484,0.034989218516498555,0.13373291808365437,0.25447031537838777,-0.0689067592969624,-0.010270020192015056,-0.31445604080091855,-0.4616691651976163,0.10042764887802912,-0.40030800307367886
Yalova,0.14902096892743777,-0.27808882318200306,0.3941849868124037,0.12203283089698568,-0.2004196481212809,0.5934661387189486,0.0884254032079844,0.19302051897013994,-0.2683193626798589,-0.07211270790864374,-0.23228013876672166,-0.40198244969747876
Çanakkale,0.4427986033098308,-0.04296666555613237,-0.17539039605416354,-0.28195397895186985,0.39119107653591734,0.5615918685269822,0.014258249880039032,-0.07845944743688443,0.3391208334529234,0.30688165274139667,0.06732563975761097,-0.0577609496498738
Edirne,-0.11960383637689227,-0.03289258556161175,-0.2264596474566769,0.12977925248916564,0.41123074558039047,0.636639392515609,0.16872378348282968,-0.2720911897855601,0.22034969993102793,0.27376156106612415,0.33888966324366016,0.03491438844897405
Aydın,0.6117141129921738,-0.11701171577476803,-0.4829757755543306,0.14942393040556437,-0.06705236807927945,-0.16486309683509265,-0.139981211104587,-0.15200199721534471,-0.009105618504893574,-0.516832733222375,0.06968212270204786,0.10045496285352136
Çorum,-0.42829454610943163,0.11348322974559208,-0.18641765160383175,0.1427697996516049,0.4488376027703805,-0.12421266252176906,0.1919776713463331,0.34850148939411235,0.2104707519859435,-0.38307745972274543,-0.4050342557519249,-0.1351253577194865
Bartın,-0.1851830912027118,-0.20703384362635785,0.02251738815811846,0.38389729554504987,0.3842509227058128,0.20131178382788914,0.22297979735302534,0.5930632693669529,0.055235969615544694,-0.08977038631893486,-0.23157928818977358,0.34727813824640213
Denizli,0.5230180793735878,-0.3139538132539547,-0.41131195332122583,0.03684586600283356,0.052064773812733445,-0.20213233342439096,-0.2696836209637618,-0.11630472005482088,-0.16833062125518677,-0.4752581560487259,0.2613329470722976,0.07088910089600374
Giresun,-0.5674817114095588,-0.45929320362961734,-0.0615948782530541,0.2036826866430048,0.3947674864152389,0.4364815976327805,-0.17927919856624888,-0.1116489361850206,0.11763587864831451,0.08658938212200795,-0.08851953482725591,-0.039974941776837004
Afyonkarahisar,0.634896547883696,-0.35828111409558777,0.021543103778757195,-0.38194219090464526,0.13764499338507177,-0.31703901052026895,-0.14609462109836077,0.055509399837729206,-0.05635753677785134,-0.2943392116745645,0.2834663517150792,-0.09026266137741921
Samsun,-0.46814924323952123,-0.11840069114895363,-0.13515905566218506,0.06692142302716134,0.6167767611593138,0.2968867445543147,0.020099348855848177,0.015768795809919207,0.13545109932186458,0.053028182170248496,-0.4124949128151837,-0.289053840569703
Amasya,-0.49505598637091514,0.01582974866501959,-0.10738694138118034,-0.08444723058882414,0.3780406482553627,-0.09900444276918001,0.060525279131856055,0.004435803326356712,0.4475344601960428,-0.13417509689937596,-0.5265220362316785,-0.28998378914555445
Kütahya,0.7253959699737738,-0.27680700601540326,0.1835250397796898,-0.22457871765054763,0.1479965632329106,0.2460821764313688,-0.1235613626484218,0.2109479357345003,-0.09272078465652063,-0.3065609975120291,0.12984404834203475,-0.2267143562062673
Bingöl,-0.1822051090867933,0.49951247289271916,0.20383646831570765,0.19703974941919875,-0.6172782446466716,0.24328033271674876,-0.2779805470772558,-0.15599976439704716,0.07126253531273463,-0.1279997580147938,0.27130745314103694,-0.004211319697795186
Ordu,-0.5433363073624992,-0.3954469912844471,-0.2122074473640215,0.3180927136649344,0.5107626984725743,0.19533952357052553,0.0486381050855472,-0.15478094158512762,0.25211158151594104,-0.052777260236268796,-0.09918327041575689,0.02550451637200077
Şanlıurfa,0.13514905722043294,0.4792807614897532,0.26645476690345027,-0.3576119216996866,-0.08100006610430757,0.0876544107329859,-0.04858313258734757,-0.07631338430769906,-0.5917728269147687,0.07585414299625545,-0.39381436092458827,0.14026123580568475
Elazığ,-0.08812981185904681,0.5644522617435037,0.2694701613093594,0.12473231044764548,-0.47490343824665066,0.04833598827947186,-0.4843292998497796,-0.10780817053845307,0.21995113361020666,-0.2306129732388805,-0.0253605426122548,0.09582977561950246
Mersin,-0.10659881533060411,0.24358586303504562,-0.016140372511147794,-0.47354143889385025,-0.5098731012542392,-0.09543325824859171,0.3634230513774567,-0.020526865933468377,-0.479632543303156,0.06947464278843114,-0.05309433615380137,0.25599169937201227
