,0
0,2744.861669444339
1,2216.2711166790727
2,2131.2575285262255
3,2084.5993211555724
4,2049.5208726726646
5,2023.962770705694
6,2002.5780504321292
7,1988.0018766996752
8,1975.7770648372884
9,1961.1941045255282
10,1948.6048434929394
11,1934.8038786283605
12,1926.3686806735075
13,1914.7165338275267
14,1905.2473238387884
15,1897.1961529171156
16,1889.8556215905292
17,1880.6671111845126
18,1875.5904845603013
19,1870.2610723609819
20,1864.3084129076167
21,1859.3308081668429
22,1854.0302518572043
23,1847.7792555129724
24,1844.0975931540056
25,1840.8928235567178
26,1836.7247902874733
27,1833.9307205956597
28,1830.9638483309877
29,1830.9900988507777
30,1829.6300354622988
31,1826.3692371367645
32,1825.8629476448323
33,1825.9542223316914
34,1823.5540923939673
35,1823.973461717861
36,1821.7426173690476
37,1822.476014087778
38,1821.5647299725163
39,1821.9687633831215
40,1821.000295404144
41,1821.2069405876382
42,1819.5816290435275
43,1818.9258833923182
44,1820.488474211842
45,1819.6909593762596
46,1818.5243262731829
47,1819.928860901815
48,1819.686586766677
49,1818.0007966438613
50,1818.1205826676037
51,1817.6778913276144
52,1818.0141441160251
53,1816.8825291628245
54,1819.599278767516
55,1817.9175663763049
56,1817.2584936445944
57,1817.8047942254855
58,1816.6235439102625
59,1817.3287026563905
60,1818.2855637257835
61,1817.330624971529
62,1817.0851831061811
63,1817.3171084694654
64,1816.2308882480113
65,1818.8854285969724
66,1817.8141458728908
67,1815.7687097251423
68,1816.3395283876903
69,1815.5585592446323
70,1816.7626083606049
71,1816.7324383727876
72,1817.1781989131425
73,1817.3136672940875
74,1816.4436555947227
75,1817.8511186212093
76,1815.3701148011928
77,1816.8224824010397
78,1815.704183031305
79,1815.6161584105632
80,1816.5466677026554
81,1817.0933434852996
82,1815.3583968355622
83,1814.6005147655828
84,1816.2044825677435
85,1816.9428460262334
86,1814.77346214427
87,1815.506645474525
88,1816.6271793223132
89,1816.2707168161164
90,1816.6351075222437
91,1814.441853981218
92,1816.9417742771286
93,1816.234095499948
94,1815.4253718969767
95,1816.0193920866327
96,1815.9866771060374
97,1815.9727712079407
98,1815.5126240857824
99,1815.7057220754614
