,0,1,2,3,4,5,6,7,8,9,10,11
Balıkesir,-0.06356149347229724,0.14435804121395931,-0.013401864916154447,0.2269511595932702,0.04639694301937945,0.2060332831853013,0.14947171199585801,-0.32029425400963313,-0.5013166445521879,0.5164709339669088,0.47428644063423103,-0.10437159677353315
Manisa,0.23230454651170307,0.004569314230737961,-0.04771803330588367,0.5011033880439093,-0.38277832908966014,0.18981800256954226,0.04596947715511038,0.11245531275992776,-0.340660418167977,0.31771532964673155,0.5248374484727423,0.053625467732091536
Yalova,-0.15054982764801286,0.4004153215669096,0.3919618134376579,-0.49611375273197095,-0.3228855094210779,-0.08708810057821005,-0.2534758327025878,-0.44922202476631024,0.004614204754475594,0.056184151762611566,0.1857303512679801,0.040937426320108876
Çanakkale,0.035613994173713075,-0.06391484446183049,0.10092465627568678,0.25969954005305734,0.04926098363767261,0.4958838950598414,-0.25086151614669483,-0.2878215371911399,-0.41455654809208464,0.04837621945919921,0.5829180246137239,0.09447679974662838
Edirne,0.20088597987247717,-0.012449454895981397,0.14981647940917836,0.29681400994612417,0.14487235809735313,0.38120892310360394,-0.3950093115700026,-0.056087895098907985,-0.5203392523979103,-0.31469810133648113,0.324219952706124,0.22034844782506272
Aydın,0.26852496520912295,-0.32149296914317865,0.13203429284988003,0.047631138162328196,-0.36447402952560287,0.3677287894588539,0.31376779748694955,0.04957048004523891,0.09383432323960578,0.6523882817945419,-0.013136585171246265,-0.0356885093843127
Çorum,0.08611726353649281,0.3227967956478789,-0.4102422067967644,0.16344770076186382,0.029758881309400055,-0.1336142295687558,0.3528050045984189,-0.05578600003040524,0.015539904724198228,0.14240674788359922,-0.39579621488274846,0.6081731742623772
Bartın,0.011513642483380566,-0.03080141554286683,-0.10019162459972192,0.14001420933112274,0.16301358076688527,0.1806651056140532,-0.38706815652630344,-0.3844623927394009,-0.18295413169997604,-0.19435607902195515,-0.11048686902407642,0.7273074475547395
Denizli,0.4168688497870569,-0.3294514928182437,-0.02520862381045178,0.21404864650663363,-0.5314701503361005,0.1108055302414163,0.06638424881220352,0.22360693327417305,-0.0356477240856758,0.5551009657202537,-0.107082756179503,0.034783671388496355
Giresun,0.18235201339776339,0.3531847426958069,-0.20532385588551896,0.03407077663052518,-0.133119687869704,-0.31637357751568534,-0.4127259116952342,-0.5335992514016,-0.15562967191380603,-0.2920732342393558,-0.3407285633488181,0.013502709742019864
Afyonkarahisar,0.16040187903919922,-0.6231327892706816,0.1965200323633538,0.0013812595349782357,-0.4845683390944236,0.02461287455947215,0.174414403942842,0.03732987542220979,-0.005001672260044956,0.5052676317470911,0.10004893315520666,0.12164857149859316
Samsun,0.4604985447209515,0.4064643944374619,-0.4937869873241893,0.1424525825360882,-0.05188150272409998,-0.24090836460013304,0.08304165818830311,-0.3008481181878122,-0.16050057910534213,0.016509762028412495,-0.37679703382571167,0.1801843742845124
