,0,1,2,3,4,5,6,7,8,9,10
Balıkesir,-0.3284978244729317,0.015028819035862053,-0.10479047903417678,0.05919381554783761,-0.6406646281958877,-0.07063419847260755,0.3240055433068195,-0.18018052026587006,0.5596657331361752,-0.0354827107685626,-0.10004318176271847
Manisa,-0.591581207136407,0.10666142432119537,-0.12335825522618675,0.047394975043297066,-0.5338941144736693,-0.05016203613325481,0.30511164377342964,0.26858078290106546,-0.1602673160932757,0.11293295211712341,-0.36050534171193965
Yalova,0.2337383867119617,-0.3991879480895881,-0.22348573654774959,-0.16806206385877678,0.018903094030668047,-0.07779481037988994,0.5390322073297154,0.08555335105552735,0.4735501675265451,0.01533116673981578,-0.423149329656775
Çanakkale,-0.1886068138488936,0.027507300314147658,-0.14049259304329587,0.4039726925076139,-0.33014053806022153,0.1901360069555047,0.14500586712966107,-0.12301796088920428,0.5775750046567129,-0.39825712771443506,-0.32746372503335813
Edirne,-0.002817964034513207,0.34254242278170155,0.08323880662441484,0.5344509513557801,-0.10811940791389708,0.056924018625473534,0.0451398493464184,-0.5416056610006871,0.06991139793935627,-0.2323376719188824,-0.4700184929282372
Aydın,-0.7214222925220046,-0.03698185960746317,0.05708118964064952,-0.20285109305873486,-0.4676005781116881,-0.19049139903309545,-0.06695598060670988,0.30410963025595683,0.2583614110585463,-0.04975267723660799,-0.11245620401111475
Çorum,0.23730773096607094,0.5060358746781548,0.28296658061896374,-0.5537866557365886,-0.1397655485185276,-0.11030835941715333,-0.09710692724240744,0.015288562000472981,0.2868331310643817,-0.23588976221762692,0.3486831303512811
Bartın,0.3025409500861099,0.37062093250725947,0.04685305356362165,0.010070517306173726,0.08116465587531027,0.3257607790969632,0.06150997389520984,0.2465203703263016,-0.06616123342949667,-0.7355751115857864,-0.21471111739361437
Denizli,-0.5378904638140481,0.14046503260580845,0.118506748671591,0.05207473389654957,-0.6142900528594112,-0.038976321735831654,0.07790700286760012,0.43670820045712494,-0.18159321390108546,0.194476881448997,-0.16653968676688408
Giresun,0.7031623627521029,-0.26199494893246744,0.484531758812487,-0.25840648505370273,0.0012950696800609232,-0.04016816830976982,0.31243701583053907,-0.12220997567433584,0.041835640617973256,0.08433086910075,-0.11111777198794935
Afyonkarahisar,-0.29597959045459266,0.2576854190702695,-0.03940855918993122,0.3417889527275233,-0.4255679084118337,0.21046428131305997,0.22222122348604897,0.5621599159621765,-0.32499837603338455,0.09431302426797869,0.14930971655292782
Samsun,0.5222061480220068,0.29986224492511315,0.5296721244684801,-0.2947794722801977,-0.260412265367841,-0.20170733987944314,0.14823258366111486,-0.1999801117440461,0.25678024715875997,0.08150879843965292,0.16398400500808727
Amasya,0.36664557413823823,0.35596144970276977,0.4454958484305415,-0.5404730474725666,-0.14437779802240264,-0.08108484100361472,-0.00820378761169261,-0.24813233308756935,0.148130970752492,0.08100067918783513,0.36155808924045657
Kütahya,-0.16045180126812655,0.1648540510393517,-0.11711819876100463,0.18521214486357235,-0.523096297600536,0.20684903253308612,0.5067676646891496,0.45540641670527426,0.08130310092467884,0.31853637475917845,-0.10177330102222239
Bingöl,-0.1891850559237577,-0.06783940296973749,-0.31942965257213196,-0.19439548904933632,0.5300381351588194,0.34474279769531474,0.3907665376761864,-0.2408725779341298,-0.29891862980768197,0.33338764971872387,0.09368106334886817
Ordu,0.4272107721610399,0.24408816375041711,0.7088232385004133,-0.3593795740927421,-0.11227886782867282,0.027449755279467615,0.1398619847064502,-0.2734755216253247,-0.08679285122845473,-0.09490774859495593,-0.045575366871081636
Şanlıurfa,-0.427181035098338,-0.36367520683128884,-0.10563353869501926,-0.034665188287161086,0.31418762733277295,0.4793136326533306,-0.24193106754122476,0.010733131842493379,0.3585351563824127,0.1713783883559666,0.35759937343003145
Elazığ,-0.3529076696682966,-0.21294970926721818,-0.15580131772896236,-0.17356149865524564,0.5104392753979243,0.3820392382890051,0.3131325049836378,-0.18305003581321447,-0.19149802163433363,0.13427920054264322,0.4277230913251944
Mersin,0.02325697143491936,-0.26781943717703455,-0.3836682432420745,0.11211146887529405,0.29358570169214554,0.12734448456218248,-0.6365840558687886,0.08947740853771438,0.03737846995284061,0.5006176892499418,0.017078946296241723
Kocaeli,0.3485721185326447,-0.2792914066683543,0.03950924074588895,0.17017278123546384,0.198802831418202,-0.3806714079057692,0.49564703155903145,0.1866571607017286,0.2670272473382115,-0.38132131554769905,-0.2971941690910688
Iğdır,-0.19440246063285133,0.1711688723885796,0.30157101908305894,0.24065390960802835,0.2740053655502142,-0.6598278514793563,0.2758075117279518,-0.27895754110800813,-0.3017366882306298,0.12507124990214982,-0.11411767121465394
