,0,1
Balıkesir,0.9039688928496867,0.42759822352310123
Manisa,-0.8572981571518627,0.5148202305116036
Yalova,0.25042718559618676,-0.9681354371751782
Çanakkale,0.2604560740987263,-0.9654856982188185
Edirne,0.22002622487218249,-0.9754939571153152
Aydın,0.8204942778735943,0.5716547384363125
Çorum,-0.9290941158400337,0.3698433775416664
Bartın,0.8750906277996077,0.48395908208989025
Denizli,-0.8508434310480073,0.52541931430283
Giresun,0.0020070267937937506,-0.9999979859196965
Afyonkarahisar,-0.7922777191415482,0.6101606474952861
Samsun,0.08235028372422425,-0.9966034470994671
Amasya,-0.8413482805978499,0.5404933586410133
Kütahya,-0.839829721673829,0.5428499227164539
Bingöl,-0.8305721940721225,0.5569109717308702
Ordu,-0.004730723020435954,-0.9999888100672448
Şanlıurfa,0.7576501359724819,0.6526609161431991
Elazığ,0.8626396600035202,0.5058189567315674
Mersin,0.7207297091136872,0.6932161902328163
Kocaeli,0.9804100427680799,0.1969673781099105
Iğdır,0.9146663306905713,0.4042097271232433
Şırnak,-0.4078138931862075,-0.9130650735431233
Ankara,0.7335542071004779,0.6796309478277085
Van,0.8418124179949779,0.5397701852728153
Tekirdağ,0.24826578925337528,-0.9686919520086866
Diyarbakır,-0.6289079174688261,0.7774797948146469
Adana,0.7208496084326674,0.693091510568749
Düzce,0.13885233983053724,-0.9903130958053545
Çankırı,-0.06344234010974005,-0.9979855056469509
Burdur,-0.8003733286326538,0.5995019055962103
Kars,0.8808945071687291,0.47331265273597184
Kastamonu,-0.8716108611126475,0.4901984361362963
Kayseri,-0.7572123957600303,0.6531687283599514
Artvin,0.11942138258556666,-0.9928436600902241
Kırklareli,0.897110712100519,0.4418058060217185
Gümüşhane,0.03017629665519946,-0.9995445918618028
Sivas,-0.8709914400890154,0.491298189790746
Antalya,-0.7658411552293447,0.6430298009866909
Erzurum,0.879874283327929,0.4752065293513585
İstanbul,0.4962809123938248,-0.8681619987039018
Bursa,0.4531745129068,-0.8914218198202719
Eskişehir,0.8024179261425749,0.5967624919555932
Konya,-0.7212709111031095,0.6926530681347565
Yozgat,-0.8387575593555259,0.5445050565641816
Sinop,0.9446027186455149,0.3282159410015037
Isparta,-0.7931199773106288,0.6090654329304764
Aksaray,-0.8081037139379115,0.5890402257229596
Ardahan,0.8956483966184723,0.4447628015411813
Adıyaman,-0.8073598702135015,0.5900593529203982
Kahramanmaraş,0.7532322875945522,0.6577546054001279
Osmaniye,0.6779347627601133,0.7351220697553493
Niğde,-0.1837759418969846,-0.9829681597996329
Tokat,0.05029895020946478,-0.9987342066875583
Bilecik,-0.8569139441008119,0.5154594963773509
Muş,0.8710167054157797,0.4912533958016384
Ağrı,0.8875316319396335,0.4607467876247987
Hatay,0.7279964282008896,0.685580921939013
Kırşehir,-0.8085833042223395,0.5883817129490725
Bayburt,-0.014007253848554028,-0.9999018936073791
Erzincan,0.8579742553478454,0.5136926874701554
Siirt,0.18770896636773982,-0.9822246911705872
Karabük,0.8538490770213225,0.5205206563334792
Kilis,-0.8339254813491422,0.5518770619953349
Malatya,0.08076814106306596,-0.9967329167782196
Uşak,-0.8553200582276095,0.5180999884129701
Karaman,-0.804215091569899,0.5943383602723452
Bitlis,0.7995022573878839,0.600663083959451
Gaziantep,0.7615686071842671,0.6480842974115449
Rize,0.10576527350491703,-0.9943911237136174
Hakkari,0.7120830083587149,0.7020952849911488
Batman,0.09755806612945801,-0.9952298346277009
Mardin,0.08736161094244461,-0.9961766655235111
Muğla,0.8643082080684988,0.502962544793766
Zonguldak,-0.9216705909283519,0.3879733519428675
İzmir,0.7878134193860902,0.6159139682091944
Kırıkkale,-0.9136951766450773,0.40640020198755056
Sakarya,0.18624726903985453,-0.982502903189195
Nevşehir,-0.7703165583998184,0.6376616656621759
Tunceli,-0.09513334535405779,-0.9954645380935205
Trabzon,0.14036935988764182,-0.9900992085668658
Bolu,0.8718911890896786,0.4896996573286396
