,0,1,2,3,4
Balıkesir,0.5880209708262675,0.6050512374578276,-0.03427198311781985,-0.3227093466361151,-0.4275844322308156
Manisa,0.1541264982564103,-0.09860757872045874,-0.28805321986056814,-0.9188760003022783,0.19802476246811151
Yalova,-0.6528732144099159,0.41703268908251473,0.38557547129128633,-0.3173590761698828,-0.38788538881191637
Çanakkale,0.5865262982003825,0.6076708688603991,0.02242254487352624,-0.34921472691620203,-0.4053015181862028
Edirne,0.2580575247985144,0.6802437836618022,0.31478594351255096,-0.3578709634104534,-0.493470254421608
Aydın,-0.04630113174725463,-0.27497089914582995,-0.8339564037034712,-0.3533913322637921,-0.3191841049060118
Çorum,-0.03532489964295177,0.4516709695575615,-0.38031677985556855,0.5668051363767087,0.5734427356427315
Bartın,0.6093375854662,0.7377199178257371,0.11421602019384616,-0.04753441826177706,-0.2630061018170543
Denizli,0.10187321954424321,-0.3088244578269293,-0.36378387108620386,-0.8169834848838823,0.3073248801384572
Giresun,-0.7997257370626801,0.36888281728198485,0.45808720812172066,0.10431018390842728,-0.06032999156220735
Afyonkarahisar,0.2523617003710497,-0.12356241156142304,-0.13568462563645567,-0.8643152996125794,0.3944548742967568
Samsun,-0.4261814762654693,0.6029034383873288,-0.12646281545835492,0.4628853786932581,0.4739420595043945
Amasya,-0.08273662662476247,0.4294798661558111,-0.41160193987271165,0.6757577662484595,0.42736047972344665
Kütahya,0.7000442036889885,0.45420564617681086,0.016930463104306896,-0.5176121313376779,-0.18821898090706965
Bingöl,-0.2463204544766713,-0.41846305467909056,-0.5671715627992615,0.2393040385458337,-0.6206971089529483
Ordu,-0.4504523227928773,0.6306056770212105,-0.11172481949214662,0.4757415074656023,0.4007702181835944
Şanlıurfa,0.3746332751997165,-0.7996235961693866,0.34340770121618985,0.31687325116844806,-0.04375507972362323
Elazığ,-0.13702722075762908,-0.4708070548117885,-0.5120510329809866,0.32678741452559257,-0.6249623854614553
Mersin,0.3746782301220519,-0.8537901186860001,0.3113953275561207,0.18095396971367705,0.030777718041307908
Kocaeli,-0.47620808656542424,0.5449080685719139,0.5113618888429574,-0.19972954152441025,-0.4182322129826154
Iğdır,-0.8816544698208469,0.1506063068700776,0.3762940341664891,-0.1943837521794227,-0.1435997664177604
Şırnak,0.08420928246910923,-0.5719080642308244,-0.12159557054636393,-0.6687516540310534,0.4514595278294873
Ankara,0.4030635758163614,0.2541521794840282,-0.5417023847187462,0.4981172734593531,0.4810240449136509
Van,-0.16653413165236727,-0.3199128400928275,-0.3371433176237252,-0.8417724722704655,0.21834753501670084
Tekirdağ,-0.6453819129072891,0.46525666989072156,0.5296759800292342,-0.19012221141475213,-0.22431076327532573
Diyarbakır,-0.04817480393613799,-0.5331099453531803,-0.6593822384570558,-0.092339688038513,-0.5197705455790623
Adana,0.3768321680859713,-0.7951701290751799,0.3745081244699555,0.29154921405806694,-0.02108799208810039
Düzce,0.43298186589526905,0.7616656129471057,0.20430246972831342,-0.1710663692633459,-0.40173249312164083
Çankırı,0.1299812589401667,0.5562819061363125,-0.17839826199475692,0.5844497538082631,0.5479487737192145
Burdur,0.08628124387365203,-0.3876368830661381,-0.21968296194173534,-0.7649490448267562,0.4570399860991637
Kars,-0.8636789548972379,-0.026586510296336335,0.4307894559722096,-0.10094721051683496,-0.23996234214958634
Kastamonu,0.367502687665374,0.7137164162915617,-0.2850072704622212,0.40609580551591495,0.33076835429150625
Kayseri,0.1111284636553684,-0.00023527669007434123,-0.33458556870590356,0.7356633069217285,0.5783618290250581
Artvin,-0.7863480333982461,0.21336884611293114,0.524509152345724,0.030092418124072397,-0.24518381136641795
Kırklareli,-0.12711074364801447,0.014858797086160936,0.1189240572168907,-0.936522959340997,0.30398008198014553
Gümüşhane,-0.7427400709414246,0.1347502664758244,0.6517301221590198,0.045527733446629415,0.05791913380242965
Sivas,-0.07514911144665352,0.12968702345993066,-0.4373503953445494,0.723275601974402,0.5129628858654541
Antalya,0.20743362363274293,-0.498691043875332,-0.0016365876323644053,-0.5879649906479564,0.6021403705934286
Erzurum,-0.679299432496654,-0.03553526553311974,-0.22835093573710882,0.1920002887640693,-0.6695380983750777
İstanbul,-0.5556204984067473,0.6405833004322795,-0.422223841640765,-0.31862391469114654,0.033833792198466495
Bursa,-0.10241859856448099,0.47720037984489383,0.3479715112543616,-0.47429643962049456,-0.6447859667072903
Eskişehir,0.7603121286920764,0.527983653976293,-0.053361780141233536,-0.21015802539389206,-0.31007233491600716
Konya,0.4101888531421839,-0.5864244495585209,0.5463752306003913,0.08075641098880358,0.42755581996794595
Yozgat,0.0037295015988199533,0.22356299693054807,-0.3260024502914229,0.6788349537137582,0.6187981781176185
Sinop,-0.16450319485953016,0.6128756462576591,-0.1889307261702502,0.545739155336775,0.5136108411495509
Isparta,0.16911341062871496,-0.404739061990629,-0.064329875277781,-0.7566445768836517,0.48055967107506453
Aksaray,0.40867554746311785,-0.5892526548577353,0.46494570189611606,0.41233859099227604,0.31554395306464683
Ardahan,-0.8832211717037336,0.08746351583387994,0.40422984657223865,0.03275333316506042,-0.21862283860343537
Adıyaman,0.23046955816849862,-0.789658226333637,0.29596581725435805,0.4534421612697227,-0.17354569928763575
Kahramanmaraş,0.28776453705460076,-0.7437166663146199,0.3843781156308617,0.45946412494793076,-0.07227221851804277
Osmaniye,0.32365794553827115,-0.7484189714003747,0.3961613018460011,0.410681434771181,-0.09752722487549992
Niğde,0.3144859179501757,-0.5909429745968717,0.4674535553789475,0.5617090885295426,0.13362290826249848
Tokat,-0.6417506059050997,0.40667276895409604,-0.0016442341734373203,0.5029304975439108,0.4121063332998693
Bilecik,0.5383592619130634,0.5452649888168424,0.1783663761332659,-0.2923687803437489,-0.5436555244163214
Muş,-0.2734206683946407,-0.39847209069120726,-0.6139719251161724,0.007210627991533423,-0.624057379611775
Ağrı,-0.31506561400351346,-0.09048905418371964,-0.6482576951112787,-0.027199584703042564,-0.6867077495314285
Hatay,0.37082445900114,-0.7724620932717995,0.41944882585806864,0.27667262968816303,-0.11535368885469356
Kırşehir,-0.00254479944356157,0.08187531759205044,-0.3214931928435417,0.6833382389003857,0.6503698444552741
Bayburt,-0.7623916593717818,0.2805611549345626,0.5427235268197924,0.07596316112977868,-0.19931173485167042
Erzincan,-0.44478874113911115,-0.2219783777239819,-0.5908118372541292,0.27922170211075986,-0.5708460296872395
Siirt,0.06336675580443692,-0.5470640357828803,-0.2512463293602873,-0.713941805587454,0.35194882473063616
Karabük,0.6622665179876447,0.7094314991765429,0.043453221848576494,0.019801842038111583,-0.23628311766082538
