,0,1,2,3,4,5,6,7,8,9,10,11
Balıkesir,0.34443082186652263,-0.32570527317323333,0.16346297363304982,-0.212288813304673,0.1413043692589256,0.4718658756561782,0.0326472675533282,-0.029357189430620306,0.29563724327804924,-0.37888790838152114,-0.049188536949660966,-0.4749398309721155
Manisa,0.5277170234110815,-0.14000115693499263,-0.46336284373439895,-0.09652420527628573,0.022055367943148683,0.3777952618809315,0.039345387995139376,-0.2633772831169285,0.14702878268909886,-0.3575313622975824,0.24967819915551834,-0.2279817515260491
Yalova,-0.061973952624361936,-0.1824775074295677,0.13049155373645221,0.004559934972309103,-0.03854596395447198,0.6510829000244726,-0.26359157337870887,0.1315414072475082,-0.30111142654942513,0.43927003515959695,-0.08009675338930819,-0.3789356298440072
Çanakkale,0.6378110862212912,-0.20037922058422594,0.3636452022297812,-0.0879557188823033,0.0967765391346082,0.43523278787928293,0.0696256362839706,-0.17987695933763,0.3583040258580203,0.02803749017944587,0.1494153838867125,-0.15994243970331629
Edirne,0.3003961774479182,-0.31422674376004905,0.30950759663041866,0.1707330516328537,0.10301631744042875,0.16990623940801652,0.1947097162611339,-0.4386643245651469,0.5146742944213338,0.08588313736091036,0.1289582389893732,0.35688154570261926
Aydın,0.6317815620126436,0.06727406735923451,-0.5266320662244605,0.10168422100788516,-0.00844152569241962,-0.054686181091149595,-0.129316449803363,-0.030594434635308407,-0.18475324411929722,-0.383403247821785,0.22992614675191494,-0.2322214412842899
Çorum,-0.44682852861214156,0.03341626367227685,-0.07572111982132268,0.1474661789749841,0.5060098776867994,-0.1971895643412456,0.1666701848367379,0.3530656058154657,0.08124436542504847,-0.4869147370096093,-0.1633375315437572,-0.23241752740638524
Bartın,-0.05764615589625243,-0.07146144155991913,0.021589515960962567,0.24392383641652365,0.538122158858716,0.28192278018986344,0.23715976692363752,0.6038263470475675,0.3112122859591889,0.02482221584929832,-0.01862684560165808,0.20948060750214248
Denizli,0.5144693330839142,-0.08041853796137356,-0.6536501001569044,0.07756824624694388,-0.0043504659027631875,-0.1422449614146105,-0.156395382879442,-0.1043222168137375,-0.28050541041751653,-0.36939583645826657,0.1520367765976747,0.041616472635497025
Giresun,-0.3632644848956379,-0.27563160634049944,-0.06701204290134814,0.3533283652352818,0.1042678713474474,0.35379083467085165,-0.14474577293778906,0.22042709715056993,0.1872438516019803,0.3211805030046368,-0.5587068561702555,0.08237032103432511
Afyonkarahisar,0.7887772760166581,-0.19476740563054318,-0.30281774107902387,-0.16189451362194696,0.10673133228630222,-0.2646797193885357,-0.24110752260937426,0.06812020379637951,-0.07368225529940159,-0.26006351007048845,0.06454047049850814,0.02323664285015167
Samsun,-0.5300511327457927,-0.42681982733704255,-0.05129886510430911,0.02241830447235538,0.43785084717087414,0.19117656561034618,0.10779260243397723,-0.11157263010133926,0.08060595398991659,-0.3161075940749329,-0.30826518263869684,-0.2827687810185195
Amasya,-0.5242954002664967,-0.06593088460722031,0.08847489094341508,0.25739504766574856,0.30646278679412653,-0.24093240424756124,0.2505601528012069,0.03052949265161988,0.1366929835036411,-0.5283194090941237,-0.056084756652432885,-0.3606317539139968
Kütahya,0.6214575211994205,-0.3465139290507328,0.06984431996608786,-0.35596885220167107,0.2464721494578312,0.36036529324632244,-0.04475561971213331,0.04826933821491239,0.10684534698543799,-0.28248533829944644,-0.1734033030900303,-0.2142412984409802
Bingöl,0.08373025545869571,0.4656388259045303,-0.06662699879748712,0.14686454835627386,-0.6244845271376362,0.13166821474996665,-0.19063475738593313,-0.08005895041577013,0.3366173570886258,0.008469757641878824,-0.41526660255664083,0.11943011695804369
Ordu,-0.5843720878368388,-0.2654306059315327,-0.1263371187947014,0.3161530305299115,0.486340319831339,0.3480989521398992,-0.03338935137015889,0.22399088751821195,0.057395290606318095,-0.052294200806294974,-0.2275650227101372,0.07308046291561551
Şanlıurfa,-0.12911453037375295,0.5318211090770616,0.3091531017911294,-0.39002233790114893,0.025393017559762577,0.19479925417890007,-0.08921221634123483,-0.12550645241436278,-0.5486522027577991,-0.1750184065875235,0.22880365242171954,0.08061416791678731
Elazığ,0.007721405435075995,0.46124555624812164,0.1551408412641957,0.16112788338726278,-0.45607384418339414,-0.005864224540981499,-0.4966621798967949,-0.1297461307376442,0.28690681831583986,-0.17362002330464568,-0.3711696621633167,0.12405872983663867
Mersin,-0.03666295313200115,0.3985369001630643,0.10110158860242778,-0.5165689005149113,-0.5013798213881849,-0.03570563562960159,0.23796859052250624,0.10144341864556934,-0.43868174229124457,0.06409432147525485,-0.060284962250979304,0.207361380607746
Kocaeli,-0.05114919495372752,-0.6296754836605735,0.16630933469591366,0.3939799331115319,-0.17802481314691523,0.09139753950094283,-0.2648964936342478,0.3171643944505247,-0.15602436181464802,0.3148164883120807,-0.26641173226104975,-0.11302910679106357
Iğdır,0.10066753442254121,-0.2544493805557556,0.11462524714028301,0.3215213991461104,0.03584600012689047,-0.35236070072402165,0.11833225011609226,-0.6600142539083791,0.2096588565876759,0.3258657780385691,0.23013446096582818,-0.17445645694922537
Şırnak,0.11104032930118544,0.22036505356574035,0.1513328847839226,0.08842315057278914,-0.6430029366158687,0.060536331619607225,0.3813254125799917,-0.016935861312043294,0.07179305069734078,-0.42824747000149055,-0.07043313384370117,0.3899547553332134
Ankara,-0.08319857390236109,0.2956600665437558,0.2298117851261526,0.058156680187440184,0.17318872801749388,-0.5785348161987102,0.2503195813346509,0.3825932634585291,0.22422552600674298,-0.2684123400224332,-0.030727012310786006,-0.39046981846744655
Van,0.23592338346938696,0.08129779662363829,-0.18878421343980276,0.17986693590354097,-0.5515387634688045,-0.04745804093318104,0.5837260910094466,-0.17896607741698156,-0.10274865590159414,0.16862050779577653,0.3355671967897501,-0.19731053335228083
Tekirdağ,-0.08316152825239026,-0.36236632181327916,0.05316793860982267,0.0444006488711343,0.23127136108645074,0.31845789711530775,0.2552812948836877,-0.4767669656872735,0.469494815941618,0.28009300977646984,0.17836110181858256,0.28090790122811937
Diyarbakır,0.25244238385361983,0.698484500465953,0.10487345884466273,0.08406407102906512,-0.5115418890469615,0.29786499431018826,0.04462925665234103,-0.18959271956097434,-0.054769632310253155,-0.1464256462866282,0.005804001708989042,-0.1323530775630205
Adana,-0.20271970526947466,0.47933222860841446,0.2114839186193648,-0.5282107420859891,-0.34038084788822676,-0.03886672272031022,-0.06930233899034827,-0.11886284460314611,-0.3728691808188097,0.06168105222769118,0.07621933193348311,0.3470835652886966
Düzce,0.11799463863597474,-0.2707111136220223,0.199647851359659,0.47323608329248623,0.17583279181781405,0.09287589033271922,-0.049277716201253485,0.6245513166776144,-0.08982649178419636,0.39836761453422936,-0.023648347404718665,0.22275673210911304
Çankırı,-0.41003810161388904,0.21840498291919785,0.021653553804629508,0.3016908930807206,0.5797924707435516,-0.1470465843996332,0.1708250716786276,0.5097037520990972,0.19413713265131538,-0.06601838533002678,-0.03749111481668357,0.04967275915889369
Burdur,0.4622686710927953,-0.1320575601745778,-0.6542655085869044,-0.1202305064232976,0.21282842765026308,-0.3074237359762406,-0.18436679755318147,-0.07880302002151063,-0.2588384608807246,-0.11968441448553709,-0.08594686117905294,0.24007259363570893
Kars,0.15989931117769213,-0.4312257905883255,0.24575030517606927,0.30839119994587755,-0.06599179682462938,-0.36656468228321276,-0.06373019851810309,-0.44945147434210514,-0.015343442890325425,0.3437970407715594,0.3661240088160218,-0.18896247581642817
Kastamonu,-0.25253318508480643,-0.11915823489127716,-0.06354195640820602,0.4438645076923821,0.3504605285212146,0.15151061741085642,0.1901519423859483,0.5361104512423691,0.3455464864838834,0.1358932187504985,0.056520021663901084,0.3325070580283752
Kayseri,-0.34501308615461107,0.24712038963427055,0.02413658878660407,-0.5722614736487791,-0.11212065401546678,-0.5520289192392228,-0.01655751205417113,0.1271034105395716,0.2089879211538111,0.2009124993800567,0.24725140947095794,-0.11366738440707953
Artvin,-0.18501044569494612,-0.4668710309930169,0.17668979903316057,0.28929681389569173,0.0017284346110463488,-0.032619429396519545,-0.18813110212053916,0.021479118268332216,-0.4105410563890363,0.1669049958337697,-0.3520568557633876,-0.5249987606826958
Kırklareli,-0.0831268112883905,-0.42710012306725725,0.14761908880301308,0.19715289727713683,0.12104095893011457,0.1700500650652754,0.20707170467686076,-0.5577353337947206,0.4469883702759085,-0.03890289927288831,0.09330468771707157,0.3774673794450489
Gümüşhane,-0.34994486595532104,-0.14366974384770345,-0.14136427112893227,0.22737130595207825,0.0074423042438906874,-0.12864538932853617,-0.391254277264055,-0.1687082180301577,0.2234307046059947,0.3767236375353184,-0.5239931107061155,-0.3473584204676138
