,0
0,2524.4819681946547
1,1990.9970235582566
2,1927.5930079721265
3,1890.7831022640535
4,1868.6248804895433
5,1853.635449470724
6,1840.1141150739948
7,1829.7726540634094
8,1820.3794061834167
9,1814.0650899627578
10,1808.2851395047655
11,1802.7350396878558
12,1795.988180922678
13,1794.3565598499356
14,1790.6234437612966
15,1787.6321985271802
16,1786.2840730352784
17,1782.5242780990359
18,1781.482720808842
19,1780.3418838656382
20,1778.3655458338194
21,1778.4855995825244
22,1775.4131538804454
23,1776.440846045062
24,1775.1689369015364
25,1774.6069173512685
26,1773.091344493318
27,1772.4896088650248
28,1770.5371503215254
29,1770.1701385813549
30,1768.7521773715378
31,1768.9891601595616
32,1769.1580958583183
33,1766.2209554199237
34,1767.0406359291276
35,1765.8685564190291
36,1764.3710788688732
37,1765.000056354109
38,1764.5508116516105
39,1763.8245549412509
40,1763.1896735203277
41,1763.0337233712276
42,1761.87196630712
43,1761.7984189719355
44,1761.4366671623889
45,1760.7521617495586
46,1761.2847136118626
47,1760.8656226618111
48,1759.5812605835365
49,1759.5878525368428
50,1757.909570995942
51,1758.5023257619948
52,1757.9046544255032
53,1758.0070847749823
54,1756.4267814219502
55,1755.119227774214
56,1755.80678519083
57,1756.76232784316
58,1754.941068940063
59,1754.3049545382794
60,1753.692554318446
61,1753.6160565286496
62,1753.5744647078382
63,1754.2662328102467
64,1753.3694455890802
65,1752.0468442681117
66,1751.8206455708132
67,1751.0518510839263
68,1752.0458992146305
69,1751.430465042651
70,1750.827584396329
71,1749.8256167398367
72,1748.9707768865874
73,1750.6630771604528
74,1750.522703644328
75,1749.8048212883273
76,1749.4351953899861
77,1750.281816483761
78,1751.4126355438043
79,1749.1258870825363
80,1749.4579326027783
81,1749.4724647612127
82,1747.895806285867
83,1749.1196319045969
84,1749.5521743139082
85,1749.1048666072245
86,1748.7477595514088
87,1747.9207078771628
88,1748.4201151284367
89,1748.2567322198552
90,1747.737974987499
91,1747.7836443338158
92,1749.5567783020067
93,1748.3875067331728
94,1747.8587890992198
95,1748.691897564596
96,1747.6471467405697
97,1749.2412992326235
98,1748.598255232558
99,1747.593173011652
