,0,1
Balıkesir,-0.9299299277862897,-0.36773676646126346
Manisa,0.8152262475458566,-0.5791426122401128
Yalova,-0.9000024369938685,-0.43588486255558084
Çanakkale,-0.899313110946668,-0.43730530351166136
Edirne,0.7105502770097681,-0.7036464338297621
Aydın,0.3165913664711055,-0.9485620204688556
Çorum,0.7448464485916646,-0.6672359163147504
Bartın,0.7488873641203124,-0.6626973033451475
Denizli,0.8557043639843854,-0.5174650147189455
Giresun,0.6925751150337628,-0.7213457631649127
Afyonkarahisar,0.2432181147783101,0.9699716225971176
Samsun,0.6869317485036937,-0.7267219364362537
Amasya,-0.8506400669532116,-0.5257484916705285
Kütahya,0.34569793139539534,0.9383458532060259
Bingöl,0.14519340765062227,0.9894032920780081
Ordu,0.7075529086319369,-0.706660372092907
Şanlıurfa,0.025782719175558428,0.9996675704412514
Elazığ,0.23002503058006926,0.9731847128405984
Mersin,-0.3185766336326556,0.9478971086058258
Kocaeli,0.5087751818960944,-0.8608994217018594
Iğdır,0.6010519632217075,-0.7992099458260834
Şırnak,-0.9867925914702542,0.16198883115641002
Ankara,0.7382984474683526,0.6744741673821322
Van,-0.9826995945264012,-0.18520666002508296
Tekirdağ,0.5703834530195664,-0.8213785464214879
Diyarbakır,-0.9995283322162347,-0.030710146483407728
Adana,-0.043421597223874245,0.9990568376696732
Düzce,0.711364136011843,-0.7028236379036522
Çankırı,0.6985611645658824,-0.7155503471876441
Burdur,0.8066666529003546,-0.591006692938869
Kars,0.8151050761074776,-0.5793131406276084
Kastamonu,0.7276983940080971,-0.6858972571442725
Kayseri,0.22763668270028403,0.9737461377018192
Artvin,0.7301433615587963,-0.683293986196001
Kırklareli,0.30627121790314077,0.9519442951581394
Gümüşhane,0.6683174106020111,-0.7438762253804208
Sivas,0.31355892306199895,0.9495687451512921
Antalya,0.29482638091376673,0.9555508385833226
Erzurum,-0.8188902664555593,-0.5739501123829001
İstanbul,0.9526705076291425,0.30400477610332394
Bursa,0.6659923124024154,0.7459586046295622
Eskişehir,0.49764005780178716,0.8673836365017696
Konya,0.27060174622610544,0.9626913809416716
Yozgat,0.7429037877226514,-0.6693982089812742
Sinop,0.7339128577547279,-0.6792436361293996
Isparta,0.2928143037953096,0.9561693278352262
Aksaray,-0.9932105260124239,-0.11633078276245026
Ardahan,0.426575970317782,0.9044517353333139
Adıyaman,0.0946022515439194,0.995515150061927
Kahramanmaraş,0.1746560910818708,0.9846294987699695
Osmaniye,0.08805943141239846,0.9961152225216344
Niğde,0.24212186485234416,0.9702458464535797
Tokat,0.719057055372552,-0.69495104224611
Bilecik,0.43993867453467456,0.898027818415818
Muş,-0.9885811490388211,-0.15068945472422493
Ağrı,-0.9487656924618836,-0.31598047535777024
Hatay,-0.9974071369940439,0.07196529075425613
Kırşehir,0.8043888045951968,-0.5941032326472482
Bayburt,-0.8409877821949867,-0.5410541102318303
Erzincan,-0.9391373914199376,-0.3435417879049867
Siirt,-0.9976272897575013,-0.06884613809868116
Karabük,0.7815096755605078,-0.6238931214601665
Kilis,-0.9906740023759282,0.13625351744619016
Malatya,-0.9994290364398369,0.033787588267576794
Uşak,0.2706376013771365,0.9626813017405242
Karaman,-0.9995872228474048,0.028729495648422494
Bitlis,-0.9987214692916756,-0.0505512292222121
Gaziantep,-0.9990678319074882,0.04316789603015963
Rize,0.6534082700371885,-0.757005701858981
Hakkari,-0.9934921777579968,-0.11390036318499226
Batman,0.024580789737827017,0.9996978467396359
Mardin,-0.9996319165904414,-0.027129897414494418
Muğla,0.39716265439323745,0.9177482366942027
Zonguldak,0.7799595316189434,-0.6258299521729193
İzmir,-0.9388229263977346,-0.344400221936621
Kırıkkale,-0.9545695021742971,-0.29798836473713985
Sakarya,0.8280117290725096,-0.560710777958078
Nevşehir,0.2713006134370738,0.9624946634390591
Tunceli,0.1620831943608747,0.9867770964639253
Trabzon,0.6633567193689748,-0.7483033227696048
Bolu,0.788806259818891,-0.6146419156472591
