,0,1,2,3,4,5
Balıkesir,-0.10181116424269525,-0.3244010929922448,-0.5709581077451494,-0.6231763934850505,-0.31171045298277833,-0.2699870978496911
Manisa,-0.17581404862147246,-0.2562443523819762,-0.7503658463392394,-0.49448426601304757,-0.3012830480979399,-0.07136654973877414
Yalova,-0.7631943099887409,-0.05129543927324549,0.4650695031770504,-0.3223449366606472,0.20514133992198824,-0.22939998428395872
Çanakkale,-0.07964912391560396,-0.44217838581514085,-0.8234923020227357,-0.3013359942035151,0.17075293053204774,0.0058971178371702735
Edirne,-0.26831352301658135,-0.37519078484370033,-0.530320968061721,0.3334383313757626,0.621169891292638,0.09469025551616722
Aydın,-0.10746608447992591,-0.17802779059205331,-0.5787439126864765,-0.6396349599124107,-0.41793942780559246,-0.19495225757912174
Çorum,0.08550370353183805,-0.29572285724448966,0.7660793752870599,-0.2468525522183899,-0.012671753148235567,-0.5072107483883794
Bartın,-0.2623223198683092,-0.03844305575000696,-0.03659791986593979,-0.010736233795929756,0.8564086736352622,-0.44138264717948184
Denizli,-0.04261468311070851,-0.1832756292767773,-0.7334645145674947,-0.601390480798539,-0.25327232390848914,0.028398202649813756
Giresun,0.29479215282364357,-0.7147695025278326,0.5273593067767011,0.28150672368914165,0.07294751906936721,-0.19881380843679644
Afyonkarahisar,0.09697523800633671,-0.05071755148835235,-0.619244343048986,-0.7347108066290472,-0.1565364798528805,-0.20063982128240174
Samsun,0.2855803354573914,-0.6675399319293501,0.5868085852495706,0.11755508710800915,0.09381584361086472,-0.3253757589922916
Amasya,0.3986348550761029,-0.5927825356934595,0.6078765286327997,0.13417758318031073,-0.1560637788357524,-0.2789726093006627
Kütahya,-0.08688892199072322,-0.14603342683538992,-0.5415432630224806,-0.7457263734670978,-0.1600212714004039,-0.3100658258692436
Bingöl,-0.3142463860812439,0.453173673600793,-0.02348334983920495,0.6168056758320916,-0.5499534427655091,-0.11150485066601153
Ordu,0.2768625551000236,-0.7003507662504362,0.24590403945713254,0.16543011996074553,0.4434833067859342,-0.3851526517973937
Şanlıurfa,-0.008828076330357643,0.6494407638734578,-0.18251331524681902,0.4384943920846791,-0.5623154720720196,-0.19068724924359765
Elazığ,-0.15354134636936687,0.4216499105181011,0.047425491825568065,0.5846337497061284,-0.6510621228010552,-0.1752390413081462
Mersin,0.4015103593322839,0.8090011212898922,-0.016209667407282947,0.13437363332644908,-0.1893227152280719,0.36075545726769265
Kocaeli,-0.5129107087793766,-0.1904671943925971,0.6986738629929868,-0.34176119822389994,0.20748370137976677,-0.22945475131368057
Iğdır,-0.427751862093506,-0.4191930051109599,-0.12973433996508807,0.12391408826782006,-0.028420515367334177,0.779943679383591
Şırnak,-0.21052876968085366,0.5008949643745846,-0.10049920657918944,0.5850052651336218,-0.5544081531129367,-0.21232574221145728
Ankara,-0.30727978406475587,0.3115896922817931,0.6980096646899652,-0.5138258659060465,-0.012443988847578776,-0.23895947906647247
Van,-0.6031860979702657,0.07651587184973227,-0.056353116917329533,0.21039096235276292,-0.3118549234586569,0.6968632064179135
Tekirdağ,-0.05916743858225565,-0.5536175374267739,-0.3971037670496727,0.38467383641766506,0.5944247780555779,0.17607003569426885
Diyarbakır,-0.2742838453496712,0.43864816530294276,-0.25681620697460195,0.44669009060993947,-0.6668055336138878,-0.14913060847633047
Adana,0.4014213791269339,0.8281689940523757,0.00403334474464667,0.13800120224530482,-0.09956092410353289,0.3521704365371669
Düzce,-0.40878780305258966,-0.027096259935566528,0.29951438622078536,-0.07905468233468078,0.7237167510301397,-0.46090549866438896
Çankırı,0.04581226316047292,-0.21853568875928325,0.1912898404427142,0.2627422634927348,0.7432148513919205,-0.5405088101698456
Burdur,0.1386654765901717,-0.21691850082811667,-0.7587955444658036,-0.5559035848519441,-0.22031439844689157,-0.019502345630438928
Kars,-0.4885288729219047,-0.27618322747418766,0.1334462981305791,-0.003985765165189708,-0.17209092420441438,0.7985131671934768
Kastamonu,-0.16508333259505956,-0.14118221502119604,-0.01597095517852344,0.21014411946363246,0.8950368660158152,-0.32757970263608427
Kayseri,0.6923437332272145,0.44905500347435146,0.30714900425702635,-0.1305222990127693,0.05438149336768403,0.45241113021132956
Artvin,0.17831265610273836,-0.548093883318312,0.7668461397525512,-0.1328241468718621,-0.23393943385345037,0.0858765217352153
Kırklareli,-0.17308505273055133,-0.3706733525662517,-0.5168337634529881,0.2978991782526318,0.6829892660595835,0.10152552987981046
Gümüşhane,0.24383897315565387,-0.7270615127203934,0.6062885669405595,0.10221643588832847,-0.14992861465372875,0.1068246049868338
Sivas,0.588346684209618,-0.4168342454762243,0.6374941982883147,0.05453277100940926,-0.22614732301165744,-0.13993606864297112
Antalya,0.38697924193407457,0.16013012592830148,-0.3960010697358087,-0.6914646133428808,-0.4090346645056692,-0.14951887365053768
Erzurum,-0.31428392583362436,-0.3969793305067222,0.36686999592635194,-0.07632465717182385,-0.26897424069366016,0.7286060909386571
İstanbul,-0.16504136577521383,-0.39762524679821,-0.17219714182144033,0.7211412071947558,0.48763324495096344,0.16484184160741833
Bursa,-0.5780584829023068,-0.06576128104565805,0.5420261936742006,-0.5101020519583146,-0.27186169104028907,-0.18335366689435773
Eskişehir,-0.17085483545498112,-0.07319548538014485,-0.3769980624935857,-0.865748990186326,-0.20018123039399127,-0.18365638564178277
Konya,0.5568891285611163,0.5377508732882307,0.002767049533198916,-0.4648433045031165,0.04411337578117136,0.4273939079360851
Yozgat,0.768911429052079,0.13988381024080937,0.5586168426417529,-0.23729591351397541,0.11729462676276292,0.08418774842406862
Sinop,0.23790689691838335,-0.5767079306721447,0.09064017871839561,0.2500425597653253,0.6634401234187338,-0.3160989560953257
