,0
0,2431.528104343101
1,1895.6703140586549
2,1819.8472168282403
3,1785.2707701076997
4,1764.099697680194
5,1750.8429711907968
6,1737.8181254918982
7,1726.3965663684671
8,1719.8308514731707
9,1713.536425906049
10,1706.7874042182314
11,1701.2111450200634
12,1694.879848718285
13,1688.566742832383
14,1684.8323930870288
15,1679.084509599511
16,1676.0616352131824
17,1671.346586637152
18,1669.1500151550124
19,1665.1270353981836
20,1663.8583531339646
21,1659.2477068509193
22,1658.8665027816376
23,1655.2228365895937
24,1653.0548162003104
25,1651.6241567046911
26,1648.3503367114504
27,1648.5605353736366
28,1645.6071916663316
29,1646.1531415197824
30,1643.9701551361488
31,1643.5463281181958
32,1642.8125143113946
33,1639.7414309961543
34,1640.7844188265578
35,1642.7331795576042
36,1640.065450384427
37,1640.8156380107655
38,1639.1255007195548
39,1637.7387140483268
40,1637.5345656821944
41,1637.7317241478638
42,1634.4200265008415
43,1636.1080341175295
44,1634.3992773012637
45,1634.3543228297724
46,1633.268007351551
47,1634.2021964486553
48,1633.1231660247213
49,1632.6080839481967
50,1633.2886612458456
51,1631.7790886353405
52,1630.8174510402757
53,1630.6956815241078
54,1630.7965364084994
55,1629.816994785302
56,1631.2272358872237
57,1630.446665228839
58,1630.1109220346182
59,1630.074669112905
60,1628.092092321799
61,1628.1369159904114
62,1627.9756065506767
63,1627.4877352087549
64,1625.4166499118744
65,1625.8012630564601
66,1624.4542023199817
67,1624.3279421386308
68,1624.6785701862693
69,1623.0287151720026
70,1623.5063444419852
71,1622.3847153096178
72,1622.8711792141723
73,1623.110788924634
74,1620.816672025019
75,1621.6813632346182
76,1622.882001075059
77,1621.260208800452
78,1622.5855944743848
79,1620.979930816008
80,1620.169708827033
81,1621.6320119157285
82,1620.998167105117
83,1621.9503233970222
84,1620.864450209626
85,1619.2742565702247
86,1620.9283372824573
87,1620.587079036851
88,1620.8016828809807
89,1618.638573175782
90,1620.4853429817815
91,1621.2235069282908
92,1620.6626448201444
93,1619.1631705577197
94,1620.4499617662727
95,1620.345045340055
96,1620.5194602915465
97,1618.8798459454667
98,1619.5946203687572
99,1619.459769662053
