,0,1,2,3,4,5,6
Balıkesir,0.09409734481280026,-0.43532190185236963,0.19640157142050582,0.2671237147297392,-0.1395086276059456,0.47537518353858993,-0.6680326735561035
Manisa,0.048764382985332415,-0.05572046947314582,-0.06805546626145767,-0.2982499360555889,-0.551838958225598,0.18903028181740916,-0.7487816838899323
Yalova,0.061063369832559895,-0.1087706594271354,0.10233251524392241,-0.41280471865800494,0.4629771732040167,0.7602410323249187,-0.10604828594359934
Çanakkale,0.44983013893875595,-0.43539990680134755,0.18131774685626914,0.3849458074296379,-0.279067194669936,0.4318507969065038,-0.40329487642083583
Edirne,0.5983523189478775,-0.15409333890125548,0.6407745956976206,0.15401779222896758,-0.32154136980579934,0.138742814576654,0.2475434535756985
Aydın,-0.10012853632099723,-0.0036778139631453983,-0.18416911283841145,-0.34451658427078946,-0.769348386329556,-0.013765317680415544,-0.4952417464417081
Çorum,-0.50219855367056,0.2310685384400015,0.1802935239396349,0.37402957041092416,-0.42870001374116473,0.24469478850238244,0.5275801622655523
Bartın,0.01148323260608003,0.377077772633641,-0.12036417475758793,-0.2042838336990869,0.24871649919881952,0.8050401217634041,0.30250880128707436
Denizli,0.021288983261530153,0.09743898653160647,-0.13567711752708342,-0.37027916051755977,-0.7051680225997127,-0.039312979424938256,-0.5794221567327941
Giresun,0.32181769420319634,0.07177588223482996,0.6749784112907237,-0.07768972257596891,-0.12710058516807526,-0.07363577563782797,0.638806120447212
Afyonkarahisar,-0.06732662768333712,0.37811673743537766,-0.2903739151368952,-0.35766603576736655,-0.5148332691424717,-0.08233155139526915,-0.606976997069466
Samsun,0.0162971373998969,0.2524128806017519,0.5950366345438414,-0.02347511433806563,-0.3578862663255465,0.1209057984678605,0.6623455833995253
Amasya,-0.7134183774934223,0.0749713742087589,0.2730306295050734,0.33391039372480874,-0.2253910445127236,0.12251043381450805,0.483282222597267
Kütahya,0.0047122121355821734,0.2326275188132468,-0.24955269106626757,-0.5190528489921298,-0.5367258297505387,0.26840923216564544,-0.5040354101143725
Bingöl,-0.2630970510866485,-0.7407071950681386,-0.3049452949573767,-0.2028249780454022,0.3035635476315979,-0.3225982602951937,0.22755817553292484
Ordu,0.1503286871928846,0.19344623176237805,0.5967452229084328,0.07607196671607569,-0.35662461926893035,0.1974299643953924,0.641816427126821
