,0,1,2,3,4,5,6,7
Balıkesir,0.3631161546105834,-0.26330217148494983,0.22678204981249042,-0.7140508625135611,0.2522068730462895,-0.27048553104402956,-0.3120060560479407,-0.05832138588947677
Manisa,0.006224216852155649,-0.08896361527868885,-0.340171494581495,-0.6599544652926982,0.04174356004115848,-0.5432799550730496,-0.2913718454656463,-0.24289299202818201
Yalova,0.131745417591433,-0.2527867179401384,0.7106980219375305,0.163734167027754,0.46124717021891,-0.3438322357612587,0.2108672314770393,0.10680316776290781
Çanakkale,0.07510060592340624,-0.03239382197193177,0.6947094792327619,-0.3346625238911632,0.5307744404712756,-0.31841148498761257,-0.10146146869934705,0.07272182474806407
Edirne,-0.16079852391634758,0.14810191017418106,0.3982791646612643,0.045037442486419145,0.5647151276150351,-0.6417355922012051,0.18763539384903774,0.16006313754300286
Aydın,0.09219890412364194,-0.37771314277222917,-0.293811209203743,-0.7545314619184228,0.006943832264263257,-0.2435642353362527,-0.3507491621553216,-0.1038877369226007
Çorum,0.26198323815457564,0.5440281438709859,-0.3329854124420207,-0.2100351901050725,-0.0702919661689796,0.37854365142481605,0.4397714198500359,-0.3725170296266011
Bartın,0.1317489555671294,0.4493051028190066,0.013389230215298474,-0.13511538214603944,-0.04777731402830645,0.10910487070604807,0.5684711257712156,-0.6519092988494702
Denizli,0.1401864727606017,-0.29206361434145195,-0.3542858483280511,-0.7250288394189054,-0.09042556196440048,-0.33130640393206834,-0.291474081331435,-0.20239432325813006
Giresun,0.39858762547583104,-0.20274279327358313,-0.1258145759448797,0.38593068484963927,0.30858840477720617,0.37179267787216735,0.5561661684737905,-0.3040954746906759
Afyonkarahisar,0.28910260622482564,-0.21070925661087558,-0.10295623086150808,-0.6986352291676311,-0.1595681869694174,-0.38838718572802094,-0.42635498910886466,-0.12347037813471516
Samsun,0.47727052156915045,-0.18293718841110299,-0.20753098359644565,0.19354353949408118,0.2401987574101355,0.3848966428372088,0.6485013256927815,-0.1783922233476688
Amasya,0.29140064700003154,0.05266405667892209,-0.34128793237275207,-0.02385263689913393,0.33402193406432235,0.7720534464721822,0.2824043604384051,0.08874885662081693
Kütahya,0.32005410172955057,-0.10104801524317553,0.34367867671175756,-0.6691167272620435,0.13952722410255877,-0.29188385550040835,-0.4555992859018062,-0.09637272628450545
Bingöl,-0.6626600120831959,0.09815379988732253,-0.1666139142458887,0.06905456910735688,0.5372343630702354,0.30734334919744133,-0.2525935395139395,0.26801981019147997
Ordu,0.40803601640545534,-0.044102479290423005,-0.23686367583359041,0.14373208709682417,0.3135637226624885,0.37087565739429645,0.6366990125929228,-0.3369594527408054
Şanlıurfa,-0.39434447530683076,-0.14070364916813627,0.3435127163009427,0.2597008681461514,-0.6258004186971794,0.19669451799609633,-0.39087867807445015,-0.23695643545791842
Elazığ,-0.6011977635933566,0.1346074520591396,0.07853595581409258,0.1130528600164917,0.3815217888504328,0.487868072033676,-0.45017140374562087,0.1235508541417601
Mersin,-0.4609411331025462,-0.06896330088751729,0.06515187144822934,0.09681634858052422,-0.6927689078555131,-0.020740909981719378,-0.03210300901066173,0.5364416231179656
Kocaeli,0.4576778715347381,0.03835362185425587,0.6259151125113086,0.31899967889666186,0.3657213905700565,-0.33809825243881436,0.1812232891745306,-0.12093385807937995
Iğdır,0.24063397546433912,-0.0943203312444935,-0.39694129918651555,0.6105236828097119,0.27515411095491243,-0.43724672340143894,-0.33032370398958877,-0.1639791797048029
Şırnak,-0.5882678860483612,-0.3645228444766881,-0.22879012312628252,-0.0899712049479488,-0.19010245269630263,-0.2557150641890574,0.3918811506063393,0.4533478566884145
Ankara,0.04452118461772437,0.8537446986084243,-0.4586912253331327,-0.08188223464683318,-0.14938999280787052,0.01031772820312031,-0.16382169607999666,-0.05267010154670237
Van,-0.34850202927102525,-0.07869309046605624,-0.36453293948140125,0.10358128419439594,0.19974889738699092,-0.6995573240319668,0.24402838868788065,0.3740460674901948
Tekirdağ,0.3128611864637268,0.05367733662648412,0.6337398622012856,0.09934609748463105,0.5396429811260348,-0.31427508106482493,0.3013170240728433,0.08345920474013101
Diyarbakır,-0.9504874946168235,-0.14210932265613355,0.07257954999086598,0.006901894439522273,0.17658808489408237,0.02227431608306363,-0.16217291738624626,0.11438305709511251
Adana,-0.39457595578307575,-0.11204283403034941,0.22572176106017716,0.2478234459877927,-0.7283023751169535,0.14404405998278413,-0.25441276304391763,0.3216994713175445
Düzce,0.12237663917745223,0.44990295853136264,0.28236949368811054,0.07152892721018081,-0.026264086529676173,-0.2390991234232799,0.4731313872979355,-0.6450200500646094
Çankırı,0.09268888141793946,0.6121940339859897,-0.15072099010857995,-0.01175033507403882,-0.23941465202260706,0.14830728130897813,0.5220239272896282,-0.4918830580783765
Burdur,0.03233251034660131,-0.2893611907183243,-0.38452131804292206,-0.5929685458547785,-0.24162446199705018,-0.1911062697838578,-0.4756649689750878,-0.3075633592969552
Kars,0.23642043659427567,0.13866257414939182,-0.286089571727371,0.5536763383431949,0.29347169558707786,-0.3788264940967121,-0.550563542343915,-0.06097519249594012
Kastamonu,0.07656279445113735,0.622978626193429,-0.007478848738219492,-0.030124485501606745,-0.08364789552812715,0.14031639074604624,0.42387199506572576,-0.6314421777704705
Kayseri,0.1597930043487792,0.39541963860879964,-0.08850312875953213,-0.03166089775089063,-0.32941433996170033,0.4662293087511892,-0.20309348972354932,0.6649389051920144
Artvin,0.2752292256754689,-0.32671619128558776,-0.29366944789973415,0.7984065675797728,0.26004369891165374,-0.15695409201318658,-0.039159287374245774,-0.004455308145855633
Kırklareli,0.03032034722233484,0.1237481904687568,0.6556211872953057,0.01690520539161338,0.5453579050993634,-0.41665145168978124,0.08760838837744464,0.27377587208613663
Gümüşhane,0.5039257912720695,-0.3843367399731444,-0.2831560797205802,0.61011216086806,0.2413998314513601,0.2883857524802001,0.04503414907481915,0.04961408504249498
Sivas,0.08779587953023585,0.16568882470423027,-0.13460595867091157,-0.04653166953000659,0.28086832068241474,0.8068589532617972,-0.03397443221947228,0.46205247587298987
Antalya,0.08590115224873672,-0.5586083358462064,-0.032164667669467004,-0.5782067779237866,-0.4217301925963221,0.036788858133935176,-0.4005481795277333,-0.07464218464826802
Erzurum,0.3615077685769517,0.02439050639979112,-0.3457276072279483,0.5778636007756892,0.43812738055110145,-0.24276324295993337,-0.39364311680400427,0.09705060446438825
İstanbul,-0.025722690434504043,-0.3235821443777685,0.20376677748035377,-0.10351176299656853,0.3638024648832178,0.2649280323089778,0.7887899427646603,0.1329236050836056
Bursa,0.35001344558994063,-0.05897053355529681,0.6377327415770918,-0.0031292042484670924,0.5024674716799938,-0.40194996677465034,-0.02472352864304696,0.22945943808134733
Eskişehir,0.38586646323220447,0.16249420702265716,0.7107503823549215,-0.21217117302539423,0.1518409661565011,-0.34435319371506296,-0.31479644693566766,0.18381618135432132
Konya,0.3226599589304058,0.21351528490921293,-0.018366343246422532,-0.2772758490301211,-0.5768727345073222,0.11150324232092793,-0.28371550056245076,0.5893835295188606
Yozgat,0.3113128149887303,0.5039620945662504,-0.14687025853817498,-0.12436259708306363,-0.43562718505414666,0.4667434749077462,0.11812907930739298,0.4364568878625995
Sinop,0.33025053989932607,0.06905886556994204,0.1682150543608446,0.12434537607217122,0.12433508122780855,0.19547495195351872,0.6697027123416627,-0.5832975096254985
Isparta,0.15152696797303256,-0.32075417547040147,-0.1817381259355464,-0.708555522273081,-0.3321450005175684,-0.14602660103348025,-0.4361451965640012,-0.1311867381593939
Aksaray,0.1772196409591194,0.3105804075283366,0.10447991037133118,0.0220409369323505,-0.687346749314829,0.19162368921520326,-0.1274525741744878,0.5790697747422029
Ardahan,0.30841918132735796,-0.023073277230278147,-0.3049093639076545,0.6885695014583432,0.24611788946352212,-0.3016975042851186,-0.411465397948832,-0.12786078607226328
Adıyaman,-0.7502297943096358,-0.1618933677234437,0.16362778938767647,0.24095584184694277,-0.05260164713165746,0.46630213858917596,-0.3229527767228327,0.04011119931423624
Kahramanmaraş,-0.5863247402105815,-0.01763399379841163,0.19055546006909438,0.19924214821702563,-0.0786025785144742,0.5649608186069348,-0.5033702681550201,0.03409993429368095
Osmaniye,-0.5524788781123203,-0.16753659417423714,0.2701396924165606,0.3751230179454407,-0.5238514368116262,0.2230432798134534,-0.3519884605948338,-0.07029465078774653
Niğde,0.21921535730353642,0.11852946915282642,0.2655917058702437,0.08471917499170437,-0.6563785089184476,0.22516151702735912,-0.052630739680501304,0.6130894296486505
Tokat,0.32418840923939973,0.048972740321312824,-0.1370580119834019,0.006547050885268467,0.2905881291329083,0.6194993870533271,0.6264288123913984,-0.11420059172177038
Bilecik,0.15734408543353232,0.16743696311951836,0.6158160690479625,-0.15358220109930737,0.45119190972497836,-0.5523454365001581,-0.188219229613068,-0.017455078007423727
Muş,-0.5364922722703578,0.09520101593393027,-0.01016834405797828,-0.178490199893664,0.5566473271683356,-0.3427204985781333,-0.047927580757415315,0.49146721324399606
Ağrı,0.260221777569924,0.25177523869504737,-0.4125753802033893,0.38440796731705934,0.26855216497986756,-0.5396984677999255,-0.4294623674136908,0.055437347393817865
Hatay,-0.471533087999803,-0.33656468400916234,0.34335624731974,0.2978471585323944,-0.5590809570824146,0.17743578072308208,-0.2692798496765948,-0.20299681693321958
Kırşehir,0.12614724481109207,0.4198125410303467,-0.19164044133093344,0.04594390307861486,-0.5569404129498658,0.20066530457945123,-0.13462240976125178,0.6327993527082216
Bayburt,0.35621310850112936,-0.3639728249199778,-0.25596945588539205,0.782796643715948,0.03152899179941454,0.18009961827314822,-0.17004437715237383,-0.00012753571014178814
Erzincan,0.1352763332512004,-0.2260420185270903,-0.4426803733134814,0.4459144025987278,0.47053550558599094,0.4679276412752493,-0.28169988462505197,0.12682660476459592
Siirt,-0.5922189618259207,-0.25060695982940523,-0.1411423340487503,0.020954811940583608,-0.11449786183764923,-0.45012245074779306,0.3960808290432491,0.43990065488302815
