,0,1,2
Balıkesir,0.7771760085580126,-0.334183748706443,-0.5332154103383966
Manisa,0.8285083293325081,-0.373258202977449,-0.417435338869029
Yalova,-0.3860984118558343,-0.9224303416572274,0.007090920429168082
Çanakkale,-0.4444082661134893,0.5764788185936685,-0.6856919605207935
Edirne,-0.5390548920408137,0.5405334904096731,-0.64594378169652
Aydın,0.8605482524069664,-0.2603643416876042,-0.43779802975446996
Çorum,-0.543096704798065,0.5221466710679792,-0.6575779977539621
Bartın,0.7370083719270082,-0.2726386362588301,-0.6184551994513633
Denizli,0.8966141462051173,-0.2019402964362254,-0.39408525663886135
Giresun,0.5476556597842931,-0.6453873429900068,-0.5324926814656983
Afyonkarahisar,0.8724054823162681,-0.20944060191272315,-0.44163707803461794
Samsun,-0.6812707090322959,-0.7176705686249051,-0.1442885163283534
Amasya,-0.5765657317798056,0.5273006562747083,-0.6241201605696435
Kütahya,0.8377403903740744,-0.2744978678306695,-0.47206139313897405
Bingöl,-0.534676637480563,-0.6244388731466318,0.5693829880105684
Ordu,-0.6190315078359427,-0.776019276478305,-0.1208059387631532
Şanlıurfa,0.30292847241903464,0.46723473692788053,0.8306178671361478
Elazığ,-0.4845119680323228,-0.5971895343839538,0.6392282947865504
Mersin,0.19579400151223467,0.4215623199335262,0.8854094642503485
Kocaeli,0.5916092238710695,-0.4842045591834879,-0.644627389347206
Iğdır,-0.5454865791675128,-0.8264149511590158,0.1395805160076666
Şırnak,0.26073367506239115,0.49160502880835305,0.8308684891959721
Ankara,-0.06535594064912167,0.8191046413303512,-0.5699089291921512
Van,-0.5414450387383695,-0.7754409744253933,0.3248516049026113
Tekirdağ,-0.6166077260352787,0.42025881815952226,-0.6657157335926224
Diyarbakır,0.13349396451052384,0.19589332822548997,0.9714963537739101
Adana,0.2073977874952152,0.4229118924364386,0.8821177296585295
Düzce,0.7099358275994191,-0.3903265990086206,-0.5862049699525675
Çankırı,-0.5641561795707253,0.5510952634719795,-0.6148347872647676
Burdur,-0.224120801888658,-0.9310944894119115,0.28780708460278787
Kars,0.4115127544372176,0.49473346360831955,0.7654384710227263
Kastamonu,-0.536632252568572,0.564980819083186,-0.6267555341369324
Kayseri,-0.4541233667469487,0.8149715694436163,-0.3599907065092434
Artvin,-0.44680444097888633,-0.8788607226821918,0.16724120798439546
Kırklareli,-0.6003845825659341,0.5177533075043386,-0.6094832775273218
Gümüşhane,-0.5517534613374112,-0.8270563764913508,0.10745170081102821
Sivas,-0.5849580840285407,0.6529215971648512,-0.4811625794732559
Antalya,0.5056217957681997,0.596009187368257,0.623794556097414
Erzurum,-0.5435895296579392,-0.8270110582558532,0.14339851034370446
İstanbul,-0.5895759500075052,-0.7187235861178995,-0.368560179523742
Bursa,-0.42889922929972096,-0.8887446091152343,-0.16179762320477406
Eskişehir,0.8638294256384702,-0.09273760415347057,-0.49517518130151056
Konya,-0.03241347388517217,0.8489789929554148,-0.5274315464883614
Yozgat,-0.5417621795391139,0.6349779399014307,-0.5507238479125115
Sinop,0.6306746820912682,-0.4890558719971558,-0.6025560550141199
Isparta,0.9430202886122163,-0.16162905017507528,-0.2908415125205377
Aksaray,-0.42487060710153374,0.8045449924650461,-0.41496062743420886
Ardahan,-0.4723205562670134,-0.8684383983635386,0.15075821826816233
Adıyaman,0.14949595387318093,0.3377590327350912,0.9292845611444335
Kahramanmaraş,0.16527835696699536,0.468480046795242,0.8678764373302329
Osmaniye,0.21069965654936337,0.4711676421751958,0.8565084399450165
Niğde,-0.523027132773482,0.7751082649479342,-0.35447114973175564
Tokat,-0.6657794414492443,0.4854829737258224,-0.5666074633870113
Bilecik,0.8506497801656123,-0.36391800919413375,-0.37941881093110413
Muş,-0.4643063881585417,-0.7540341012773283,0.46459891522264735
Ağrı,0.8074701933006909,-0.28085306382821396,-0.518761451410231
Hatay,0.2770058922741818,0.5345389154550306,0.7984584419426868
Kırşehir,-0.4800545061128312,0.7022826299925732,-0.5256869589132676
Bayburt,0.6652434784552884,-0.5524500576304787,-0.5022450081352611
Erzincan,-0.5976565237330947,-0.685500744106612,0.41580693773499505
Siirt,-0.5276353725131762,-0.5212956896444957,0.6707098609912867
Karabük,-0.44505428924838597,0.5684880356225496,-0.6919162037238528
Kilis,0.13951877399725207,0.3138337553749449,0.9391713824907368
Malatya,0.14608329291736605,0.3298507378440236,0.9326618692077914
Uşak,0.8969653466236026,-0.21454788991133739,-0.38655189805638324
Karaman,0.9833104597678661,-0.1241561986577666,-0.1329878868392159
Bitlis,-0.5361899127377361,-0.7332965805636266,0.41806279721112644
Gaziantep,0.24319871636515789,0.39954590017936686,0.883865067761023
Rize,0.5805715026971054,-0.6541949203451022,-0.4847326443006391
Hakkari,-0.6312219963396409,-0.6572732748405171,0.41176526506909267
Batman,0.22948833590223494,0.343212378628895,0.9107910665134558
Mardin,0.29132580970629657,0.45536270850626887,0.8412930977375274
Muğla,0.6006256323954735,0.49275040432172634,0.6296394910981294
Zonguldak,0.6904357930679711,-0.3779116758226922,-0.616831566091981
İzmir,0.8731696779072727,-0.32400474450487154,-0.3641368412034709
Kırıkkale,-0.4863569623503731,0.7012666367487382,-0.5212312436495244
Sakarya,0.6256055308330302,-0.5215733668968576,-0.5801542404697202
Nevşehir,-0.41127750377307676,0.7767362912068574,-0.47700267170363125
Tunceli,0.16740381737184912,0.40891497367001384,0.8970866771041599
Trabzon,0.6633616049357708,-0.4528389602054233,-0.5957249845500093
Bolu,-0.43828534876549907,0.6393824816286013,-0.631740449270074
