,0
0,2148.24134562133
1,1642.225621610645
2,1584.9201902829004
3,1556.1000579070867
4,1538.1378066524455
5,1526.8368290561223
6,1517.1244397825626
7,1511.4082635196514
8,1504.152949461441
9,1499.2797929481628
10,1495.2225792779147
11,1491.6012253308197
12,1489.003764231476
13,1484.784370363073
14,1484.7553313700162
15,1481.5789889223608
16,1480.4362790764797
17,1479.5998993328253
18,1475.8751372165243
19,1475.7064789787848
20,1475.2297486068835
21,1472.09823705926
22,1471.5232816903717
23,1470.1168863748553
24,1469.7388912739477
25,1469.6227372093801
26,1468.3304110144763
27,1467.6082132690408
28,1467.7502663090893
29,1466.2109913923218
30,1465.0791776570604
31,1464.7481530884888
32,1465.8048856176417
33,1464.5106861490083
34,1464.7215128689156
35,1463.7312390293805
36,1462.6556395329003
37,1463.3541470923547
38,1461.9215089548682
39,1462.7929579237216
40,1463.0356145253352
41,1461.1404897290336
42,1461.9703672452015
43,1460.1236898339127
44,1461.862435309022
45,1459.861587793287
46,1461.1505078029759
47,1459.7810563950231
48,1458.8598947639607
49,1459.4718439453036
50,1460.0510120933927
51,1458.9309296154936
52,1459.2958260000014
53,1458.9587636345084
54,1458.341800417483
55,1458.5483539403365
56,1458.4460518058308
57,1458.1525025875308
58,1458.254537559202
59,1457.777647336949
60,1457.8466406550651
61,1457.7570938463205
62,1457.5715074696166
63,1456.2801738688281
64,1458.8631466363759
65,1456.254978047704
66,1457.5765575822059
67,1457.8152910548374
68,1457.0007536615917
69,1456.8992885658213
70,1456.702911358463
71,1456.428292179164
72,1455.8086714376595
73,1456.2919449819944
74,1455.9551735330556
75,1457.1687742125525
76,1456.3946181722833
77,1455.2972826830703
78,1455.2142094551984
79,1455.5338039837152
80,1454.6244691776071
81,1456.0304348060545
82,1454.7644218079847
83,1455.6490073262876
84,1456.039111473572
85,1454.5434598932632
86,1455.5437311858482
87,1455.9426464777325
88,1454.4594423183403
89,1455.0358488197808
90,1455.7237105493869
91,1455.9749194831352
92,1454.1806690439278
93,1455.6572138504027
94,1454.6533118029868
95,1454.4043295576002
96,1454.715628097939
97,1453.6243142639887
98,1455.5707565428881
99,1455.0681840325888
