,0,1,2,3,4,5,6
Balıkesir,-0.19878421238921185,0.09634796613339207,-0.10211040498300288,0.1971027862299323,-0.46617671373074926,0.26794990817404396,0.7828205295379553
Manisa,-0.5531058513787679,0.04821272286441783,0.4744709543708066,0.48852646554401347,-0.10044628792597432,-0.07298102937679857,0.4610346722743222
Yalova,0.5664360800174815,0.4135369798946617,0.15002045952591478,0.13237490065135266,-0.50619068442897,-0.448451495358071,0.10378019186554523
Çanakkale,0.43180451508067597,-0.23941940208302903,0.15834799956413467,0.2346341070009083,-0.5768377961972189,-0.1725725775140944,0.5599757315246333
Edirne,0.11385275297345451,-0.39150238433002654,-0.3157634393899568,0.2998379360817426,-0.43907380527924017,0.49956614550450196,0.4492237259078357
Aydın,-0.6467383067780663,0.08965057805897769,0.556116995012454,0.3863072023938797,0.02420109841306385,-0.12763274898303975,0.3135556694736939
Çorum,-0.150704864286764,-0.38234719796178696,0.08136644355709372,-0.44518615182456556,-0.31808448868381295,0.7176204884553692,-0.10065062734735986
Bartın,0.7643350154607861,-0.24510070573442178,0.4507696387970043,0.07650282881135623,-0.346906771034575,-0.09063944304602756,-0.13458031686096486
Denizli,-0.6540795672759341,0.005152492461939523,0.5747288767041592,0.36429709494793966,-0.04597382029905781,-0.2083535638973802,0.25219618682048606
Giresun,0.2792431576817808,0.42725891067021726,-0.10842299234173573,0.2860188531140789,-0.23136623890647878,0.19618676671779262,-0.7442386502963055
Afyonkarahisar,-0.6109881880872415,-0.0211501536257155,0.6896296703943393,0.24016884018644838,0.010571312999811774,-0.21563275249798336,0.21532931599383381
Samsun,0.06302715218629835,-0.07623915884974965,-0.11067369402464539,0.2717629166040998,-0.273320423474625,0.6782555680429405,-0.6077637286687484
Amasya,-0.1538464002832783,-0.3136974354760725,-0.2157738267381511,0.058725136208265166,-0.3050933739959971,0.8556043395200029,-0.05270166511587268
Kütahya,-0.39840795227773856,-0.06155112090382861,0.6859966777332501,0.4634200188565577,-0.16501561428123374,-0.23493057841124845,0.2640274184815192
Bingöl,0.3005683389516461,0.4560779724857697,-0.2824033395686272,-0.020390926057195145,0.6906999291758128,0.16084909503063533,0.3443040764099184
Ordu,0.355774331904911,-0.12136027862217881,0.01723109363282985,0.3854364815502224,-0.3623618090725601,0.41925230037933736,-0.6346333930585895
Şanlıurfa,-0.19725110989836095,-0.43910817214686776,-0.48897407340215465,-0.16250321596438722,0.44008964262212585,-0.5558928572271659,-0.008792660574838159
Elazığ,0.24195526018809893,0.5413503501450826,-0.07524054761677665,-0.12359655784541164,0.7734293521947874,0.07071452728409797,0.15577770746399008
Mersin,0.031990106092677356,-0.08077831862225966,-0.016145608684151175,-0.5983790088495344,0.7442477422843744,-0.2705461014353093,0.08386586041991595
Kocaeli,0.3393553349495632,0.5185960113823952,0.008816553833061274,-0.010935378974728871,-0.6981657981148793,-0.35812510410993553,-0.003122120047075166
Iğdır,-0.12104355710638279,0.702196263516646,-0.2958074444180308,-0.1569451520739229,-0.4564652498085356,-0.11973005493964574,0.3967861256584483
Şırnak,0.2603691415811567,0.16875652255418275,-0.07180177559246578,0.050374820309309044,0.831782312837934,0.14659626746706644,0.42741519290145297
Ankara,-0.05896948729919756,0.02269419696461006,0.47089646749203806,-0.7980889755337506,-0.010918076449195853,0.3614635730069417,-0.08088855309940123
Van,0.08483461314782902,0.46774220906137287,0.04327078516995021,0.1236679377236481,0.43998720684894665,0.22547620681129502,0.7158393203615272
Tekirdağ,0.14019513205051215,-0.30935130086544543,-0.41610099489307806,0.36646195066017134,-0.5174183101277978,0.4575433515099329,0.3164570621791856
Diyarbakır,0.02812455605098251,0.007965902656562374,-0.5061688886014771,0.08691154632878623,0.7413568263171877,-0.30404181752452686,0.30550551932456865
Adana,-0.08604488378011085,-0.26784159688267584,-0.44752026364709746,-0.3527264844529344,0.5740832703123592,-0.5162532072710434,0.00882170477504839
Düzce,0.755924654922109,-0.049527478084176374,0.3601418250385159,0.03794392864425384,-0.48403952236378556,-0.24151047949198096,-0.04859524892281073
Çankırı,0.5811531730789942,-0.49636762321791583,0.13231822068770663,0.043961904561774706,-0.37468740690027075,0.28903558388049416,-0.415339848586392
Burdur,-0.805679488727521,-0.1721349675008601,0.36932813606802006,0.3103852297635122,0.1608422403719749,-0.23589722947208797,0.08360695126559792
Kars,-0.35997912084669514,0.4557918307900409,-0.43318766315836926,-0.19741591127364513,-0.5345858237750575,-0.05855880875467835,0.3831880855909619
Kastamonu,0.7799606079916563,-0.33750915917517765,0.3052455139235092,0.0029462175751015602,-0.35971336637906454,0.15721023027002626,-0.17451862660589845
Kayseri,-0.26062460009146804,-0.06589134615245472,0.07092873844079249,-0.9420201848196511,0.07255703205569937,0.06531723909763221,-0.1605284060870806
Artvin,0.07740204886415927,0.6590966910869765,-0.0729721530031127,0.09393723123562196,-0.22479200207826466,-0.00035235421911011366,-0.7035053430869265
Kırklareli,-0.04089370397934314,-0.4613110472945959,-0.38751416734056676,0.3345480892626056,-0.38231598495512276,0.47326476577559895,0.39151643365644523
Gümüşhane,-0.1135116311735894,0.3096604187307039,-0.43069790938632435,0.05417638530227155,-0.27568462879883243,0.34887849410231786,-0.710683858394585
Sivas,-0.1665184432027298,0.34710359685016007,-0.038807228180550005,-0.1650618749250528,0.20092206632964274,0.4637889877229247,-0.7533720035566503
Antalya,-0.6905709696324918,-0.17592674313265427,0.5288243220765286,0.15638832438168562,0.2747707917092841,-0.31552496372201944,-0.11399146731504356
Erzurum,-0.25640757754948257,0.7727115452999583,-0.3038938829493508,-0.13408222406344147,-0.3585072405562565,-0.04878269008646757,-0.30973423228340374
İstanbul,0.6004104797056282,0.42108457515519776,-0.04948777464811699,0.3385432484626283,0.1038951552823382,0.5736259505801201,0.07275665630500262
Bursa,-0.06761077665047785,0.5900577135040521,-0.11807899373477412,-0.053235793586698096,-0.6544885884436012,-0.28581018380196105,0.34704640261362385
Eskişehir,-0.565376427886903,0.010440703084863447,0.7067715129773577,0.1848895890932616,-0.14905205425909007,-0.280670322506966,0.21339636825059052
Konya,-0.42550842202360106,-0.18534025993312664,0.40375971295240004,-0.7753597317015056,0.12302188893897038,0.06933905084288992,0.021087018693154085
Yozgat,-0.17835562972683425,-0.4095953320133165,-0.013463659018333615,-0.716798876723151,-0.20412079303480943,0.47078928067233977,-0.15208940991000353
Sinop,0.46775741380638425,-0.22939406388430397,0.031226602915624332,0.4195026277234929,-0.30071810093549417,0.36711838058846374,-0.5713287392483378
Isparta,-0.611465549385845,-0.042810816891845745,0.6746606811349481,0.2545418714815007,0.18866996022928387,-0.20760933450983568,0.16006413463360722
Aksaray,-0.35349029587746866,-0.3889394184946851,0.020713616763048694,-0.834382184599158,-0.026860544488073682,0.1623797324489485,0.007706439204813
Ardahan,0.03446559880767344,0.7112968799695044,-0.3512297266257199,-0.1481058753364182,-0.5177927642490844,-0.28176064031490977,-0.008531982791577195
Adıyaman,0.08822105948410758,-0.11920473985463266,-0.5631019371669848,0.04363451276041989,0.7218766915955104,-0.34843708335822854,-0.12847238375063882
Kahramanmaraş,-0.13213451660080083,-0.2539810200315106,-0.4722975050782482,-0.26459657237397294,0.5195663366226209,-0.5586600030414134,-0.2071416288956649
Osmaniye,-0.028995530479289877,-0.32684968992763547,-0.49843454919812535,-0.1654351429486929,0.5041477115101367,-0.5940017872875287,-0.09756902545353502
Niğde,-0.23745969559140148,-0.5734453930862752,-0.25048441022088724,-0.6018649590056133,0.10090920839595235,-0.39216640502762784,-0.16066190557764495
Tokat,0.13771880430642175,-0.0263813217761146,-0.2057427800453659,0.27917121506804343,-0.21602140257490443,0.621997300962948,-0.6530888218020351
Bilecik,-0.06519570386206826,0.0779281790016582,0.7042649680374817,0.4338165568917505,-0.29261939884187055,-0.44955769168693077,0.13327617245294296
Muş,0.03239796636887051,0.46016480503717083,-0.35937477456278183,0.012279075427944623,0.04369336956477554,-0.05876255178361206,0.8077967390741326
Ağrı,-0.15105528798632284,0.7043461544236892,-0.21444062302443093,-0.21263472670534964,-0.43365420656067566,-0.18501398174800945,0.4093828802059783
Hatay,-0.11414950535066605,-0.3886304206939744,-0.40191827581314044,0.04952767637720497,0.48106781290393963,-0.6545440973118384,-0.10995808038311806
Kırşehir,-0.24754099514283578,-0.28622039092743967,0.004686476131799353,-0.917649987800716,-0.06033906833500312,0.10488290543101507,0.007526842144119711
Bayburt,-0.18046702540877363,0.5466597978267655,-0.38652704191499093,0.020799312666465977,-0.3639649714725222,0.022381942697842837,-0.6211179443738802
Erzincan,-0.19674850539776875,0.7502222288169741,-0.23648314562381817,0.01514391029615182,0.0531488645623325,0.19068550998216416,-0.5505608515940981
Siirt,0.3980309625915534,0.18894815450193073,-0.06826088683904068,-0.061972950700585276,0.6495670924932849,0.10116189793953533,0.6043166514280879
Karabük,0.7053234089541475,-0.24978205113502036,0.5194325717202939,-0.007495194710790863,-0.35230177024734743,-0.20515678091420242,-0.06368358603187656
Kilis,-0.045868563280796686,-0.525273038010445,-0.6806357361811516,0.08590425125587871,0.36722400196196314,-0.3257531654690536,-0.10183895257254348
Malatya,0.2566509966139466,0.24947748479281623,-0.26902526149049205,-0.10035955598312091,0.8857573629164699,-0.023200134586858434,0.06588069911418105
Uşak,-0.720246411116228,-0.13385744060778823,0.40856170701842354,0.48292459525991643,-0.10375048485421338,-0.10571491235904411,0.20309764626109816
Karaman,-0.19249728392396856,-0.3800605447249304,0.3575698805908659,-0.7541909889833727,0.21904226274413888,-0.22157870900698295,-0.15735905916891635
Bitlis,0.2141823312875766,0.4494407434002287,-0.09063264578101932,-0.09646979408301697,0.48279101193260204,0.18582737824432716,0.6833661344962263
Gaziantep,-0.08328823460917091,-0.31549553772011685,-0.5638723373268514,-0.020855632559062073,0.6123179369576524,-0.44573693556904376,0.039038363079648725
