,0
0,2884.585793581206
1,2417.0836601917085
2,2328.5970800393898
3,2270.652154279661
4,2225.325763991348
5,2193.013177888287
6,2160.929510899991
7,2133.8185764498135
8,2110.48912296816
9,2089.1019840005474
10,2068.123182884032
11,2042.2644194494346
12,2013.9806238053457
13,1989.8717848875897
14,1977.4292841809408
15,1972.4021975157734
16,1969.0791438892077
17,1966.399266968384
18,1966.0954281845386
19,1964.863013262891
20,1964.5346671113468
21,1964.8712586986805
22,1963.215683507702
23,1960.780565011022
24,1961.1856459806618
25,1962.2664749777334
26,1962.4314145402257
27,1962.1711569976192
28,1962.1447614145227
29,1962.4360615505366
30,1962.654856672698
31,1959.9939026234945
32,1961.6669354633148
33,1961.3234221144016
34,1960.8525911395839
35,1960.8422691097053
36,1960.8066180878952
37,1959.3618913449322
38,1958.7998547113032
39,1955.9105120098225
40,1956.9215127187022
41,1956.5126766955084
42,1956.355285436981
43,1955.5910416901256
44,1956.4327749317397
45,1956.049498123333
46,1954.270810559005
47,1954.885565507322
48,1955.4014800545285
49,1954.1742096517082
50,1954.7877746763097
51,1956.1552056591293
52,1954.9710135187452
53,1954.8460529016468
54,1953.7993179935418
55,1955.3462409035255
56,1955.3122022819875
57,1953.5269836474433
58,1956.7927558408771
59,1954.1033033420604
60,1954.1501520566098
61,1955.8603591328808
62,1953.5523407035168
63,1955.7598309412167
64,1954.2549905958303
65,1955.659333020795
66,1955.177133277716
67,1954.252583177453
68,1955.2028809182577
69,1955.0380229853104
70,1953.997297932231
71,1956.2270465448262
72,1952.8919383568723
73,1956.0420295554109
74,1954.2255670347326
75,1953.3618441817475
76,1955.1175864831096
77,1954.1009995916847
78,1952.7225550657174
79,1956.4430348301464
80,1954.4579572126559
81,1954.3016447204425
82,1956.0359998647048
83,1954.599813872731
84,1954.6427467063631
85,1952.3338401110796
86,1955.2083715497117
87,1954.0827574098607
88,1956.1263494242771
89,1952.6640296375094
90,1952.814529522847
91,1953.8831050920778
92,1954.7541525048373
93,1950.9869784600364
94,1953.5184354134012
95,1951.0476629011073
96,1950.9848012737198
97,1952.553873799099
98,1949.9817271594607
99,1952.2053409390644
