,0
0,2408.512981079195
1,1881.7017441065677
2,1815.9043099109067
3,1780.7979269861005
4,1759.6979713840603
5,1742.8614626196859
6,1729.2809291074218
7,1717.077426877091
8,1710.3371405644484
9,1704.2826185831452
10,1696.9524171855546
11,1692.7969218677122
12,1688.462207195296
13,1683.025902347863
14,1681.372004101552
15,1677.9150181193263
16,1675.6661262083778
17,1670.3038092033214
18,1671.145185696105
19,1667.3064051103133
20,1666.4552626368165
21,1663.9447874148675
22,1662.9606406201235
23,1660.7548090759544
24,1659.144577190114
25,1659.4015539199227
26,1657.4779737239226
27,1654.6907866016877
28,1654.9244176333204
29,1654.7041373670895
30,1652.7436548636194
31,1648.9291052966778
32,1648.4239107269057
33,1645.5178427679368
34,1644.0532241681683
35,1641.6259563743201
36,1638.167911330297
37,1638.6424055656116
38,1634.4419196032359
39,1635.04678523239
40,1633.147160221724
41,1630.553782865797
42,1630.0692460294094
43,1632.0402441369718
44,1629.5692813846888
45,1628.4261307524716
46,1627.7820742586862
47,1627.732060086826
48,1626.5271064062392
49,1626.2539136664175
50,1625.5209164627454
51,1623.9972740577575
52,1625.520393449291
53,1624.194410573678
54,1623.8641463026877
55,1623.0109760207094
56,1623.3217879010433
57,1625.1664382045856
58,1622.876853566255
59,1622.3688118643327
60,1622.7460545800245
61,1622.8793367483463
62,1622.6882153639913
63,1621.59340349635
64,1623.2189619406406
65,1621.8473615073156
66,1622.1059162939755
67,1622.504386506034
68,1622.579556884217
69,1621.0131738334228
70,1621.7235480683476
71,1622.1876676394822
72,1622.6970326415437
73,1621.1883944565511
74,1622.7324954530282
75,1621.8805295123104
76,1621.0018754301373
77,1621.0493076305265
78,1621.0991216333864
79,1621.0787596187004
80,1620.3935669332332
81,1621.533527605209
82,1621.738040745497
83,1620.5011300681986
84,1620.6863255362302
85,1621.0456252293586
86,1621.1123557981612
87,1620.9540296446478
88,1620.317042858267
89,1620.9499622547376
90,1621.372044263839
91,1619.8982042745365
92,1620.2347181104071
93,1618.7199340474886
94,1620.7283802038153
95,1619.0988469008769
96,1621.3061062739216
97,1620.0983037529136
98,1620.7836552167978
99,1621.0582758897879
