,0
0,3687.968416138791
1,3193.8075994406863
2,3087.40687783049
3,2996.2468290728443
4,2914.3831943020805
5,2841.4093175833623
6,2775.820494089864
7,2705.294188973692
8,2636.9183050839047
9,2583.3877270731878
10,2541.3167214311366
11,2504.883666904333
12,2472.2605153740037
13,2443.240445912938
14,2422.842813487044
15,2396.843504970062
16,2383.0926805184517
17,2376.8748331629504
18,2371.4336746061967
19,2367.3209969999725
20,2365.247618941906
21,2367.8121924173674
22,2367.478181663511
23,2371.015023282133
24,2370.0112008690535
25,2367.080089829639
26,2365.3914983181785
27,2369.4929514726105
28,2368.177475900201
29,2367.248126319584
30,2369.251932932138
31,2366.7899366938145
32,2368.212327399326
33,2366.761994925893
34,2368.183320861469
35,2368.32401121946
36,2367.2419425154912
37,2367.8027405233906
38,2367.591358961596
39,2367.9885238368747
40,2366.843481203186
41,2367.336759195835
42,2368.8916403686358
43,2368.1822822200897
44,2368.721504065043
45,2366.2461798353193
46,2368.097065069127
47,2366.6735714352344
48,2367.8291200346603
49,2367.121732277299
50,2368.8214599231387
51,2368.657880168784
52,2366.2706372538883
53,2368.9833651958397
54,2368.2563447205425
55,2367.627681457293
56,2367.6275892500494
57,2368.407107955013
58,2366.2232938459706
59,2368.1153852562784
60,2368.859206702509
61,2366.73162041668
62,2367.340668044547
63,2368.522120566448
64,2367.0667269614655
65,2368.6464119151387
66,2368.584561453354
67,2368.020576599942
68,2366.943468835852
69,2367.7497751059595
70,2366.921149423349
71,2367.9785844099
72,2368.525881028181
73,2366.5666318217372
74,2366.6826553680157
75,2367.766228023036
76,2368.815661123316
77,2366.8397093844396
78,2369.3091434911767
79,2366.7321438596427
80,2368.2628030077844
81,2366.8200912674197
82,2367.720174804951
83,2367.7665310257394
84,2369.22559202001
85,2368.8066135185395
86,2367.399009808396
87,2367.5659217096745
88,2368.8366487466933
89,2367.757906254157
90,2367.5900502809436
91,2367.2913578352604
92,2367.232276076984
93,2367.6069483975994
94,2368.673433902898
95,2369.2602291635462
96,2368.2741539615736
97,2367.3566158924036
98,2367.7992037280205
99,2368.135368791728
