,0,1,2
Balıkesir,0.7870526923036154,-0.5611915619590379,-0.2561485708014106
Manisa,0.8541271366557281,-0.48525837987974785,-0.18705918631483684
Yalova,-0.5825944658313102,-0.1806209085100791,-0.7924391306540356
Çanakkale,-0.4039711559351828,-0.37429664304140897,-0.8346911573632037
Edirne,0.8130146563092975,-0.4905738266988995,-0.31359924933627137
Aydın,0.8799109671599347,-0.4664376483244043,-0.0905130382722129
Çorum,-0.6098460117399535,-0.05595450959632296,-0.7905421777620139
Bartın,-0.5570692992546737,-0.0928620062121713,-0.8252578043436836
Denizli,0.9081832124082594,-0.38588883913844746,-0.16215133834845483
Giresun,-0.6914885524377358,0.025657990383734338,-0.7219316099029274
Afyonkarahisar,0.9091207309850474,-0.37932321059670426,-0.17208543923243663
Samsun,-0.603884287447411,-0.04507090603496812,-0.7957966956473994
Amasya,0.10748202763215481,0.9890027116299306,-0.10159355355890155
Kütahya,0.8472591600821668,-0.4488114523900765,-0.284112998400937
Bingöl,-0.40369949077100387,-0.34435337568635827,0.8476128088960444
Ordu,-0.6096844690402814,-0.08242563562443721,-0.7883469177988695
Şanlıurfa,0.2311761366497419,0.8618665751925081,0.4513796632654564
Elazığ,-0.3201934100866392,-0.32581509626625904,0.8895620850632622
Mersin,0.11722530749231211,0.7345199029066243,0.6683851730232923
Kocaeli,0.5955093794645043,-0.5332170023820354,-0.6008728711969924
Iğdır,0.322643984206748,0.9417330190803463,0.09507775885564271
Şırnak,-0.27575844496439905,-0.2760519566152537,0.920734813765455
Ankara,-0.8559158442849114,0.26537036942902464,-0.44383176376995537
Van,-0.29829249283826903,-0.48538598479173434,0.8218406381313167
Tekirdağ,-0.6347956207236043,-0.1052227638218508,-0.7654819984061183
Diyarbakır,-0.30020352315926135,-0.32950345930910896,0.8951565868528801
Adana,0.11955602016915413,0.7902126114503472,0.6010577233062859
Düzce,-0.5634271709554124,-0.10135944935436458,-0.8199244386257555
Çankırı,-0.631345098748145,-0.025590681616371583,-0.7750796625516014
Burdur,0.962761462956957,-0.26336551604225283,-0.0610652962391643
Kars,0.3027237024853815,0.9474070948431128,0.10381790112728843
Kastamonu,0.5223519824517194,-0.5629854820338158,-0.6404652632640669
Kayseri,-0.3881796711263154,-0.325751100436701,0.8620920852719531
Artvin,-0.6379584858202894,-0.009162979167388252,-0.7700162402070888
Kırklareli,0.2714111764063112,0.962463432075607,-0.00033946868214662705
Gümüşhane,0.06338275563411092,0.996768894401085,-0.04933961332099362
Sivas,-0.502449350399845,-0.3482625582024053,0.7913645435809531
Antalya,0.41274941666030646,0.8712485365661686,0.2656386767356863
Erzurum,0.18539893297504437,0.9808691948562551,0.05935367076902029
İstanbul,-0.7297518214758787,-0.5646249150764465,-0.3855657976630606
Bursa,0.7940862971870631,-0.5402207135426614,-0.2785471832189233
Eskişehir,0.8839861860117365,-0.3936587339869693,-0.25219283117527214
Konya,0.44006689713097524,0.8890813450379716,0.12599796805896057
Yozgat,-0.6305103609636094,0.08781484114878739,-0.7711972759233218
Sinop,-0.6134679361829932,-0.1048057095863855,-0.7827342170324949
Isparta,0.9364146469047293,-0.34310659201037297,-0.07352193945563272
Aksaray,0.24169269548712505,0.9603980029647524,0.13863735733734667
Ardahan,0.8370767558673802,-0.5174562769780424,-0.17759928547875786
Adıyaman,-0.32457831331040765,-0.17545809504189946,0.9294425078577154
Kahramanmaraş,-0.3273884368856671,-0.10987931490934949,0.9384792739046569
Osmaniye,0.1293551534690362,0.8920153108966729,0.4331003687332934
Niğde,0.15065977073655837,0.9847656516082893,0.0868230666016173
Tokat,0.6655466614717346,-0.6360381521621072,-0.3905164662316307
Bilecik,0.8111497387831786,-0.5167786204381589,-0.27381738208158724
Muş,-0.2839145691402906,-0.49182787296393243,0.8231025821886709
Ağrı,0.45435618325502924,0.8869617412351948,0.08282106207332603
Hatay,0.24127111524132874,0.880466969503372,0.40812518246703894
Kırşehir,0.9459422301841397,-0.31451935494784966,-0.07918884086437866
Bayburt,0.013183226368112259,0.9958296453837834,-0.0902746914552195
Erzincan,-0.4840489545763001,-0.46880392545319477,0.7388636471320448
Siirt,-0.34991156132507517,-0.36131891072680783,0.8642977172260967
Karabük,-0.5266744940850357,-0.17460504975304186,-0.831941737071178
Kilis,0.056002797707077036,0.8481279166953775,0.5268232375009091
Malatya,-0.4164979744705043,-0.2222611653162937,0.8815494380091288
Uşak,0.9165826668614678,-0.3754663064234043,-0.13748188080574464
Karaman,0.3369651778858874,0.9235332337316997,0.18314157115576526
Bitlis,-0.29501165682271807,-0.43553792050975226,0.8504556673553043
Gaziantep,0.11734173997433327,0.8360757064727712,0.5359182112093717
Rize,0.42519751122749044,-0.5055497200558516,-0.7507506623356376
Hakkari,-0.29525734717994306,-0.417482300954789,0.859378628618235
Batman,-0.2559338457647753,-0.36874975953315303,0.893600291761532
Mardin,-0.3069000582950065,-0.30610970879901406,0.9011710161770098
Muğla,0.8519161671723572,-0.49796922708774394,-0.16206632279407873
Zonguldak,-0.432884671881799,-0.13749345566033502,-0.8909020207073092
İzmir,0.8941120385421822,-0.44165173728415175,-0.07421189586469841
Kırıkkale,-0.7132188604260662,0.03155104379183174,-0.7002309538774968
Sakarya,-0.562087359025798,-0.12702377933035425,-0.8172654160724269
Nevşehir,0.19593124609132995,0.9718083011052504,0.13114714144054365
Tunceli,-0.3344130447818075,-0.4144984859508618,0.8463798914342213
Trabzon,-0.6415505941061174,0.05219953369070968,-0.7653025832208852
Bolu,-0.6014472612997492,-0.16114599510521824,-0.7824916358253166
