,0,1,2,3,4,5,6,7,8,9
Balıkesir,-0.18991814046569624,0.08501824137912449,0.12308869881813803,-0.18811467385124098,-0.012863265439366823,0.5793018439908917,0.21037367779562,-0.38579134332085624,-0.5781532107744685,0.20749884383183342
Manisa,0.30856579067676065,0.16645526278041575,0.03498381019640763,0.3455999924215831,0.24163783893830496,0.5827249014243454,0.41710090960185053,-0.06249931181841243,-0.30296551990787496,0.2979798342350854
Yalova,-0.07032677533666942,0.1745435274392109,-0.17638336676843766,0.1171305091826748,-0.6938628066384497,0.1773816470796534,0.20615865471130443,-0.3878004554286431,-0.3514670253810227,-0.3007134120982334
Çanakkale,-0.2021784206030408,0.2385136661582752,0.30124526853106276,-0.13588323842258637,0.22108158847778092,0.6373680372217678,0.13583848215852865,-0.5268501037013436,-0.2009980248448877,0.03851929865735065
Edirne,-0.1220821063306294,0.4680717103211903,0.15440103992412035,-0.29693112294646246,0.26339616950332784,0.5550864000529444,-0.18296843904649038,-0.28608865505741077,0.401437964939084,0.004690292113671655
Aydın,0.25586164177418613,0.0044107777306819,0.090713372604037,0.10569774605447434,0.23455602052238111,0.09273713787140057,0.6069615675692677,0.12039062591890581,-0.22309294695503004,0.6471715553220726
Çorum,-0.34285846039631485,-0.3964274156838116,-0.3659719384916362,-0.2537578395406377,-0.14360137275594473,0.047719722436763846,-0.04900982236276669,0.12314249319381218,0.47712325288669843,0.5087766881523066
Bartın,-0.12547235931143308,-0.291640164306749,-0.2075240137145926,0.18209205277061816,-0.36307339139039957,0.09311456845850721,0.25683578752404546,-0.7117030939352662,0.18617497565263263,-0.2744800940636628
Denizli,0.34761333218002755,-0.02818934915597153,0.1510158174478921,0.20000651498496513,0.2994143346710395,0.10922787986746187,0.5558391234339524,0.10557133848889413,-0.12246914390565802,0.6155332203244489
Giresun,0.004541457922287025,0.16658905221487277,0.39309614131398873,-0.3849645959587293,-0.2223802729557379,0.10692099686466092,-0.38304076579192275,-0.2834540555650895,0.575538705541224,0.22429629859461986
Afyonkarahisar,0.5375819971988254,-0.33884750034529854,0.051201828266077797,0.40626216602526644,0.20726470198423674,0.2191856422146001,0.4296728052091296,0.15791264752761025,-0.10221747658153114,0.3428014794167847
Samsun,-0.07989845392594278,-0.2122437985238897,-0.05000192822060656,-0.3330675497201226,-0.47158081032282206,0.19760061324093503,-0.198643774651394,0.006408466549574597,0.6198602736402488,0.38726345301292214
Amasya,-0.43454990094534723,-0.18007514517247744,-0.25056398383075207,-0.3815412510023425,-0.42193162187538785,0.23208413888176646,-0.27006616040876197,0.22835973693084566,0.22566964341340348,0.40309212347012546
Kütahya,0.10365231426842202,-0.20777639441657403,0.1858176746476303,0.36865728512626744,0.0517925845873025,0.6312480227557553,0.4065362829768117,-0.26336067052408013,-0.3580928024088032,0.10784794962425896
Bingöl,-0.19035237890407342,0.4056305986662014,-0.0027314942611138546,0.48865324265410426,-0.4042787287736709,-0.3383152563280073,-0.31474479169653335,0.3246796203991001,-0.27780227653093736,-0.029775641092670446
Ordu,-0.054499746443696984,0.016607636666217947,0.10423928599695786,-0.3508824675311824,-0.20935656458312651,0.12110081458509099,-0.1786733952006605,-0.2975172121380878,0.727604346947989,0.39296983533119517
Şanlıurfa,-0.15197493484582386,-0.028466348334765763,0.10110047160598898,-0.0826870517221753,0.09798848926361466,-0.3931173547193925,0.38680195448750815,0.6492313051442755,-0.09502484678419415,-0.463405947975249
Elazığ,-0.4190295031880873,0.22717490735804327,0.1568490795919487,0.23885700178189406,-0.45277868007661837,-0.2214698003819695,-0.29657596627613164,0.3763817054729985,-0.4340577961200686,0.13808500238107976
Mersin,-0.23075185378797042,-0.10114628710963329,0.15144776204575952,0.1268951141539942,0.37847911331033096,-0.24715745019568833,-0.05460208196405787,0.563318563943223,-0.1754513577997252,-0.5848577611364033
Kocaeli,0.49814228857346854,0.31187626531228196,-0.029742047762432524,-0.19166227345242207,-0.34579376346134033,-0.11928836554445042,-0.053193227161875696,-0.6422031371639855,0.09500107407412987,-0.24266397574047585
Iğdır,0.7837500350552904,0.3521402024614346,-0.15920090033580173,-0.1682076969975675,0.0018888171514486005,-0.0836692066004241,-0.40907494663692734,-0.06676705558546503,-0.16947166711214823,-0.023864261346019485
Şırnak,-0.2577926253090709,0.3979834358076709,-0.1522167397259157,-0.06911720994688596,0.3007592388071105,0.05350325326210428,0.20982084327912304,0.6754539339281408,0.1363734093218496,-0.36745856209164546
Ankara,-0.06801841399650325,-0.6417224124271169,-0.6688526645784529,-0.24454677026190424,-0.16455646015171493,0.04392477205062339,-0.12343552078307518,0.1136711536726454,-0.12229727606300667,0.06539521472435253
Van,0.13598928338702876,0.6862688756311843,-0.47404768368273364,-0.2235263360550891,0.31533260747796305,0.012190383545015062,0.21498430315710665,0.1473022080728035,-0.17621844024248984,-0.1931432816595568
Tekirdağ,0.07050197967085017,0.5824096871691157,0.11085512606421805,-0.24020968772483248,0.21983004461666597,0.16500738371826604,-0.07405425655525165,-0.4850467596538068,0.5068265968626686,0.11251043352851094
Diyarbakır,-0.3772294123606753,0.5095401789865864,-0.3317967120748193,0.18305386899830478,-0.11501104067083429,0.07221014682446339,-0.024510537309596535,0.5895233979944489,-0.2541681538431626,-0.15260111702953344
Adana,-0.3444967167087691,-0.2093055210947347,0.30490859785516355,0.051390485136885974,0.39573664923266233,-0.25154893091632663,-0.12403356797459035,0.3129834404563343,-0.27023867278012986,-0.5793502529266162
