,0,1,2,3
Balıkesir,-0.45425665640905427,0.0018721370180704725,-0.48634885270480466,-0.7463994766100606
Manisa,-0.4756362568101177,-0.0025977713839881868,-0.5991659340161319,-0.6440214175833536
Yalova,-0.17543742676642507,0.9813633531991294,0.07740977169859818,-0.01246617555256277
Çanakkale,-0.9229795962764851,-0.10269567858109495,0.2641461086158887,0.2603633917453608
Edirne,-0.8025070398033635,-0.2860952316625699,0.4537942704464755,0.2611565231732384
Aydın,-0.44744781131195577,0.07130771339863662,-0.6442909199693356,-0.616112714206634
Çorum,0.49659079391872113,0.03978464858073277,0.6478772107160083,-0.5762550520102419
Bartın,0.36974562591124094,-0.12749059060253914,0.7094592054448741,-0.5862609975402153
Denizli,-0.3612346374686827,0.029981851935585377,-0.6714151042188097,-0.6463840832463522
Giresun,0.010382782942464313,-0.3472305542907559,0.915976654665558,-0.20077327534559278
Afyonkarahisar,-0.313161924739079,0.3966303524269266,-0.5974552795725774,-0.6226244143448448
Samsun,-0.622893320360485,-0.09047251981273435,0.7548504320603415,0.18444364946329966
Amasya,0.42282847961799513,-0.1060681251095272,0.7376264047197509,-0.515628661654779
Kütahya,-0.3170951761421639,0.19377731307501567,-0.565915195156875,-0.7359626309095819
Bingöl,-0.2402056052691586,-0.15379426360440032,-0.7596587377836747,-0.5844375020381318
Ordu,-0.6231412669024882,-0.12254478564553127,0.7545423876618943,0.16535876818524103
Şanlıurfa,0.5413366524452419,-0.2859620425696566,-0.574705499685191,0.5430413681851173
Elazığ,0.42248291597519866,-0.5182562971567956,-0.4266486030518062,0.6090070325376898
Mersin,0.512149098588739,-0.27965165181171997,-0.6122325667856933,0.533544317391461
Kocaeli,0.2013589176419022,-0.35283503224633556,0.7768163247472742,-0.4811636144929769
Iğdır,-0.8342324460873946,-0.1656914256880521,0.38088375906261684,0.3626708417157817
Şırnak,0.47131640143399034,-0.5475110768690941,-0.5497808620474887,0.41932502211444383
Ankara,0.1242722592898501,0.9684369300043026,0.13521689636088782,0.16853103308698583
Van,-0.4203710623152997,-0.14873311158792765,-0.6953575672244235,-0.5635995787693696
Tekirdağ,-0.7629587552004496,-0.17143342996165356,0.5695637393382872,0.2531830637810328
Diyarbakır,0.3490812439501339,-0.49865940300804135,-0.7123398036989621,0.34936097231948376
Adana,0.48526706528808267,-0.31173810093157117,-0.573845394934543,0.5814092315114094
Düzce,0.4244390369257293,-0.06310066842619813,0.7382586204708578,-0.5204267661046963
Çankırı,0.6081714934071141,0.4067051691301335,0.6246535073028381,-0.27299512051326674
Burdur,-0.2763158839155147,0.057148371920672514,-0.7239533029162412,-0.6295039404797
Kars,-0.8072741490832845,-0.04505067446676178,0.36756354868732644,0.4595388151487622
Kastamonu,0.47728322681198293,-0.18346091318924151,0.7025001861126666,-0.49501141728992404
Kayseri,0.30991342469569394,0.8728932275322405,-0.11487811339796057,0.3589068146244365
Artvin,-0.7669344560072029,-0.04662740781312963,0.49830718502234433,0.40165579092634857
Kırklareli,-0.8001504443437404,-0.17922924043189473,0.44147903216972273,0.364324594208524
Gümüşhane,-0.712070542999342,-0.14947174808653013,0.5945449901080225,0.3422425938629362
Sivas,0.7090364226488685,-0.0523229409049772,0.614980763023681,-0.341069380512471
Antalya,-0.10576947573151353,0.1819716312658587,-0.8282336037324032,-0.5193536762807784
Erzurum,-0.8605019684027991,-0.03027384032737447,0.31660242967278895,0.39797331379381135
İstanbul,-0.06758179273624158,-0.8190144950513555,0.474659051289294,-0.3151931839610055
Bursa,-0.23210728222983262,0.9451064455892864,0.08006216191980317,0.21561555201374846
Eskişehir,0.012585945695481344,0.9978460669328102,-0.059694175799206536,0.024112777801926596
Konya,0.14478309875936718,0.9489197686372337,-0.2343338489859001,0.1538725908748787
Yozgat,0.35563065083730616,0.8952515943689621,0.26318629474902466,0.05276738785599294
Sinop,0.37356801894016606,-0.17677705000160918,0.8132147616425812,-0.40972986376934756
Isparta,-0.30372885835121194,0.0803090059037221,-0.7315655546998315,-0.6050711390837882
Aksaray,0.2626509923725523,0.9230340733396097,-0.13297945161699795,0.24766715791045785
Ardahan,-0.7966248941208414,-0.13343943855821735,0.41407571930673764,0.41967129159001815
Adıyaman,0.4373023704153137,-0.49562339494984387,-0.4280437911164471,0.6163623934782184
Kahramanmaraş,0.501980081151684,-0.3126706135059609,-0.4340810416429351,0.6795783507903552
Osmaniye,0.5759059018645297,-0.2998553922234153,-0.4576696781781463,0.6074188024982898
Niğde,0.36753397903433926,0.76847986851987,-0.16474496120719978,0.49720877274210223
Tokat,0.3436148645614821,-0.11900596126024897,0.8465453682111124,-0.3887510071977058
Bilecik,0.1886797125433491,0.9801896870261705,0.03799118135751906,-0.04674199034227257
Muş,-0.32359520773056266,-0.16687958358661345,-0.7489181069149505,-0.5536777178564253
Ağrı,-0.005565445159849306,-0.6813731265196802,0.22005065074457866,-0.6980525763750579
Hatay,0.4519534457365282,-0.4264330934516048,-0.5192737551307585,0.5867262282603147
Kırşehir,0.2792172099050988,0.9156057583577641,-0.06931218158005932,0.28089084434977296
Bayburt,-0.7676876447312324,-0.07881810020927682,0.4324625859474865,0.46628263849517976
Erzincan,-0.8079743395091016,-0.13398685307912964,0.2683771060705202,0.5071476302162868
Siirt,-0.1521708465847004,-0.3526774242533725,-0.8096785744855175,-0.44371530725320135
Karabük,0.4882799512250226,-0.00921233464979781,0.6940839518523175,-0.5289095290340865
Kilis,0.4700654212170226,-0.4828756654302839,-0.3611330743519519,0.6445560442044054
Malatya,0.4465252748676033,-0.40306973060643536,-0.452145134520837,0.6585702305011981
Uşak,-0.333554162147106,0.12807588959239966,-0.6948769425076664,-0.6240867104743175
Karaman,0.5359023063163642,-0.19708564012050866,-0.6242086160643029,0.5332256297048922
Bitlis,-0.13065588479568535,-0.1822081023280199,-0.8198238318638658,-0.5268948015707942
Gaziantep,0.4140601522864658,-0.4406380967005042,-0.5563002711349788,0.5700195315599412
Rize,-0.7845356413867967,-0.09124643566949815,0.5386613885946147,0.29329477289706596
Hakkari,0.28865765692679424,-0.5809168820867096,-0.49761320574054596,0.5758414978766345
Batman,0.4453224444548739,-0.5428133032937469,-0.5652649599890615,0.4330325198419065
Mardin,0.4233982750063275,-0.38701575245096853,-0.5424243815872062,0.6137821261133416
Muğla,-0.29472549267953974,0.0035158334723658755,-0.6557450224669544,-0.6950704916694496
Zonguldak,0.36770149556200654,-0.012242999788330381,0.7227245891963006,-0.585076821698386
İzmir,-0.4415991613895753,0.055784641499468934,-0.6429514533215381,-0.6232910099660685
Kırıkkale,0.32404403782270325,0.9225248197862637,0.19414432584679267,0.07906579014576887
Sakarya,0.33876627364638157,-0.23303564733725624,0.7071536764307408,-0.5752090722688039
Nevşehir,0.30853431199889736,0.9088884593406087,0.01374690967662034,0.28024876319292646
Tunceli,0.43406058943529646,-0.6069125539180079,-0.4846469147811735,0.45647116512315866
Trabzon,-0.6931277249813093,-0.18032201336135387,0.648694262326254,0.25739790672136326
Bolu,0.5595593202192226,-0.14130198248030576,0.6537610276221221,-0.4894115197514292
