,0,1,2,3,4
Balıkesir,0.5376796485789487,0.5158302758980917,0.5197578336542543,0.19318465167628165,0.37060923717936045
Manisa,0.49914908884341397,-0.5224059444493266,0.536172197468992,0.35584638398815505,-0.25265577763950725
Yalova,0.7106033203562475,-0.14492911888051338,-0.4936753641199301,-0.31613135159151,0.3610873509293465
Çanakkale,0.5579971818726556,0.49619383436618875,0.5390390063370084,0.13642841361505198,0.36504117762910687
Edirne,0.7111335048465542,0.39609143329669144,0.2679359541286899,-0.15218364480728316,0.4923933158481617
Aydın,0.07008208806498417,-0.32925125367921615,0.006848632557792053,0.9373905519088757,0.0890739148526566
Çorum,-0.15535769805052066,0.6174305127698972,-0.2981936592121028,0.09627774427777033,-0.7045954052643448
Bartın,0.42045204966133387,0.7521051358431667,0.44260061398728573,-0.03450022193906601,0.24591130465708108
Denizli,0.284454088916855,-0.6373337982304158,0.4779732700917258,0.3977022705155315,-0.3553392154495297
Giresun,0.3891016977389638,-0.02737773526396606,-0.7463664006576578,-0.5348281230677895,0.06889414469742795
Afyonkarahisar,0.40668597772913245,-0.49551131304242046,0.645466646821789,0.16314448259575323,-0.38187922148851783
Samsun,0.13091233592641696,0.49816632890928586,-0.5985128695320978,-0.1531575250137081,-0.5941526626881888
Amasya,-0.22005657561397332,0.6572526852337226,-0.40697760794965476,0.14902670887981642,-0.5759811437452977
Kütahya,0.5206821288688066,0.3215547259921402,0.758071392524624,0.12713868621768368,0.18616175002235658
Bingöl,-0.34609191785379895,-0.1738265223894228,-0.415568243497917,0.6851728107614432,0.4559012819674877
Ordu,0.1548478770271275,0.5196060336977227,-0.6367323053914247,-0.153552289083084,-0.5263319964750194
Şanlıurfa,-0.8274618834264067,-0.2635278750610084,0.3235352013093603,-0.25344365023859716,0.2774007574064999
Elazığ,-0.46475146032794223,-0.12174948780305964,-0.3452579932133959,0.6376544904357725,0.4933323537860577
Mersin,-0.7794192409093939,-0.3821108867705064,0.3949697534241277,-0.2219189396217717,0.20309553227216182
Kocaeli,0.682540191941402,0.07610940120159025,-0.3946702346114087,-0.43559448031243714,0.4275968896828442
Iğdır,0.4729993020475888,-0.373025918786127,-0.6832526858554889,-0.3879770505223105,0.1405805808621128
Şırnak,0.003063465031425516,-0.7763577559860005,0.4778675243996596,0.13078524028438396,-0.38961147307321375
Ankara,-0.34046516418003187,0.6313894711945994,0.10901472656209266,0.33921297186248905,-0.5987329594713143
Van,0.3676083237630501,-0.7621089266829999,0.24597917906974945,0.3753590181664076,-0.2874960088688701
Tekirdağ,0.6417610963444264,-0.0578940830922939,-0.509513888231944,-0.5155300682094994,0.24375257297591185
Diyarbakır,-0.25534418474051807,-0.36483197870967893,-0.08217521457906098,0.8141986335759522,0.36335216226399175
