,0
0,2074.3151613529503
1,1565.2760297215893
2,1496.7777190992756
3,1467.4764456359308
4,1447.3836680243123
5,1436.0422173023942
6,1424.4320108892277
7,1417.0908966820048
8,1411.0140913850298
9,1404.5534104337355
10,1400.1937431164617
11,1397.9075092068308
12,1393.5873993968962
13,1390.2585735983973
14,1388.1098254742137
15,1385.0739825096477
16,1384.218839573589
17,1381.8661560427806
18,1380.317221211482
19,1378.1962122689129
20,1376.2181940530654
21,1376.1755863821406
22,1374.7250933921007
23,1373.2381056886952
24,1372.5852925574925
25,1372.442156839494
26,1368.9139694490548
27,1368.7599546322624
28,1369.0437987984587
29,1368.2207658923946
30,1366.9676382408961
31,1366.3663352539238
32,1364.1622027217534
33,1364.1359147862308
34,1364.6142887505316
35,1363.7652341737855
36,1362.6835361006536
37,1362.4380316961403
38,1361.0079519379694
39,1360.5977320898646
40,1361.4257439914688
41,1359.3718708487959
42,1359.2290862160644
43,1359.0980061036578
44,1359.8433816173213
45,1357.152970189612
46,1357.193827627447
47,1358.020820865781
48,1358.1537502737363
49,1357.2772966705281
50,1356.9810009683765
51,1357.1289908806825
52,1355.719631085469
53,1357.2725679466123
54,1356.4009784024827
55,1356.8825554251987
56,1356.3577180526706
57,1355.675702283852
58,1356.714379225178
59,1357.2044610293924
60,1356.9113062431688
61,1354.5930858879085
62,1355.689509425303
63,1356.254303739085
64,1356.5393861842786
65,1355.2789522279966
66,1354.9873806902197
67,1355.087799723484
68,1355.2220836499769
69,1355.3148352450578
70,1354.5546050061098
71,1355.950709863999
72,1355.7897740597684
73,1354.3641678803824
74,1355.720832685417
75,1354.5738224841252
76,1354.9113297567956
77,1354.4223193465475
78,1354.713911854952
79,1353.2635898395147
80,1353.7495443605835
81,1354.998168485234
82,1355.31697359782
83,1354.0968294058807
84,1354.3250992221845
85,1354.24033907531
86,1354.552111500774
87,1354.3670473406826
88,1354.7466559547884
89,1354.0724516692273
90,1353.5162596528835
91,1354.7934487427697
92,1354.1453228617183
93,1353.9345727183656
94,1354.3917349435133
95,1354.080105843049
96,1353.1600463999341
97,1353.8382561613882
98,1352.9485700779078
99,1353.6588667232145
