,0,1,2
Balıkesir,0.8796073951730929,-0.15803415308316746,-0.44868255684402636
Manisa,0.9058459934068629,-0.15691388225329614,-0.3934730864810614
Yalova,0.007368353419922312,0.0881144290356836,0.9960831063538801
Çanakkale,-0.3312991226525054,0.5265358742497624,-0.7829437172988353
Edirne,0.8711104855368602,-0.1694515925559148,-0.4609258940090049
Aydın,0.9489968702591222,-0.16132218240148724,-0.27088760345134444
Çorum,-0.5358442939110138,0.7080657907525133,-0.4599062172324105
Bartın,-0.46930344285279957,0.6197626599822735,-0.6290059807491545
Denizli,0.9325003592600251,-0.09069210368413837,-0.3495969426486313
Giresun,-0.6887270746588625,-0.7250161174983116,-0.0025779836152798924
Afyonkarahisar,0.9311174805715976,-0.052820741191617365,-0.3608742255606087
Samsun,-0.6785765035495098,-0.6881883596683966,-0.2567697615519481
Amasya,-0.11360901321012248,0.5490478346396483,0.8280334941262557
Kütahya,0.8912602772734707,-0.06233153706625006,-0.44918804262956014
Bingöl,-0.45244700904400387,-0.8487407566695037,0.2737349666652294
Ordu,-0.6164505152984034,-0.7516904097284532,-0.23441478219302525
Şanlıurfa,0.9970991347179782,-0.0751910352431311,0.01181624998575992
Elazığ,-0.45727026335884674,-0.852264230580769,0.254066108562912
Mersin,-0.12284417425685162,0.9881418183921641,0.09211436150666391
Kocaeli,-0.495640983418932,-0.5496972343587135,-0.6724380760292326
Iğdır,0.09631490411446346,-0.0038215412433981943,0.9953435763935722
Şırnak,-0.12469352954284091,0.9833002011859142,-0.13256031848894081
Ankara,-0.2706199116810341,0.8924183931229268,-0.3610460843405493
Van,0.2572483500504815,0.24523309392555812,0.9347106589956078
Tekirdağ,-0.5280962958232946,0.5758199512412713,-0.6241359516084738
Diyarbakır,-0.30190863184630956,-0.9404708323906946,0.15609545617680254
Adana,0.13592515370902103,0.3676054788879113,0.9199948719861262
Düzce,-0.4969218604655499,0.5435086688107916,-0.6765108953438798
Çankırı,-0.5253811241311689,0.6877581469374447,-0.5009624793613205
Burdur,0.9652515897876563,-0.09726827299420561,-0.2425453596363518
Kars,0.1688779919232734,0.10580306239082309,0.9799418022682195
Kastamonu,-0.47885112188300416,0.6833871835980584,-0.5510749135692007
Kayseri,0.025176324726308534,0.4075381920483268,0.912841045689367
Artvin,-0.5348619417081402,-0.8402299196356836,0.08908639324392535
Kırklareli,0.8646391188690149,-0.14323260888427275,-0.4815429512241031
Gümüşhane,-0.5683870371008778,-0.8046065834922849,0.17188490875163884
Sivas,-0.5653130646687982,-0.7388584710759862,0.3667550935352202
Antalya,0.21269852705519582,0.9012942858318238,-0.3773962730545353
Erzurum,-0.40460400504000177,-0.9012719230741361,0.15493392070117953
İstanbul,-0.56516309350611,-0.5814787436105178,-0.585212054274122
Bursa,0.8026294376839629,-0.4535013084346959,-0.38745651241287
Eskişehir,0.9279145852580173,-0.10820521089872683,-0.35674382237090574
Konya,0.9793363783046061,-0.0802911462886579,-0.1856167825302214
Yozgat,-0.0065329882639621984,0.5257761000322178,0.8505979148218354
Sinop,-0.6042857066620155,0.5296407047980527,-0.5952474347235869
Isparta,0.9513391436391906,-0.05641415256220115,-0.3029377447109234
Aksaray,0.16825346876913605,0.4635587269982089,0.8699448700181832
Ardahan,-0.41698391703866505,-0.8968737580784168,0.14745126313935006
Adıyaman,0.041468212912072276,0.24640699916931244,0.9682788741257624
Kahramanmaraş,0.04269875129378767,0.3197278320433138,0.9465468451454655
Osmaniye,0.11576610262113816,0.3724548960592426,0.9208015855141709
Niğde,-0.48062757935300543,-0.8390462345112425,0.2549481247583048
Tokat,-0.16980623297621256,0.493182710978886,0.8531920398327361
Bilecik,0.8706410794354653,-0.14594787631732473,-0.4697694415326643
Muş,-0.3341358834401985,-0.9343032904690214,0.12421985677176589
Ağrı,0.3398019154428249,0.007239960311005171,0.9404691601727737
Hatay,0.23050651694808258,0.29194792884652343,0.9282419687165029
Kırşehir,0.08069815747038783,0.454615813224241,0.887024390728545
Bayburt,-0.4979686779607062,-0.8055873390548548,0.32102372953503805
Erzincan,-0.10361724246810045,0.003835725227243189,0.9946098502806455
Siirt,-0.4185360150371026,-0.8998530880275426,0.12284959944647178
Karabük,-0.4389546459428679,0.6739134460021575,-0.5942722323166955
Kilis,-0.000747126042111491,0.2606408023266146,0.9654355566091483
Malatya,-0.4940786647750419,-0.8137955649727341,0.30597884149859284
Uşak,0.9429845726938809,-0.09735671370501768,-0.318279383494908
Karaman,-0.2643522648403817,0.9071636469510411,-0.3273713453010938
Bitlis,-0.36121766333425726,-0.9272495477540258,0.09864114701935753
Gaziantep,0.08029755103908348,0.2628491916109693,0.9614897845357409
Rize,-0.5477103685088311,-0.8363350352775802,0.023602139631172855
Hakkari,-0.253771323416335,0.9033496681949946,-0.3457737589573783
Batman,0.9577935261521787,-0.2311700482062546,-0.17085657749496888
Mardin,0.9699269439870373,-0.1496840704129283,-0.1919281177748194
Muğla,0.9457188458301344,-0.08619185326957568,-0.313347776554542
Zonguldak,-0.40666246679879253,0.5901741372211494,-0.6973665649085803
İzmir,0.9132583050770642,-0.2770478460113309,-0.298669983808635
Kırıkkale,-0.4852165702614569,0.7869822091868246,-0.38108251385642716
Sakarya,0.7549255059135894,-0.19775004997705528,-0.6252858532344896
Nevşehir,0.0752739443740755,0.41953768093891297,0.9046115009056472
Tunceli,-0.43851165733328556,0.8541381802652621,-0.2795630436877553
Trabzon,-0.6055206673801447,-0.7951854244781914,0.03201346705596396
Bolu,-0.4751742444061444,0.6399457350306205,-0.6038864907159034
