,0,1,2
Balıkesir,0.5906925214778339,0.5982869945874458,-0.5414194466194213
Manisa,0.7224483399479954,-0.13963512965729732,0.6771782827822933
Yalova,0.42698974170087295,0.5416096024486027,-0.7241124215325188
Çanakkale,0.541919650029691,0.6401338387899685,-0.5445656630267058
Edirne,0.42381121724474013,0.6055516236491387,-0.6735660941833576
Aydın,0.7344156635127573,-0.1927711166539248,0.6507479771548393
Çorum,-0.13105340352493508,-0.8386069019299459,-0.528737618729733
Bartın,-0.10509397779437864,-0.8173666333264098,-0.566451271122243
Denizli,0.7416775641951275,-0.1996110285665597,0.6403669479635741
Giresun,0.38207146904934125,0.5572690649180054,-0.7372059290482478
Afyonkarahisar,0.6547040591936238,-0.3415053817824852,0.6743416560535103
Samsun,0.3428406192478813,0.37327885589602355,-0.8620459416612811
Amasya,-0.24352829523879996,-0.738153296313035,-0.6291451983129845
Kütahya,0.08859406412484434,-0.9910258294979932,-0.10009444075300641
Bingöl,-0.815283304770355,0.48767527113060855,0.3122274217464182
Ordu,0.033570062197320054,-0.6005791398120929,-0.7988602804912976
Şanlıurfa,-0.7879030724176951,0.30770143070506817,0.5334122027258192
Elazığ,-0.8354826284919552,0.45268365736259847,0.3115225254215099
Mersin,-0.6959203569226883,0.30029784575222707,0.6523159208981256
Kocaeli,0.3701201641541292,0.4897368955039372,-0.7894104365085923
Iğdır,0.4673099325950563,0.631755007490124,-0.6184715332245756
Şırnak,-0.7840328910005466,0.4102460346167198,0.4658225165345513
Ankara,-0.39612349230400123,-0.8747981769750172,-0.2789521973494174
Van,0.29720482422271577,0.9086976478512183,-0.293151628425305
Tekirdağ,0.3454753170702899,0.5580527339900767,-0.754469317720332
Diyarbakır,-0.7427839424061257,0.4299663720272912,0.5132260065792675
Adana,-0.7446183918315871,0.3911745483222657,0.5408566568796324
Düzce,-0.17701194494051026,-0.7674315591012494,-0.6162106567106768
Çankırı,-0.2549538862326089,-0.8391308713198636,-0.480476738971676
Burdur,0.6457051615928163,-0.19850942452465625,0.7373322539176519
Kars,-0.16964559052953196,-0.7369913071066523,-0.6542661437542941
Kastamonu,-0.23270926857364552,-0.7872763621218228,-0.5710011610882653
Kayseri,-0.42938818165561893,-0.8806654993890272,-0.20013512345502094
Artvin,0.4709988353766533,0.5856460012751318,-0.6596808760789453
Kırklareli,0.3819720791919838,0.6996487840202124,-0.603811982107668
Gümüşhane,0.4659757733067985,0.645496760021768,-0.6051450334362262
Sivas,-0.9070823170215183,0.34004573131816607,0.24813417894189316
Antalya,0.5185199209656004,-0.2806800683948076,0.8076854528637456
Erzurum,0.5320885522963793,0.640651423046373,-0.5535770286634014
İstanbul,-0.6808190697289681,0.26359018243597454,-0.6833780871646032
Bursa,0.5411203899595558,0.6691461902945836,-0.5093447747687841
Eskişehir,-0.026212178246767873,-0.978573370775125,-0.204223112603274
Konya,0.6039266482810235,-0.3016242717853396,0.7377637848024341
Yozgat,-0.22631481087109534,-0.892750085068816,-0.38958810555508766
Sinop,0.3361043074822584,0.4689566646423739,-0.816770188718572
Isparta,0.6225472121707368,-0.28090218918379845,0.7304306460781839
Aksaray,0.5487192781651037,-0.3691062714451392,0.7501118011002323
Ardahan,0.4364248000881444,0.6752265870148557,-0.5946448099969365
Adıyaman,-0.7789106226918526,0.41800001341461024,0.4675192302389029
Kahramanmaraş,-0.8047909839111973,0.40354258437719476,0.4352756078732434
Osmaniye,-0.7575854487358721,0.3483989966960996,0.5519804588613791
Niğde,0.5190847502355375,-0.2954084923866385,0.8020504003482343
Tokat,-0.26085518642530175,-0.7590237817395035,-0.5965211400016631
Bilecik,-0.1933592924824265,-0.8593038925119294,-0.473507132284765
Muş,0.6149406329696503,-0.032162981099517894,0.7879172295169575
Ağrı,0.547975780185031,0.7059895364944329,-0.44866615505404756
Hatay,-0.754441319866168,0.40239896145675036,0.5185492943753013
Kırşehir,-0.3073033646750993,-0.9142818131887481,-0.2639193212549209
Bayburt,0.5161970161622075,0.6276318163246476,-0.5827683447496589
Erzincan,0.2834227245411241,0.8274300239705005,-0.4848000769862388
Siirt,-0.7597194985409044,0.4479202346297658,0.4713743172320403
Karabük,-0.15520816848889943,-0.8049727121271503,-0.5726511653397568
Kilis,0.16467810969241461,0.030047772682081385,0.98588957370741
Malatya,-0.8014948269975485,0.43950244639702896,0.4055165124963424
Uşak,0.691743372040931,-0.27524561948280973,0.6676308532362527
Karaman,0.5410258095919153,-0.2671984200431046,0.7974309234547412
Bitlis,-0.7340086356885973,0.45056015225717977,0.5081602817345636
Gaziantep,-0.7046619925229597,0.44839501000005366,0.549903074460058
Rize,0.44484639837052287,0.5383959206705152,-0.7157104962637634
Hakkari,0.627352404951558,-0.07358696497352973,0.7752508746125225
Batman,-0.7717950082493862,0.4062114856593767,0.4892082319010301
Mardin,-0.7399731408174097,0.44427525208697966,0.5050339109919932
Muğla,0.6681207695038643,-0.21149618732953274,0.7133610587231655
Zonguldak,-0.03229026734515906,-0.7855585473596715,-0.6179442590597803
İzmir,0.7759331806693718,-0.10753450180062425,0.6215818771962416
Kırıkkale,-0.23420278889916646,-0.8935223982317236,-0.3831015237898195
Sakarya,-0.1683660690312655,-0.7344316361503871,-0.6574671388141193
Nevşehir,0.5625299968767098,-0.36218254870246924,0.7432252713876679
Tunceli,-0.7537492722941044,0.4505231878988369,0.4784254295933456
Trabzon,0.4052092019086026,0.5904472613738864,-0.697981041450748
Bolu,-0.2500023890795704,-0.8055676718278213,-0.5371773743936082
