,0,1,2,3
Balıkesir,0.08902857636893956,-0.9576778854405286,-0.22862163603350577,-0.15052949167934135
Manisa,-0.015110810101382797,-0.9851631083911198,-0.17028849956660366,-0.015071171108503619
Yalova,-0.5842944271380522,0.09048547725820236,-0.12872143897989863,-0.7961426957321873
Çanakkale,0.3362405328495225,-0.009829216440984173,-0.8950890551337884,-0.2926794730638396
Edirne,-0.02312246967858864,-0.923654993610135,-0.3395154990379078,-0.17622721154255633
Aydın,0.1366508686312866,-0.9834743326634409,-0.1176310752057607,0.016361761532654638
Çorum,0.677895093668977,0.24431662729119516,0.6819863657661025,-0.12514880949385046
Bartın,-0.43803638242923876,0.11625349794221262,0.40019623244771724,-0.7965250952852382
Denizli,0.113227142714827,-0.9917966914797111,-0.05721488120439312,0.015665065952692694
Giresun,-0.2828320772946408,0.45968078817299923,0.06087218329512126,-0.839639307285416
Afyonkarahisar,0.17374929994099686,-0.9724409568777386,0.14222839469802942,0.06277618894408873
Samsun,-0.21211877197528126,0.36935171636130004,0.15092195445514875,-0.8920804335148811
Amasya,0.6243942950423044,0.4105816237673774,-0.5991172505812786,-0.2874247981630965
Kütahya,-0.019595507145777687,-0.9902816280327063,-0.024666461371446922,-0.13546172508868914
Bingöl,-0.5758881490904944,0.3559864172716239,-0.28482728685748687,0.678601449391792
Ordu,-0.23166637254948652,0.32844228918523016,0.14392032187875092,-0.9042915986864217
Şanlıurfa,-0.37992502277305434,0.22398891348757224,0.08302565935127584,0.8936401309223063
Elazığ,-0.48810069967324465,0.3442271051067398,-0.21736963956243624,0.7720206259452005
Mersin,-0.3319256074599934,0.23493924931109353,0.17179451723884911,0.8972823324306148
Kocaeli,-0.3955305479308738,0.1671458072257213,-0.3883148502780929,-0.8153707388874502
Iğdır,0.48317691497456655,0.11065789278214744,-0.8673338665904983,-0.04502070041493219
Şırnak,-0.6558071533074918,0.1508972559554468,-0.05229342778904328,0.7378430681560354
Ankara,0.7769618114367722,0.2245223522473406,0.5878748911558392,-0.017976909042455417
Van,-0.05322785347501303,-0.9098675592288534,-0.32561069418147925,0.25156608696727506
Tekirdağ,0.18529773076156367,0.33561243456043355,-0.7845336644889782,-0.4873766244153787
Diyarbakır,-0.5771867175660618,0.13927782494946844,-0.1718864625969,0.7860739306951889
Adana,-0.3583610050282907,0.2768273445032466,0.1042438487355905,0.8854813557671244
Düzce,-0.40226959531434814,0.1974026468866818,0.35779131441627904,-0.819265978187813
Çankırı,0.06671767398151324,0.4192547422747501,0.6262552295207362,-0.653894946116392
Burdur,0.1628885750559842,-0.948010661448406,0.13654876103209052,0.2368491793462418
Kars,0.5097094343389561,0.16165101241485644,-0.8435834488490357,-0.04931741638690739
Kastamonu,-0.3503466763079944,0.281468557901762,0.4710644362224378,-0.75903290721752
Kayseri,0.6999064436528801,0.3503830125776791,0.5016471554067379,0.36839224490004596
Artvin,0.37446150925618704,0.37795668164577,-0.7710635160742899,-0.3498405051792173
Kırklareli,-0.5299791411620577,0.11412065793957726,0.22165996185743075,-0.810534050286555
Gümüşhane,0.5433620281388798,0.531618570708747,-0.5863736044873064,-0.279831016177544
Sivas,0.7701057236376494,0.5074473375740896,-0.37739835282972084,0.08369502548488157
Antalya,0.5887948791285225,-0.19405635187341527,0.6801675435765264,0.391196670837935
Erzurum,0.4476948338820352,0.2633282129488793,-0.8428410291952888,-0.14087791695476087
İstanbul,-0.19166462704165585,0.330347964040339,-0.8113091040304061,-0.44261996239750107
Bursa,-0.25401200334562407,-0.48424251537623103,-0.7723567416266098,-0.32319058173524945
Eskişehir,0.033582929849160024,-0.9968172375372459,-0.030413756093945806,-0.06559409433491878
Konya,0.7056597399350016,-0.0579210642207997,0.6376533493644009,0.30345953239065765
Yozgat,0.6633789882431055,0.28637552587304704,0.6884403159060665,0.06298656661261205
Sinop,-0.317378320199823,0.33605144300002454,0.2688193727184207,-0.8450305168312054
Isparta,0.19482084704221558,-0.9519769212079874,0.14272209298355223,0.18818922184734574
Aksaray,0.642551217037456,0.18646541995622884,0.683969767556157,0.29076440241784696
Ardahan,0.46493064330584066,0.3481285841170128,-0.8012689068217915,-0.14357619857243864
Adıyaman,-0.44992555459921413,0.3830553753638107,0.0035026611260170373,0.8067362060106857
Kahramanmaraş,-0.3836140249695106,0.36168938963609115,0.016667282560484116,0.8495547463015036
Osmaniye,-0.42717822599108224,0.3149992866536515,0.09692970306213936,0.8419613086781883
Niğde,0.5198776085184061,0.25325037111674836,0.7483875749918545,0.3248192717315626
Tokat,-0.28470286778653797,0.4722632172158605,0.2568505242256078,-0.7936873055203012
Bilecik,-0.11693373056418045,-0.9531816385131054,-0.11651174002711984,-0.2533698504038479
Muş,-0.6507302615619299,-0.010931922432655524,-0.2924581364423348,0.700641747391736
