,0,1,2,3,4,5,6
Balıkesir,-0.25742880644478966,0.17446181688825765,0.24920334935873228,0.790508636440224,0.07531486666299661,0.3920459786645581,0.23856842187253158
Manisa,-0.4940051056586863,-0.11198652956174537,0.12084701087301217,0.6700455262072752,-0.15786581782850984,0.11439184635292961,0.49177825755297927
Yalova,0.518130124586662,0.5705631491659736,0.48184060358027686,0.2532424883927473,-0.24996755099288748,-0.1938551783933173,-0.09814853480503373
Çanakkale,-0.1501649292871252,0.10976649805947361,0.06078656622574025,0.8765355997480078,0.10755200387540366,0.3642937973425795,0.2216184589264723
Edirne,0.0015052774923996588,-0.015828423626317707,-0.2334262074587909,0.8607114281151819,-0.14124905361623075,0.36919093045415446,0.21950398641350702
Aydın,-0.7254586297176588,-0.10706310950117041,0.30262089573866885,0.26292940482990057,-0.21539680440798747,-0.13462547131459163,0.4868430833588886
Çorum,-0.05266553456634509,-0.3229076922519899,0.33645762335600643,-0.4104094347673896,-0.08730991998964992,0.7079611971529594,-0.32013317305462796
Bartın,0.586726537942245,-0.503267718034701,0.1727494290623634,0.0923874321762202,-0.5596162740410855,0.2249820149677048,0.017563870940302546
Denizli,-0.716873645341893,-0.17506218105045632,0.27649701797448073,0.32362491839559077,-0.20897430772060496,-0.1859282757452725,0.442743871347571
Giresun,0.4880143886901605,0.07839818560277002,-0.3128274344146723,-0.15856913949566917,-0.7441257054189483,0.09623125865358645,-0.2640208033382953
Afyonkarahisar,-0.638589701404136,-0.15011696630025986,0.5226094052705524,0.038555148356731954,-0.2838546317006365,-0.37873699409838807,0.26654424981745023
Samsun,0.039659462581745755,-0.07789844330950299,-0.4242700526340703,-0.20143692837885768,-0.7825608065916041,0.3395846022136804,-0.20989980420889248
Amasya,-0.09308924567891949,-0.07062440312705111,-0.0689245974533089,-0.5174102538548538,-0.3303430245889735,0.7741656892948555,-0.07364500470271099
Kütahya,-0.4909522609456671,-0.09764603916959891,0.6110743492041308,0.29266173223061637,-0.21721825436373032,-0.4519597590498713,0.1972738829903905
Bingöl,0.15881051295095933,0.34007440312191506,-0.35469623918959314,-0.40499433861063944,0.14940212208952594,0.1762365131713826,0.7182746565597004
Ordu,0.4928790919962459,-0.28224511233746796,-0.09427770681747479,0.00658528495079801,-0.7549827633618701,0.16007282966870592,-0.2699147300208884
Şanlıurfa,-0.05070516603795598,-0.3126763873275958,-0.32788630188485035,-0.06711615143681254,0.7351898900472609,-0.4767670339923481,-0.14084558590119006
Elazığ,0.1573733851647816,0.3326672413423231,-0.31263893388816544,-0.5371581910595788,0.23937426978514695,0.03911291467839104,0.6476528683210839
Mersin,-0.020869670096778245,-0.04727100392264974,-0.27048104415514124,-0.29986361517801485,0.7944590787744326,-0.4462763077682771,0.06264148290794591
Kocaeli,0.5075315847158223,0.6458207063427504,0.41915149236840976,0.13306126862163176,-0.2447762387055479,-0.04144729946710544,-0.2651428772284545
Iğdır,-0.2572070681533888,0.7499450908888723,-0.402013579831007,0.17527000803508666,-0.31508970602102626,0.02422644924004325,-0.281467488309503
Şırnak,0.1656734578411666,0.08208410819159238,-0.18766092026128106,-0.29662648896399574,0.3336388325263342,-0.019276265285133033,0.8549410299126169
Ankara,-0.24163806982719885,0.020012674880660993,0.40135145465961436,-0.5207683177758494,0.16456880063278842,0.6402716185150084,-0.268136661947387
Van,0.04982641075620351,0.5775247380640457,-0.04481841362990054,-0.26879875584048346,0.2166599352386299,0.1485916287415564,0.7215954855068324
Tekirdağ,0.0859378775447594,-0.23392261787530516,-0.24874431333891778,0.8039231897336135,-0.21942222461826172,0.425849105475118,0.015332591077948798
Diyarbakır,0.18958992145599082,0.20496201076268733,-0.2696170377456877,-0.045017010168541184,0.6076223126754672,-0.07043437306900728,0.6878666162915931
Adana,-0.0025431312264839966,-0.19049887071690536,-0.2987485196771787,-0.21475494880178794,0.7894364279272242,-0.4444834082862326,-0.08693660169769038
Düzce,0.7249694683443237,0.026611448387621663,0.5829430130186772,0.1598900775877758,-0.2057693106301778,-0.11305607851513218,-0.2306534659581436
