,0
0,2095.6428263643907
1,1577.7484452951742
2,1512.5461416099001
3,1482.942752534444
4,1461.3882676905469
5,1448.0507578020608
6,1437.6939295575892
7,1427.80285580416
8,1420.7752571477542
9,1414.1780674158229
10,1409.9612337636793
11,1405.8944921653692
12,1402.355173934718
13,1398.502386817777
14,1395.5556751728934
15,1394.4020490786802
16,1390.3872919644714
17,1388.6492257720108
18,1387.8590448961677
19,1385.919140029019
20,1385.02085159966
21,1383.0802171313496
22,1382.25044307479
23,1380.8324675794454
24,1381.0865313244346
25,1381.0519860011855
26,1379.2146256310418
27,1379.3119178217917
28,1378.5730961617198
29,1378.7562429210734
30,1377.1990111817215
31,1376.8119369958315
32,1377.2950656888165
33,1375.0389033720217
34,1375.806416850735
35,1374.8362879292545
36,1375.7477402061033
37,1373.6875437763406
38,1374.2142129825056
39,1373.91337506406
40,1372.8181540136513
41,1371.6223730653123
42,1372.3711329568966
43,1371.2584471328962
44,1371.7175185270175
45,1370.563012674571
46,1368.712932548013
47,1370.3202699518279
48,1370.2991557862913
49,1369.8977888824681
50,1369.5014106882506
51,1369.353561441619
52,1369.1563594661288
53,1367.6578336141183
54,1367.482764805758
55,1367.5705203952855
56,1367.279137852655
57,1367.4417614130905
58,1367.4565083453465
59,1367.261595555176
60,1367.200738286395
61,1366.9746474430683
62,1365.7875900264996
63,1366.4634906283131
64,1366.3672825487815
65,1365.4581162356578
66,1365.76452058869
67,1366.1829389439888
68,1366.2353651073581
69,1364.790233715936
70,1365.4974758351386
71,1366.0034486030247
72,1364.7927277691529
73,1365.5053140918662
74,1365.1233067936087
75,1365.0233173232189
76,1364.856204291533
77,1364.6878791964266
78,1364.416780723451
79,1366.1405641846409
80,1363.8942516823574
81,1365.8038616611293
82,1363.9340602312402
83,1364.1001632215007
84,1364.5281125866625
85,1364.955822808659
86,1364.5628301961635
87,1364.201453332575
88,1363.5207465044991
89,1364.698460098864
90,1364.7147190295339
91,1363.8089500458925
92,1362.9619590102914
93,1364.594811260272
94,1364.462852263534
95,1363.7371348885883
96,1363.2840852312527
97,1363.6368403420113
98,1363.0020726293803
99,1362.5319764211533
