,0,1
Balıkesir,0.8700765449664225,-0.492916631794154
Manisa,0.8894073052103268,-0.45711557120547186
Yalova,0.8286313257791742,-0.5597947176755498
Çanakkale,0.8815713393028233,-0.47205081688291456
Edirne,0.8944169765695108,-0.44723402377754723
Aydın,0.929516743213077,-0.3687799128024126
Çorum,0.7873244352777942,-0.6165389149230592
Bartın,0.827785650117424,-0.5610444879505315
Denizli,-0.8935084940381298,-0.4490462905778353
Giresun,-0.826981821103475,-0.5622286612797153
Afyonkarahisar,-0.8557706741017705,-0.517355345335681
Samsun,-0.7948793533907997,-0.6067675119459055
Amasya,-0.07424359783902032,0.9972401356643837
Kütahya,0.8788192785673734,-0.47715477113649607
Bingöl,0.9669701472884781,-0.2548896511294635
Ordu,-0.7813013467137886,-0.6241539919148325
Şanlıurfa,0.030337281422163503,0.9995397187485412
Elazığ,0.060167419988543365,0.9981882996568946
Mersin,0.028780414502780134,0.9995857580723368
Kocaeli,-0.41636245805162614,-0.9091987150921456
Iğdır,-0.9594612693930786,-0.28184050903768654
Şırnak,-0.9921057706097888,-0.12540390712716254
Ankara,-0.3576837045095511,-0.9338427959396188
Van,0.9300407442895343,-0.36745641096784476
Tekirdağ,0.045756294547671245,0.9989526322650475
Diyarbakır,0.9609562885753667,-0.27670021945682827
Adana,0.005999721988660879,0.9999820015060567
Düzce,0.7856935312510964,-0.618615934930699
Çankırı,0.782110415265963,-0.6231398706008975
Burdur,0.043284829907633486,0.9990627725522894
Kars,0.9387440489440664,-0.3446151630037493
Kastamonu,-0.8031548639260269,-0.5957703119088477
Kayseri,-0.9885936318752181,-0.15060753970424648
Artvin,0.04348574857706829,0.9990540474222065
Kırklareli,0.031192987391009702,0.9995133803694801
Gümüşhane,-0.11780151382910747,0.9930371611070611
Sivas,-0.9443233025125456,-0.3290189969162872
Antalya,-0.9998990764591716,-0.014206931269506149
Erzurum,-0.0296896748193424,0.999559164436564
İstanbul,0.9558177136571259,-0.2939600283359372
Bursa,0.29256973000061265,0.956244191139151
Eskişehir,-0.5697317401162886,-0.8218307272815164
Konya,-0.12971921531484887,0.9915507678268927
Yozgat,-0.8875805903791426,-0.4606524672485899
Sinop,-0.8191709245022349,-0.5735494716675748
Isparta,-0.8887926481438406,-0.4583095336183398
Aksaray,-0.957657971700107,-0.28790833478598316
Ardahan,-0.06477376868430613,0.9978999743914378
Adıyaman,-0.029469164675374696,0.9995656898540165
Kahramanmaraş,-0.028559354901475174,0.9995920984319614
Osmaniye,-0.03224065806425408,0.999480134853907
Niğde,-0.9325445180568895,-0.36105501221011155
Tokat,-0.03846556300095956,0.9992599263770261
Bilecik,-0.5341651591223073,-0.8453801409897446
Muş,0.931003395168491,-0.3650105179097488
Ağrı,-0.9533396200818174,-0.30189993173609164
Hatay,0.07855829291372822,0.9969095217794248
Kırşehir,-0.8883601852336278,-0.4591472326952164
Bayburt,-0.9923538528021598,-0.12342540592888226
Erzincan,0.03598921432492024,0.9993521783897183
Siirt,0.9619428408097328,-0.27325074751023376
Karabük,0.7584690986164175,-0.6517090044214516
Kilis,-0.022547135087815258,0.9997457810360255
Malatya,0.08753980126411766,0.9961610227240569
Uşak,-0.8766319168520246,-0.4811615969259655
Karaman,-0.13390030009833342,0.9909948080759943
Bitlis,0.9570551219194627,-0.28990600822977564
Gaziantep,-0.05032716515162465,0.998732785307362
Rize,-0.8493179579744704,-0.5278816214475327
Hakkari,0.9722925921375787,-0.23376722455123733
Batman,-0.9149896552440764,-0.4034772989851187
Mardin,0.0601338941093289,0.9981903199186256
Muğla,0.9431267421081307,-0.33243337425791647
Zonguldak,0.7301440552053557,-0.6832932449894984
İzmir,0.9632550443972177,-0.2685883829269511
Kırıkkale,-0.8368026123655342,-0.5475046921609146
Sakarya,0.7911342320230561,-0.6116425646742464
Nevşehir,-0.05447747439179062,0.9985149997791182
Tunceli,0.9647993071937299,-0.2629872560381957
Trabzon,-0.01098997082068109,0.9999396084471107
Bolu,-0.6179525620150037,-0.7862153846746408
