,0,1,2
Balıkesir,-0.3811739261107141,-0.9238823511285736,-0.03387977754476973
Manisa,-0.21946245154441324,-0.9724718212382312,0.07832489552954461
Yalova,-0.8626202517883084,0.3957798581022392,0.31503111770942077
Çanakkale,-0.892549430120847,0.11150082778535832,0.4369474570175813
Edirne,-0.3837258583385585,-0.9234423902014719,-0.002935578534011536
Aydın,-0.14376331635569436,-0.9896073621492821,-0.0030622949485790336
Çorum,0.058381831613031794,0.35373313809618895,-0.9335225914513959
Bartın,-0.2999388465925404,-0.8780494631249209,-0.3729153102391676
Denizli,-0.15522757859934638,-0.9877520095010389,0.01582297597936071
Giresun,-0.7510347669550096,0.6346936842079551,0.18196347449795297
Afyonkarahisar,-0.15840557799493843,-0.9838549130606427,-0.08328975271019214
Samsun,-0.7906454754013857,0.6117054122446357,0.026385997383782583
Amasya,-0.02863106025644871,0.41297464411415913,-0.910292373749981
Kütahya,-0.2475174767047039,-0.9666509345585418,-0.06573484192446398
Bingöl,0.7679468703218325,0.12341333010683504,0.6285115387284818
Ordu,-0.8098701938759618,0.5744922630628855,-0.11861243085021288
Şanlıurfa,0.8359588125263092,0.045057924396477385,0.5469393450911026
Elazığ,0.7312920047558009,0.23048672410130328,0.6419407089391445
Mersin,0.8139164937317866,0.15839561235088548,0.558972961080715
Kocaeli,-0.9028503029306765,0.3697689504961843,0.21939064188551008
Iğdır,-0.8114826522939523,0.28368449836403736,0.5109001961380685
Şırnak,0.746833311241267,0.053086537235982445,0.662888998841207
Ankara,0.35022792615527115,0.1277331562127527,-0.9279141342521444
Van,-0.5433607448375739,0.4404661115653042,0.71466684933058
Tekirdağ,-0.8730545692469421,0.41161335155574497,0.2614386504288975
Diyarbakır,0.7067194889338725,0.08457395585371377,0.7024206787618799
Adana,0.8101395688424048,0.18109697679224154,0.557564134420923
Düzce,-0.38922153106980256,-0.9076659006957607,-0.15700067664132006
Çankırı,0.18279476591718022,0.3823762046184242,-0.9057452796978254
Burdur,-0.08541336432211133,-0.9950991865540306,0.04982134195989199
Kars,-0.7517336557053338,0.35778919231331247,0.5539705811175196
Kastamonu,0.05336454130037282,0.3266077337430984,-0.9436522738758161
Kayseri,0.4973643767110986,0.37303990012333094,-0.783243199584111
Artvin,-0.8038505863104428,0.4754969211907281,0.35738902169274245
Kırklareli,-0.3321450847849439,-0.9401537967021514,-0.07609521141131136
Gümüşhane,-0.08019960616213646,0.5279186558762177,-0.8454998024537238
Sivas,0.20765112468540695,0.3893143303767191,-0.8973936497324974
Antalya,0.9324848682373537,-0.2229208596694046,0.28421516643666056
Erzurum,-0.7572719290345103,0.4415390616694462,0.4812301762321402
İstanbul,-0.48614924465043524,0.4043624675662366,-0.7746934275889756
Bursa,-0.8803838329752948,0.227977242186209,0.41587339862138234
Eskişehir,-0.24408952259453115,-0.968515989738868,-0.04896001000525322
Konya,0.9593782783390794,-0.1685912179548833,0.226208576936492
Yozgat,0.19922100546229266,0.3260340497269638,-0.9241281239098987
Sinop,-0.07867128764393155,0.3587923436956479,-0.9300961684717499
Isparta,-0.04523397068488047,-0.9989333377306631,-0.0092776433622098
Aksaray,0.3804119135741235,0.22280868184014915,-0.8975762181049189
Ardahan,-0.7470492347639363,0.483338860340984,0.45640002949484565
Adıyaman,0.8241545683494795,0.16217180400747727,0.542650489222707
Kahramanmaraş,0.8218994520227237,0.17907559149761784,0.5407524602759793
Osmaniye,0.8658874248084343,0.1352679551606602,0.48160310200960255
Niğde,0.4103932857499725,0.2550172348381568,-0.8755247346288064
Tokat,-0.3224447296214788,-0.8541531766918786,-0.40798498389830923
Bilecik,-0.3678986979025763,-0.9297925574573946,0.011676822274336033
Muş,-0.5236929686573648,0.45618960222950095,0.7194697501608571
Ağrı,-0.36105640166866176,-0.9215051397982564,0.1430613579534112
Hatay,0.8004129636561904,0.058132983376173966,0.596623536122151
Kırşehir,0.4279421685491695,0.24580624743765997,-0.8697383451924205
Bayburt,-0.7117872624019046,0.5541053491382912,0.43165513449828724
Erzincan,-0.2747175371365562,-0.9577597057539581,0.08500953372249731
Siirt,-0.3117001971204624,0.3872261192573001,0.867697481660513
Karabük,-0.00952231402540591,0.21339453673896575,-0.9769196984530324
Kilis,0.8190606154313773,0.19124626259070063,0.5408923879056372
Malatya,0.7727974193531055,0.20439267343684747,0.6008392328123378
Uşak,-0.08741020733232732,-0.9951818990941763,0.04441219843047612
Karaman,0.8574658705570232,0.005621185291974668,0.5145101389727901
Bitlis,-0.5203191686261932,0.488291645027385,0.7005991950870322
Gaziantep,0.8037510625725872,0.1621304584818966,0.572449075329751
Rize,-0.8052729806212608,0.5290666429689201,0.26762644484233566
Hakkari,0.7137419061210671,0.06715839938612987,0.6971816412087734
Batman,0.6690528666929758,0.12083411926132034,0.7333262419907337
Mardin,0.7978477574000951,0.04360976573136081,0.60127958916339
Muğla,-0.09959337103748782,-0.9949015928532997,0.015873908887110894
Zonguldak,-0.38102768745544957,-0.8708555548635587,-0.3105293930622925
İzmir,-0.22063464984219025,-0.9655557158077516,0.1379221191832342
Kırıkkale,0.20726600407129053,0.35690096839956764,-0.9108581131613037
Sakarya,-0.8641007292884785,0.39421037004674847,0.31293467975078315
Nevşehir,0.4524638507570736,0.31310620533262923,-0.8350095615861425
Tunceli,0.8145503587354078,-0.027900411317112524,0.5794215047203153
Trabzon,-0.7905719742907164,0.5671583572037918,0.23092715587382787
Bolu,0.06048283354316812,0.2796775567997091,-0.9581869812667749
