,0,1,2
Balıkesir,-0.022675265507300545,0.529081326773395,-0.8482681073775423
Manisa,-0.15339921313327032,0.5072169774896695,-0.848056377345479
Yalova,0.010240305825501606,-0.8459732286319579,-0.5331270323052669
Çanakkale,0.9150488327658995,0.23681936248275956,0.3264999589694067
Edirne,0.9236013870106055,0.1334901527304784,0.3593617356314933
Aydın,-0.13055793875099023,0.6056252409518621,-0.7849666821917294
Çorum,0.931735535601458,0.12292333858633515,0.341699787135218
Bartın,0.08129339892450647,0.5633900340071876,-0.8221818855172383
Denizli,-0.17400276117244792,0.6541103838569035,-0.7361132011008485
Giresun,0.033362506131951686,0.1715897338792224,-0.9846034259598395
Afyonkarahisar,-0.12337218696916216,0.646471818006978,-0.7528967339583821
Samsun,0.32925482495302816,-0.8906520964771215,-0.3135763117425471
Amasya,0.9221324107233544,0.09128697192650391,0.37595013745179584
Kütahya,-0.09304114463046965,0.590885185330465,-0.8013725994584754
Bingöl,-0.3226821229497541,-0.9462923070321098,0.02017714500337166
Ordu,0.2660104447367919,-0.8878702110879093,-0.3753996957292929
Şanlıurfa,-0.755848455749946,0.2503397214346246,0.6049984593471759
Elazığ,-0.40136259392608636,-0.914510371534613,0.05078236458207933
Mersin,-0.7553233564498923,0.12732830601687273,0.6428640055938286
Kocaeli,0.13612778775974368,0.33633927306728606,-0.9318503736073769
Iğdır,0.0010593525364739108,-0.9448748070245047,-0.32743010982896587
Şırnak,-0.7294623861220485,0.23423495190165577,0.6426652429848347
Ankara,0.6711859975806986,0.6260870781755974,0.39689334485872363
Van,-0.145332860914694,-0.9679031514244819,-0.20504109100594187
Tekirdağ,0.9562194994715462,0.009652524738658293,0.2924911923401379
Diyarbakır,-0.839707956540704,-0.08207203660006121,0.5368004550394432
Adana,-0.7582964494290991,0.13764919733358838,0.63721204732541
Düzce,0.04503140331220911,0.462039154497329,-0.8857155256780398
Çankırı,0.9127131792795442,0.11198772462049074,0.3929547071912381
Burdur,-0.30898437008402196,-0.819157708087493,-0.48322800863011417
Kars,-0.752068160492779,0.36654691437611564,0.5477561880383974
Kastamonu,0.9112083308908067,0.14423693055459455,0.3858692596973477
Kayseri,0.6959018073002717,0.2746473679738437,0.6635431394123937
Artvin,-0.08329105424961239,-0.9131326622345153,-0.39906307952815495
Kırklareli,0.9203231363700479,0.06355211135357537,0.38596172582848304
Gümüşhane,0.030942696445775512,-0.9399625286921465,-0.3398720261971121
Sivas,0.8322266934177712,0.11761653824718843,0.5418164640297215
Antalya,-0.6624571236722011,0.5405978545027574,0.5185600437779307
Erzurum,-0.0032194516476814505,-0.9450249687249301,-0.32698232921296067
İstanbul,0.4686815647132454,-0.755221755158558,-0.458233228207177
Bursa,0.17976006257531993,-0.8048073788584069,-0.5656601478255098
Eskişehir,-0.051177743892966074,0.7277012619959738,-0.6839822452516532
Konya,0.6247186448167477,0.6552920116198487,0.4246398407186239
Yozgat,0.864367826068191,0.15969181966136498,0.4768299319373646
Sinop,0.07995300620278284,0.34901251620591117,-0.9337011193796206
Isparta,-0.27599072537454894,0.6808164849757142,-0.6784674150558323
Aksaray,0.724563310945631,0.3066103621235434,0.6172504307572206
Ardahan,-0.0543262285322835,-0.9203792602512327,-0.3872346552064417
Adıyaman,-0.7846380491016622,0.02896246921675299,0.6192772458913747
Kahramanmaraş,-0.7156658486556159,0.13896020292343864,0.6844796966101434
Osmaniye,-0.7290827279706082,0.17731357847807297,0.6610584472361246
Niğde,0.718929670510629,0.1982932832877103,0.6661980956610867
Tokat,0.9119119560290426,-0.017108974209055296,0.41002910561666134
Bilecik,-0.19465128359696504,0.5173974628293679,-0.8333131123724062
Muş,-0.29734501345140274,-0.941458054779542,-0.15887943248358408
Ağrı,-0.03976726545140547,0.5792482558123592,-0.814180583615734
Hatay,-0.7023251693993143,0.28223903335347494,0.653513951251173
Kırşehir,0.82502631020824,0.2380820892518027,0.5124924450581428
Bayburt,-0.03405649434947614,0.3048461691665819,-0.9517925027741518
Erzincan,-0.1743119354021533,-0.9822619094216255,-0.06911505245413552
Siirt,-0.39030779328985726,-0.9095457283572083,0.14278093193545574
Karabük,0.9189847310306635,0.23339872219046923,0.31779254335549695
Kilis,-0.7924787299911912,0.004061847716296472,0.6098860253397175
Malatya,-0.7872616211169376,0.020614196024022948,0.616274447659981
Uşak,-0.18296355824297236,0.6443759644955276,-0.7424984530189468
Karaman,-0.4209035442848316,0.6845185426084788,-0.5952096867773836
Bitlis,-0.2173726845803971,-0.9670908861413061,-0.13222834015722434
Gaziantep,-0.782851078086077,0.14907415792070922,0.6040869846137213
Rize,-0.025166908277682552,0.17560705531444268,-0.9841386024598024
Hakkari,-0.14803360945191504,-0.9883871586141371,-0.03430561410776011
Batman,-0.8093965897568216,0.09647586018895365,0.5792836687589501
Mardin,-0.7611171077819207,0.23134354827352144,0.6059545452539334
Muğla,-0.7368067481569993,0.5454366289379946,0.3995180843004036
Zonguldak,0.08307717808347848,0.46475726655655936,-0.8815321126678037
İzmir,-0.21108544915240454,0.5534576106004542,-0.8056845576431036
Kırıkkale,0.8243613895738642,0.2314832888651213,0.5165692464288155
Sakarya,0.05744586174170012,0.31862118752474716,-0.9461397950773837
Nevşehir,0.7637474788288532,0.31871733770538285,0.5613457466023622
Tunceli,-0.7529231699422132,0.09527408371683756,0.6511755133111854
Trabzon,0.06458586565810544,0.3928591731645285,-0.9173278236364991
Bolu,0.879401197317616,0.26298108237546236,0.3968557476829252
