,0
0,2722.470491528375
1,2120.157645819165
2,2033.5710775365976
3,1978.9038746795497
4,1942.9657868172364
5,1916.4446016978059
6,1896.2554896217232
7,1878.9913238358733
8,1862.9196660982543
9,1845.5760238503706
10,1830.504376139172
11,1815.8145133612438
12,1803.5270985414245
13,1789.6838825222633
14,1777.787263865517
15,1766.5808788072818
16,1752.648340706229
17,1744.8628672620162
18,1736.8497684505057
19,1728.4728318846508
20,1722.9043486841113
21,1719.1729013270142
22,1714.2931599022836
23,1713.0288295234823
24,1708.6710089360868
25,1704.2448631027773
26,1702.8861143046552
27,1698.7768062516234
28,1698.010605814942
29,1694.8486249314515
30,1694.476438018035
31,1692.5156388911857
32,1689.8497525172427
33,1687.4137345222662
34,1686.30463298667
35,1684.235042813008
36,1682.318293800473
37,1680.0697198913226
38,1677.6167019461554
39,1675.7775163239044
40,1675.6164252645308
41,1673.3189549614012
42,1672.5009517015558
43,1671.0645969055436
44,1668.5952104311625
45,1667.165319956438
46,1662.7795943366586
47,1662.2795753455498
48,1658.2425678323596
49,1655.431431599855
50,1653.3396148979025
51,1651.771025667365
52,1650.5516431093683
53,1649.091960619768
54,1651.1690362568384
55,1648.0115880463015
56,1647.908717031737
57,1645.5292962115718
58,1646.6285418809402
59,1643.9457754506045
60,1644.749007080116
61,1641.9229394642948
62,1642.1192752574673
63,1643.0518385042863
64,1642.0097140837681
65,1640.1590991817425
66,1639.9713897096344
67,1640.7549921054858
68,1640.6969589513228
69,1642.62790762669
70,1639.3264979602802
71,1640.8717193616721
72,1643.0044904245588
73,1641.1803524273078
74,1640.5501412403985
75,1641.0130950785824
76,1641.6126186649135
77,1640.7555786825155
78,1638.9634013410218
79,1641.1757569626163
80,1640.9636585973728
81,1638.8227192922332
82,1641.8143679739476
83,1640.192229377127
84,1639.8835174802784
85,1640.9658962763417
86,1641.5799798011797
87,1641.8575900907786
88,1640.3655758991642
89,1640.6629677661517
90,1641.4900148469712
91,1640.3874731792894
92,1640.220841087728
93,1641.1377129800012
94,1639.7134552932134
95,1640.2995390069298
96,1639.9689441256005
97,1641.1901859687396
98,1640.538907953336
99,1641.943210328467
