,0
0,2700.90154423586
1,2184.5184695086464
2,2103.501590389418
3,2058.8558655671777
4,2028.3746515686726
5,2008.6535770404246
6,1994.3348864180114
7,1984.4736164269227
8,1974.511538118902
9,1967.6836172294738
10,1960.9714643527054
11,1955.6798323295288
12,1949.6054001198006
13,1943.1475515179102
14,1937.6534512276453
15,1933.668749161253
16,1926.3238572019256
17,1921.3068292180424
18,1917.7644678704344
19,1911.9302042401328
20,1909.0240864222167
21,1905.4296116901037
22,1901.8924083127558
23,1897.4912180421518
24,1895.4203188093502
25,1892.8924404565662
26,1889.9265201441178
27,1890.9256318694688
28,1888.7735492014392
29,1887.7066773976665
30,1887.0098469402974
31,1885.742196731838
32,1885.714766641352
33,1885.6043266421875
34,1886.7041658214955
35,1883.3590280616354
36,1882.7738771016698
37,1882.2384559453737
38,1881.625688365912
39,1884.3866885854222
40,1883.127803011629
41,1881.5616750105698
42,1881.6850196111416
43,1881.3386898641452
44,1878.6876697874
45,1879.5887445686947
46,1880.0633291187853
47,1878.9179338722506
48,1878.818312101056
49,1879.8968920802713
50,1878.4130456845382
51,1877.409545572244
52,1877.1210711297224
53,1877.54077349554
54,1877.1750780300958
55,1877.631677694669
56,1877.6418142144362
57,1877.5104565211886
58,1877.374400840163
59,1877.1246656360238
60,1876.7079914494461
61,1877.360739768683
62,1876.5811001797767
63,1875.5314620806375
64,1875.575850811888
65,1875.2232586011005
66,1877.7182970152037
67,1876.6196729168564
68,1875.2361378706694
69,1876.554422765477
70,1878.241030618599
71,1875.6335852828925
72,1876.5629131030773
73,1875.4593983115833
74,1875.2292831464986
75,1877.537835605143
76,1875.2610176013868
77,1875.3917994171204
78,1877.061067599419
79,1876.8051856875184
80,1876.6012996652933
81,1874.9301835505414
82,1876.4406409518344
83,1876.0391808751126
84,1877.0885014227933
85,1875.8935393612035
86,1875.992995202294
87,1876.6514397623478
88,1876.3609937903625
89,1876.8969549983926
90,1876.7907536035577
91,1875.9910727175723
92,1876.4305459384054
93,1876.6368859325146
94,1875.4709455861166
95,1876.1975651003022
96,1875.4601284727805
97,1876.3806715404971
98,1875.6163551000436
99,1875.6145166186652
