,0
0,2151.0324371136203
1,1657.723449571471
2,1596.4382572527709
3,1567.161664659331
4,1545.8340137643827
5,1528.6367758813685
6,1515.3085069534643
7,1504.8165231758173
8,1495.2418084011997
9,1486.4440045640426
10,1481.262616979784
11,1474.1865968244085
12,1469.6754630962507
13,1466.6187396511607
14,1462.9622479187879
15,1460.1974287963021
16,1455.428585801515
17,1453.793636683489
18,1452.3848472988327
19,1451.0526286535007
20,1447.6306768842448
21,1447.206640451363
22,1445.59944904301
23,1444.2644901147223
24,1441.930173494083
25,1440.4235871430553
26,1439.477250216978
27,1437.4897469972461
28,1437.5568405060935
29,1436.3238487956876
30,1436.297014399078
31,1434.962964711903
32,1434.3069014830107
33,1433.2008434282673
34,1433.070325012418
35,1432.5448122396149
36,1429.654285495146
37,1431.643120452309
38,1430.7496261550057
39,1430.1634542852
40,1429.613279674405
41,1429.979145626285
42,1429.391659329965
43,1429.6746231582456
44,1429.446980604947
45,1428.385704506003
46,1428.2727687921963
47,1428.1476162549552
48,1427.0631642817239
49,1427.837737113188
50,1427.7518116372744
51,1426.6356760097567
52,1425.9791436614685
53,1426.9513313054235
54,1427.5370035345536
55,1426.1333681295762
56,1427.1754804944019
57,1426.4402295726582
58,1425.288641085735
59,1425.0386790516661
60,1425.058325806021
61,1425.7034837114265
62,1424.617275161711
63,1425.0638272851884
64,1425.1068004640156
65,1424.5469603048375
66,1423.6398728332088
67,1423.8966068702575
68,1423.8428738805983
69,1425.3646427614872
70,1423.1412152005278
71,1422.8416095127495
72,1423.2168216547773
73,1422.4086923054076
74,1422.3305152155942
75,1423.9825733030646
76,1423.003153364373
77,1423.3814959299852
78,1422.4617260014384
79,1423.4322999447597
80,1422.0165639275963
81,1422.140883696407
82,1421.3085980648043
83,1420.8136738859102
84,1422.0062334631875
85,1422.6646730259347
86,1421.3321272449634
87,1422.732789588146
88,1421.4760359206718
89,1420.251703838078
90,1420.5468246343132
91,1419.5335282464687
92,1419.8910563379998
93,1421.445014444036
94,1421.340629129951
95,1420.14352618548
96,1419.1649056003064
97,1420.067769492949
98,1420.4091867750606
99,1419.0420450359343
