,0
0,2268.9751439886804
1,1736.2520835175835
2,1663.9013730940264
3,1627.691843136618
4,1606.9688990668851
5,1590.9998629340885
6,1580.9658330670895
7,1572.9437804280021
8,1565.4080749415384
9,1560.3112564987648
10,1556.067018412011
11,1552.9391311621107
12,1549.5929167658144
13,1546.834857495258
14,1545.3522511600138
15,1543.801907627642
16,1540.8733695928559
17,1540.909319281783
18,1537.4456639164223
19,1537.9564213165531
20,1535.8617438628355
21,1534.2752153495335
22,1532.6845727866496
23,1532.1814009386003
24,1530.7963578659305
25,1529.8716826710383
26,1528.1012405771817
27,1527.8003257159305
28,1526.9224899545877
29,1525.5323395636765
30,1525.5357169442111
31,1524.6915303304427
32,1524.208565276786
33,1524.2502478215895
34,1521.7507370269557
35,1523.4533488597472
36,1522.276527462004
37,1521.7610689065357
38,1520.9736342778576
39,1521.4014406759027
40,1519.695054148349
41,1519.5949074820094
42,1519.3495973242614
43,1519.113715528633
44,1517.6910640365256
45,1515.7213297358865
46,1516.687295224214
47,1517.060945604016
48,1514.979389414176
49,1514.9368688711918
50,1513.8647060449775
51,1513.03506354639
52,1512.1889343098949
53,1513.1773202103736
54,1512.2214926366826
55,1510.3308221053621
56,1512.5738202993546
57,1511.528357337926
58,1510.9673379859646
59,1509.753025524753
60,1509.2468041686152
61,1510.2148036703884
62,1507.9543278237877
63,1509.8035641003721
64,1509.3105655945376
65,1508.2861615268307
66,1507.6577089983887
67,1507.8183586014118
68,1509.635104799536
69,1506.866190017388
70,1507.2660412541293
71,1506.7608307201533
72,1506.2312105523135
73,1507.6247119630432
74,1505.4303820012574
75,1508.1491615396974
76,1507.338037197873
77,1506.6067817192647
78,1507.6394368884032
79,1504.4132397210979
80,1506.3046502519824
81,1505.719996922111
82,1507.814399651094
83,1504.6031120696543
84,1506.0141548997135
85,1504.7075065955887
86,1505.31610610375
87,1504.0705538026905
88,1503.3327853052806
89,1505.410979124219
90,1504.7004907395478
91,1505.4032827877777
92,1503.4433200823628
93,1503.877685109601
94,1504.4427815355841
95,1504.766989783061
96,1503.4102484139703
97,1504.4189750435276
98,1503.905615542612
99,1505.251162908166
