,0,1,2,3,4,5,6,7,8,9,10,11
Balıkesir,0.539131054202103,-0.3532825789360621,0.16851422185677473,-0.3304493605180842,0.22993890826209706,0.3797392553085383,0.058616741036579316,-0.06343561048570781,0.3170055051885633,-0.20813132291707823,-0.028619656794534737,-0.31268399025823324
Manisa,0.712137854593117,0.0034557487440675387,-0.37245748118829014,-0.011697742435458448,0.14925028676442487,0.2778875099415164,-0.1409292303710876,0.006318306762473246,-0.029130652214530407,-0.09001422713277822,0.34278534622718554,-0.3288393020275716
Yalova,0.02061765974138963,-0.28972544453632026,0.04200923906234063,0.2905217234315783,-0.25192281718260134,0.6596947734250366,-0.09842554478998616,0.27069111458500306,-0.2218728669820603,0.09962343074392532,-0.18491917120476564,-0.3930589863158926
Çanakkale,0.39578667909897475,-0.3157123017699041,0.08686151430303016,-0.24518318889248694,0.37462318225778596,0.5484032138087266,0.1919520956620112,-0.23448165420117187,0.3468175371227298,-0.08484828147573605,0.06280315995172864,-0.10806104647197935
Edirne,-0.1680872355569194,-0.24246719354179744,0.08708220981852084,0.2624005996781297,0.5400264180755356,0.5073242746736899,0.14715849860060765,-0.37425600185612834,0.22523333866824075,-0.017478869151934105,0.27337003092643186,0.0047521856959659315
Aydın,0.4708115551259922,0.0889767535063656,-0.7863444218723927,0.010718882959511213,0.04008993250589621,0.08926905673649597,-0.07553992239543796,0.060732660560107926,-0.013903330353689203,-0.31622757434294685,0.07948828816261633,-0.16274120620065752
Çorum,-0.45411195381286146,0.1399299072125962,-0.12233362326581826,0.20054763018695987,0.43714953019580344,-0.12326229201466159,0.16150566276734862,0.3019559098193898,0.13893329641750513,-0.5604852933987411,-0.17064709961616745,-0.18137164766241526
Bartın,0.04197116902856023,-0.053775774499594656,0.040596854065998514,0.39313106712017243,0.3658404601630488,0.024179059976805153,0.05095548587829796,0.6766371117936624,0.2879595653094151,0.20372565670340242,-0.09277670656662211,0.3335505403791742
Denizli,0.5969139342116655,-0.09005083154066494,-0.5831291971946597,-0.10818704120723166,0.15390985095410106,-0.013760280416140016,-0.2616666809741066,-0.082776050581531,-0.07044136883440186,-0.3205957504194724,0.26470529620069005,-0.08263822898642882
Giresun,-0.6385818710749478,-0.4925809549838581,-0.01863247850020935,0.12059682760275017,0.06482205972765802,0.3909840198265088,-0.17722943197572918,-0.09657550114706374,-0.17758911170844588,0.161563964369941,-0.14475080038990362,-0.24142354706527383
Afyonkarahisar,0.7263140025541915,-0.33454004184183533,-0.021758932025287493,-0.27349903818076327,0.2108709043372328,-0.20634970455844093,-0.012310038490447515,-0.10821805801642971,-0.18035234450775287,-0.363233909087656,0.14666655180915197,-0.0197335448796899
