,0,1,2,3
Balıkesir,-0.49427586512103394,0.11252101076418711,0.7034169743058108,-0.49823182511148045
Manisa,0.5295237520967321,-0.7609277114036593,0.3642016747579515,0.08916700110967096
Yalova,-0.49897542620333724,0.41500288166810145,0.37742428894624847,-0.6605656957228313
Çanakkale,-0.47790966890770903,-0.6865865685319587,-0.40515503649888446,-0.3688504150405977
Edirne,0.7535365542420808,-0.6048954148977822,0.257362716449512,-0.006973567117358805
Aydın,0.6043879627969672,-0.6154695828275856,0.46721334674078585,0.19396925443854246
Çorum,-0.23457802010434822,0.4509511365195741,0.7246139766911149,-0.46535020118134257
Bartın,-0.6246935450866764,-0.5881782587473223,-0.1824953659943208,-0.4801038971458232
Denizli,0.5524354634106401,-0.6052035653588581,0.5374353442940694,0.19926603811666774
Giresun,0.345750293164143,0.5180645135465306,-0.621014121717723,-0.47582281913320484
Afyonkarahisar,0.4049842565929034,-0.7811608828762869,0.4596769945059121,0.12030165293064518
Samsun,-0.06792385682757217,0.6416939552872789,0.36130088397921584,-0.6731098637349415
Amasya,-0.16223031502479032,0.5889654679959279,0.6223276921585172,-0.4893968185102436
Kütahya,-0.3175544119021708,-0.9130076865987614,-0.10011512813203038,-0.23569709546821221
Bingöl,-0.3257868454091928,0.42744259341259333,-0.21749399076782444,0.8147712100184499
Ordu,0.44620899919177476,0.5040239724010005,-0.43809255365599836,-0.5957619312414619
Şanlıurfa,-0.270803435576537,0.14959525685005012,-0.11039529904856746,0.9445102627054347
Elazığ,-0.25705072417005437,0.2894577520425621,-0.19952345526481222,0.9001830512653012
Mersin,-0.20574438966130174,0.21406193475147015,-0.03048458303701236,0.9544199413310765
Kocaeli,-0.40284231498692846,-0.40659806118286707,-0.6030178463829364,-0.5556667732031405
Iğdır,0.5914449745499434,0.45018200885613946,-0.5412143726226099,-0.3932124156846811
Şırnak,-0.26931528587377346,0.24190259372402245,-0.1486082418122502,0.9202543139859709
Ankara,-0.48289390094527024,0.17457408912589112,0.835791660428438,-0.19439564859841604
Van,-0.34026153117876295,0.47279414301186545,0.7669260634580386,-0.2692808978043473
Tekirdağ,0.4569572381745446,0.47145116778188123,-0.5036311245964493,-0.5614976128308193
Diyarbakır,-0.354914034208096,0.2604560075735051,-0.14014765058311315,0.8868806754445824
Adana,-0.16052936747543076,0.18584837772400611,-0.14479537529729106,0.9585014355585546
Düzce,-0.5579249672156162,-0.5720557299806966,-0.36479221144876933,-0.477910677030783
Çankırı,-0.5855979247250596,0.23928324690988026,0.6084702355797437,-0.47914775458046294
Burdur,0.6355115889168317,-0.5718962003849122,0.46181499998921516,0.23619200266449694
Kars,0.6649343368356627,0.38047230111675107,-0.566078268704131,-0.30439866865801996
Kastamonu,-0.5275222364452691,0.23817065956617017,0.5989670945869183,-0.5533836341812992
Kayseri,0.7026270047293747,-0.375862201444924,0.5344899702373989,0.28171505012268494
Artvin,0.4279467039859839,0.5104544627510934,-0.6810067320288257,-0.30418364672750614
Kırklareli,0.5313579479283609,0.3507699995504595,-0.6274913207734679,-0.4481894476030203
Gümüşhane,0.5650559927254336,0.522127789638639,-0.5724423068283603,-0.2835561703175745
Sivas,0.6485348683719468,0.58442782497738,-0.4466275351278108,-0.19588386039601796
Antalya,0.5869244125942391,-0.48717059256143186,0.47374530855889607,0.4401703423252041
Erzurum,0.6263506056972528,0.3514527938404863,-0.567648047762997,-0.40241961472480314
İstanbul,-0.5774045385130095,0.6329675096362921,-0.026652474437632415,-0.51502017072709
Bursa,-0.2795192900818322,-0.6560339324663271,-0.6444662102176762,-0.27595606500416053
Eskişehir,-0.47183760918950396,-0.8320721007975919,-0.19991929135585304,-0.21226767670182045
Konya,0.6431072518021066,-0.5316884103983583,0.45391688808836167,0.3125379267157623
Yozgat,0.4162903114102858,-0.08644853346648206,0.9051105610286118,-0.001974842244964287
Sinop,-0.4339230144784165,0.392265919259392,0.4560706329977476,-0.6706995182722154
Isparta,0.5910343634365125,-0.5753765605492609,0.5097684105731394,0.2444511451996792
Aksaray,0.6293108481204649,-0.5342140913811511,0.44168548099829397,0.3514215373067197
Ardahan,0.5996053206725914,0.4577128430555461,-0.5465150271377615,-0.36372206124421375
Adıyaman,-0.21428376045361514,0.33380424800054986,-0.2416683679315528,0.8855809358629761
Kahramanmaraş,-0.16933389002928942,0.30580665420951103,-0.16957712673895728,0.9214401347975315
Osmaniye,-0.19333512824529656,0.11049490935433214,-0.1659057462270975,0.9606704359779071
Niğde,0.643576046613017,-0.5457036851639604,0.42110777339356775,0.33269445954500754
Tokat,0.3458885993900453,0.7204277574247139,-0.21931772344058678,-0.5596826416182911
Bilecik,-0.5686918486047691,-0.6843471426499412,-0.2797376245785184,-0.3605626590102182
Muş,-0.5106095852874594,0.4355983036310032,0.7261458375294342,-0.14914486891957526
Ağrı,-0.1909492606964685,-0.6446738888130432,-0.6229507662647613,-0.3998328397371662
Hatay,-0.2929426192522709,0.18659350882480227,-0.15546916240613287,0.9247685244593931
Kırşehir,0.6804758860999907,-0.38113069901737107,0.5881130048593397,0.2140445098998827
Bayburt,0.5248522802141284,0.5266698282693104,-0.6268995519996206,-0.23269277523696358
Erzincan,0.6045930951684305,0.5930152012775465,-0.48581080984292324,-0.21630537988725831
Siirt,-0.3784787288228285,0.28145899664692703,-0.08854089923888725,0.8773227423229893
Karabük,-0.7326192962510512,-0.4855211014681896,-0.07037599135110757,-0.4717896211565899
Kilis,-0.2322057729537901,0.3393760274684918,-0.21383158663234145,0.886104081665881
Malatya,-0.27925703098393406,0.3811439302931079,-0.25608987784486414,0.8433046836773548
Uşak,0.5325097845453025,-0.7103740674726031,0.43169180662723705,0.15951237480790578
Karaman,-0.011247819840364694,-0.00495641129222452,-0.009700584221223427,0.9998774020857296
Bitlis,-0.42997314662386066,0.5165779205933471,0.7355825893838469,-0.08478560805457724
Gaziantep,-0.2559411930201445,0.2593115008941052,-0.17669371217627222,0.9143472990591924
Rize,0.5028993202496413,0.5225389828448476,-0.5011758568037421,-0.4720890230210353
Hakkari,-0.3207327745870352,0.5870300063556716,0.7324173408079577,-0.1268506910803473
Batman,-0.3733757027394373,0.2081418920858403,-0.09909043419623698,0.89858145051718
Mardin,-0.2987923975474543,0.19557223202783472,-0.17055463038126314,0.9183603450078872
Muğla,0.5897452931548095,-0.5949458015089099,0.49660839526143696,0.22720053746531804
Zonguldak,-0.4929632701915861,-0.6352130169160202,-0.3276850464190133,-0.496098929383882
İzmir,0.7139780737699256,-0.5107061326601102,0.4683680198492272,0.10022950773926113
Kırıkkale,-0.27390507264900055,0.3862477427192091,0.7915966922511787,-0.3862167386823795
Sakarya,-0.4705296647160807,-0.5313574140738867,-0.4492746355628552,-0.5425987789985786
Nevşehir,0.663940641476985,-0.4332832087929961,0.5048658907764113,0.3414072610588637
Tunceli,-0.6246737957124628,-0.5490217151070911,-0.545456808283755,0.10408974775620665
Trabzon,0.422677187598545,0.4612319347764902,-0.5783171375660876,-0.5236013615561811
Bolu,-0.6193147668533141,-0.633245502092921,-0.26963220093670953,-0.3778198378255634
