,0,1,2,3
Balıkesir,0.2636625860600066,-0.25263308618040486,-0.8247820667217867,-0.43173267989955594
Manisa,0.17903651412884664,-0.9762382583313408,0.07247213577883481,0.09824753999177904
Yalova,0.02960615685063284,-0.0184801050228489,-0.8570439548860675,-0.5140599387115558
Çanakkale,0.15187530949513386,-0.23151224809613877,-0.8716726522310876,-0.4043794711649579
Edirne,-0.14364081967187042,-0.04007238338275853,-0.8930722700811814,-0.42448019909774887
Aydın,-0.7271859154698022,-0.6406238441808422,-0.06105048326770271,0.2389028528546408
Çorum,-0.08413953760782238,0.3601000818671457,0.720769300427281,-0.5862935142162028
Bartın,0.3353382747201365,0.09399477829693005,-0.6473094165300505,-0.6780145591594318
Denizli,0.20951386848171313,-0.9272841306947678,0.23504878217329422,0.20248493740110096
Giresun,-0.04179410277893692,0.5625345229999241,0.3610615792815222,-0.7425918794148536
Afyonkarahisar,0.4203004264558549,-0.8462570527327988,0.3090527164477869,0.10808779152738648
Samsun,-0.09369269006996946,0.44642424083618953,0.5107331946853554,-0.7287514534241253
Amasya,-0.15759649506276519,0.4713944711215147,0.7107727894204565,-0.49774756569918344
Kütahya,0.44271665855014847,-0.8796067313266104,0.17399299501539525,0.00451620777651092
Bingöl,0.003371828475157878,0.498529261314527,-0.2735024535393345,0.8225895782794056
Ordu,-0.08673008197397217,0.38681457708772654,0.5007625682208029,-0.7694733433343465
Şanlıurfa,0.33073629653845066,0.43801459694203543,-0.07537720302907533,0.8325112565492732
Elazığ,0.18954825050305324,0.5719493828317582,-0.1251784063890168,0.7882104609706144
Mersin,0.22609442992877551,0.30016834686686367,-0.002629169968567023,0.9267002534582973
Kocaeli,0.16666725982358782,0.081601630958757,-0.694377098220462,-0.6952723522438515
Iğdır,-0.9424602685448714,-0.19781085058145842,-0.2467616893792935,0.10838901356340004
Şırnak,-0.835048107083008,-0.14145033050498362,-0.11125930669760128,0.5199113669946885
Ankara,-0.1566270260442707,0.15229135886434966,0.9721328561497005,-0.08504720290523285
Van,-0.9145897023316572,-0.257743852240999,-0.21707568440116098,0.22354402309753085
Tekirdağ,0.04795214491341669,0.11672516867497,-0.7898693635205183,-0.6001518269302312
Diyarbakır,-0.8071037393225683,-0.14173366570076082,-0.1826471975473879,0.5432634013134316
Adana,0.2224969934907972,0.383119864067872,-0.04510156964251142,0.895365906241662
Düzce,0.27685148018606054,0.005559799489170621,-0.7045600640429486,-0.6533892122649592
Çankırı,-0.013264328360453447,0.3848282617573595,0.6435089851367647,-0.6615341658555562
Burdur,0.39672683632575045,-0.8653253310343557,0.23727204731370363,0.19370561265179734
Kars,0.17504605614058383,0.004473042923631889,-0.9527894846208265,-0.24805456680458807
Kastamonu,-0.09494890138242515,0.42654882673687683,0.5597353793258882,-0.7040860101341087
Kayseri,0.5102796730840359,0.5921214943942146,0.17467921234754424,0.5987436545695106
