,0
0,2608.7139246948987
1,2020.114766619922
2,1943.4088548918683
3,1900.6405424653724
4,1869.2161417009008
5,1846.6519519327737
6,1826.7535715587323
7,1814.615797295352
8,1804.2827683407147
9,1794.6963443740774
10,1787.9535913653124
11,1780.2932656093903
12,1775.3943800724712
13,1770.9302760864568
14,1765.7283722068664
15,1761.167839525949
16,1758.888125019025
17,1753.8929915032106
18,1754.4495947398793
19,1751.9975400204714
20,1749.7254548891242
21,1749.5208921088092
22,1746.0979189915952
23,1745.898467198962
24,1743.1735168046052
25,1743.398324861638
26,1741.8616961304629
27,1740.5705081169945
28,1741.1424347282775
29,1740.427057577369
30,1738.8778113399785
31,1737.6499473663557
32,1738.086797519584
33,1734.3719888212631
34,1735.8829104882514
35,1735.5783367231602
36,1734.6939686557153
37,1735.2357672343767
38,1735.1141568947157
39,1733.1899992294002
40,1734.2286979201128
41,1734.1486866464695
42,1735.1425540697487
43,1735.1186272723237
44,1733.3088044957378
45,1734.3135811285329
46,1734.1596869132054
47,1732.9291744856946
48,1735.3903190748313
49,1733.404426154488
50,1734.92126741696
51,1732.0120384654415
52,1734.4167564922454
53,1732.0535403922956
54,1733.788413456493
55,1732.8260530931948
56,1732.8790515969363
57,1733.8906960825584
58,1732.2191953427066
59,1732.856183940596
60,1732.760215944494
61,1731.4898721036677
62,1732.1243908120457
63,1730.176695851487
64,1731.884873294257
65,1732.8432858872368
66,1729.9541659829006
67,1731.2493355305214
68,1731.01311383082
69,1732.0672277876683
70,1732.182789290326
71,1731.7506754854062
72,1730.3055145142425
73,1731.654258578801
74,1730.7607359830472
75,1730.9628624068184
76,1731.780426744109
77,1729.5661504776665
78,1730.614761701014
79,1731.4540891636461
80,1730.1525352920685
81,1731.9099817426259
82,1729.9874043802356
83,1731.0083855361584
84,1732.0430250473828
85,1729.725895740823
86,1729.2690696847674
87,1730.8962992876332
88,1731.668300636279
89,1732.0186726593254
90,1730.9291553412586
91,1731.5550067026659
92,1730.626954966924
93,1730.1163464492868
94,1730.6095922008694
95,1730.5688447504792
96,1730.399083785672
97,1730.2328148729464
98,1731.3135149166385
99,1730.525789232322
