,0,1
Balıkesir,0.9618638313513799,-0.2735287369510629
Manisa,-0.48667766765894377,0.8735816205724861
Yalova,-0.4518982546846367,-0.8920694857537608
Çanakkale,0.9876876705890157,-0.1564386952337662
Edirne,0.9865277506058933,-0.1635940013706986
Aydın,-0.7093704705157134,-0.7048358217062429
Çorum,-0.5708746595719505,-0.8210372239177767
Bartın,0.9615021243459193,-0.27479749794764025
Denizli,-0.48982514847672604,0.8718206948219073
Giresun,-0.5600449636114154,-0.828462213220065
Afyonkarahisar,-0.7841998680070379,-0.6205083134154964
Samsun,-0.5334546055855529,-0.8458286964743879
Amasya,-0.6199264963442738,-0.7846598875502131
Kütahya,-0.49619697133085944,-0.8682099778521796
Bingöl,0.9907961289453846,-0.13536259035213596
Ordu,-0.5343532968769126,-0.8452612342446412
Şanlıurfa,0.9402897237923814,0.34037513911924716
Elazığ,-0.452436809697548,0.8917964640155875
Mersin,-0.02131398683836867,0.9997728311796906
Kocaeli,-0.40510667154412305,-0.9142694267394278
Iğdır,-0.5968069968090157,0.802384825728779
Şırnak,0.9540823939874301,0.29954429636234764
Ankara,-0.09848069824729554,-0.9951389611871929
Van,-0.678908845205419,-0.7342225683686413
Tekirdağ,0.9522867370591255,-0.30520480078347895
Diyarbakır,0.9998672592041559,-0.016293065137303463
Adana,-0.07370628889363365,0.9972799922677325
Düzce,-0.528482746852836,-0.8489440419008082
Çankırı,0.9937665764044601,-0.11148090249615805
Burdur,-0.4055613658718807,0.9140678194270567
Kars,-0.6144670085719793,0.7889425171561
Kastamonu,0.9349824449760543,-0.35469399147236624
Kayseri,-0.645954339657653,-0.7633760482733561
Artvin,-0.5975056502302906,-0.801864700521776
Kırklareli,-0.5584493219969967,-0.8295386397034765
Gümüşhane,-0.5791422288301858,-0.8152265199229012
Sivas,-0.6506012523145933,-0.7594195220605557
Antalya,0.9544677376507464,0.29831415954303203
Erzurum,-0.7124050297955614,-0.7017685327242772
İstanbul,0.07244760830190436,-0.9973722194102532
Bursa,-0.8097568020854922,-0.5867656444239695
Eskişehir,-0.563356849568157,0.8262136890929858
Konya,-0.44049342150397475,0.8977558385283396
Yozgat,0.9947982081086431,-0.10186523029882419
Sinop,-0.6102541583709595,0.7922056943691781
Isparta,-0.436405306586791,0.8997501922105319
Aksaray,-0.449034473224605,0.8935144329309412
Ardahan,-0.6258114795921645,-0.7799743534313583
Adıyaman,0.9991620561126306,0.04092903156415217
Kahramanmaraş,0.968502727491883,0.24900294544599774
Osmaniye,-0.17031876889392233,0.9853890180849686
Niğde,-0.3877438232948013,0.9217671764045031
Tokat,-0.5470888109127394,-0.837074568347459
Bilecik,-0.5092267279690933,0.8606324067346587
Muş,-0.43990423657868216,0.8980446885540423
Ağrı,-0.7132972784494714,0.7008616072781968
Hatay,0.9137380499301898,0.4063037978037781
Kırşehir,-0.3981868181647695,0.917304343083481
Bayburt,-0.6539450539407153,-0.7565420453791546
Erzincan,-0.7321317035063609,0.6811630999407363
Siirt,0.9895286922675917,0.14433629889667263
Karabük,-0.5230684832626455,0.8522906557139504
Kilis,0.9989371128551728,0.04609386684333685
Malatya,0.998320279189388,0.05793634575309205
Uşak,-0.42827653969625273,0.9036477220387401
Karaman,-0.3389608337234723,0.9408004853322989
Bitlis,-0.6052615093387964,-0.7960266988694046
Gaziantep,0.9825057298419669,0.18623235709109076
Rize,-0.6067414606465206,-0.7948992388551688
Hakkari,0.9959810926115574,-0.08956373797630403
Batman,0.9998053922535858,0.019727585271721745
Mardin,0.9994171550298746,0.03413722648357252
Muğla,-0.43861767583939726,0.8986737641887881
Zonguldak,0.955330478998484,-0.29553963506867714
İzmir,-0.5838133343751769,0.811887917514319
Kırıkkale,-0.5691792987772761,-0.8222134308337513
Sakarya,0.9301442853588621,-0.36719423799162654
Nevşehir,0.9894258195794129,0.14503981367061364
Tunceli,-0.3278522787505329,0.944728999934946
Trabzon,-0.6116705419474685,-0.7911126014125235
Bolu,-0.4995365360884346,0.8662928194974077
