,0
0,4309.403476458904
1,3914.7828775606627
2,3833.6570227191446
3,3798.35447357969
4,3769.802283372798
5,3752.1641632488613
6,3745.4352827754224
7,3743.2641520579205
8,3741.4583330811274
9,3736.808444231842
10,3739.5753344736595
11,3735.7229759993197
12,3737.1971972613924
13,3735.0770000802418
14,3735.0290372091863
15,3734.0015162563195
16,3732.219177962339
17,3732.939103146798
18,3732.7313167352495
19,3729.8640175718037
20,3726.065977866043
21,3727.0456179956177
22,3726.533549816499
23,3722.9562839346427
24,3719.2667920019558
25,3712.9114728719424
26,3711.230243295316
27,3710.195568615211
28,3712.2145022771247
29,3711.0763263504477
30,3712.407258913014
31,3710.5977314356096
32,3712.686906115053
33,3710.4812212173642
34,3712.0848782774556
35,3711.734852264739
36,3712.082284334503
37,3712.436196358487
38,3711.3826887354826
39,3709.457267473991
40,3713.037435541079
41,3710.1761091981675
42,3710.8397135153314
43,3710.765547284593
44,3711.8450538002303
45,3713.0656637918046
46,3711.3678821333356
47,3710.1040537987733
48,3710.417670792513
49,3710.6281890839177
50,3712.4072555759058
51,3710.5164648776845
52,3709.769519828251
53,3713.311442196634
54,3712.481079754976
55,3709.8888131692947
56,3711.3121278214785
57,3711.3415599254627
58,3710.7210306863826
59,3712.554525330353
60,3712.4488133375376
61,3710.668329866298
62,3710.1843271271273
63,3711.628909814623
64,3712.311373642382
65,3710.3261397075003
66,3710.518521828884
67,3712.129613733892
68,3712.783437187907
69,3709.3627240929336
70,3711.5980224229697
71,3710.585995556274
72,3710.3693133628412
73,3711.9797544908133
74,3710.5467524402816
75,3711.1615534505686
76,3711.913404521765
77,3707.817171655257
78,3711.5621632412654
79,3711.351972008252
80,3711.3951375645183
81,3710.7768369656173
82,3712.417756267076
83,3712.1019416374784
84,3710.551360456996
85,3710.965988720846
86,3712.1093168474463
87,3709.909762712032
88,3709.4206672347505
89,3709.202747461651
90,3713.047041283437
91,3711.0501557093644
92,3710.72016370749
93,3712.1099806933553
94,3708.9006767967558
95,3712.6390417939847
96,3711.094146742793
97,3712.27560577385
98,3709.0603517885775
99,3712.8655187989384
