,0,1,2,3,4
Balıkesir,0.5013515833072939,-0.6743088185866746,-0.16519349704537828,0.507963079136801,0.09294528422298397
Manisa,-0.1980623969122512,-0.8084934188184074,-0.172559643884575,-0.256960939941382,0.45967806484926726
Yalova,0.02063590234039709,0.06819987066217464,0.18345230710646215,0.9459286109212208,0.25785121918312975
Çanakkale,0.2763833724971499,-0.8158846082198666,-0.1620470653544851,0.42747014029437413,0.2212567857574627
Edirne,-0.31125713605062755,-0.7133994164522269,0.08918633390832706,-0.16551440866809167,0.5990250798008606
Aydın,-0.1828933464839292,-0.7642801721134358,-0.22607712027350904,-0.35736932144953776,0.4512229450080087
Çorum,0.4144633696555553,0.6689324489218813,-0.5414342265119438,-0.16848580498162347,0.24333311709310107
Bartın,-0.4669533821294215,0.363097942787648,-0.2031878954414968,0.581277462892527,0.5205243636378171
Denizli,-0.1726357560132715,-0.71774547510146,-0.23286288678746808,-0.4532920796751142,0.44197227874372635
Giresun,0.23586605758027404,0.3063559251646033,0.9071160870365803,0.007326853948517333,0.16613239253300155
Afyonkarahisar,-0.16402818654723478,-0.6975399043753824,-0.3525337236754684,-0.3456559889701142,0.4927217742119876
Samsun,0.31279656852692733,0.41995374476507075,0.7347325284646343,0.04934992558916297,0.4284038461964157
Amasya,0.7114954291513491,0.5303747356435744,-0.35729639521007944,-0.1728027799959749,0.23442563700092936
Kütahya,0.10889670933403642,-0.8353718166645347,-0.32197395370139725,0.1393264267211805,0.4089209637250349
Bingöl,0.5443849261149051,-0.4672400866266293,-0.0446153775494606,0.5565880230225013,-0.41659452034566186
Ordu,-0.26631374014649595,0.5690296916713456,0.2982380495259994,0.37953544333930783,0.6101549924976117
Şanlıurfa,-0.3059754144147513,-0.0639040466788874,-0.00733123144068581,-0.31911029886631864,-0.8946564641217295
Elazığ,-0.19849889737543308,0.003926678802314046,0.18452089482191825,-0.08825490884742578,-0.9585123261454553
Mersin,-0.10511984775178829,-0.017680921754450983,-0.1785683219292461,-0.23785537898376574,-0.9487757246612163
Kocaeli,-0.18336646592084863,0.350703244727393,0.40027605753072154,0.7016574959493435,0.4368521597281351
Iğdır,0.38087645279742643,-0.08773678161499693,0.8628216985380974,-0.21499205541539668,0.23780773220479565
Şırnak,-0.5274274481323651,-0.26745459163060786,-0.10662639764100891,-0.049096787544609055,-0.7978149191079262
Ankara,0.6515409519749413,0.4789847330656109,-0.5180692860296151,-0.26208096554303145,0.09479343733850927
Van,0.4056208357938132,-0.6538255926113059,-0.025952930345535707,0.5423256467232381,-0.33644192712726007
Tekirdağ,-0.3809340891804183,-0.5175512156357128,-0.05123942542122063,-0.2433671084655592,0.724690920802722
Diyarbakır,-0.08989426643589331,-0.3397674857191408,0.04200006818737198,0.1045939435957682,-0.9293939841344936
Adana,-0.2723554050053764,0.016396527091874714,-0.06237616617805346,-0.2532485461512608,-0.926028117839239
Düzce,-0.4640334009241169,0.47646027513914974,-0.03281024293598679,0.6378556117805046,0.38693967943301366
Çankırı,-0.21826721484637976,0.7622360118533519,-0.21743587661407376,0.47351325885740414,0.316010313762718
Burdur,-0.3185465185596089,-0.6721962176325614,-0.15489056723358458,-0.512348060697089,0.40023585221219377
Kars,0.36142309844723525,-0.033580670158156384,0.843755659195356,-0.3186569510845968,0.23405088677851285
Kastamonu,-0.3057680780687204,0.5624003875001042,-0.19753210476569152,0.6361549994577341,0.3827526235385719
Kayseri,0.5166185086850665,0.4504138688334012,-0.5544008363582391,-0.42118683666519524,-0.21324639390103842
Artvin,0.3023092331196242,0.1250286844370204,0.8940093961167496,-0.10609703763532696,0.2871716801819873
Kırklareli,-0.29118497638753105,-0.5938730350019943,0.061581309760258274,-0.38409486158949674,0.6412526860859684
Gümüşhane,0.22979318686694175,0.21066669192177856,0.8865705183886519,-0.24848522641459697,0.23465388205191204
Sivas,0.5543666253740613,0.602260503172001,-0.3632502164034181,-0.44427474192044786,-0.025083160980482317
Antalya,-0.33400751159867503,-0.36373009944276313,-0.351765907347702,-0.7568870699532964,0.2439715285035946
Erzurum,0.4941745116937825,-0.037552421535508286,0.8313401765902768,-0.18753389296009335,0.16758853602532223
İstanbul,-0.4075989599408353,0.09430114925954733,0.5622134076738131,0.7051781910907756,0.10775056447749333
Bursa,0.6593963806809737,-0.4069614976651717,0.21583793076771393,0.5925220305857879,0.04370793378048275
Eskişehir,0.4837721186758405,-0.5977101355874326,-0.335416324727264,0.5423439706710982,0.045453686221287024
Konya,0.5026260822375257,0.21061062554210214,-0.66644963221465,-0.5063967662199513,-0.04916694770121651
