,0,1,2,3,4,5,6
Balıkesir,0.2986026569433196,0.15274870655441017,0.15525441465778952,0.20378469185487808,-0.3037883282900251,0.30978498323712217,-0.7960012988448902
Manisa,0.6345511665031639,0.3792610446949563,0.10781697396058411,-0.07782987109072163,-0.14638969249159034,0.42244443468514525,-0.4857310427532032
Yalova,-0.19607293000823411,0.06533787378422591,-0.4397786516971212,0.8202822185010299,-0.27401293526771603,0.1102814053805873,-0.06142565280960674
Çanakkale,0.6732465203277398,0.39008875704212526,0.19120331532229023,0.20724282719222947,-0.14837290566103672,0.2829805956731508,-0.4614856992597134
Edirne,0.8462181027503383,0.08391604791556971,0.1136212257908329,0.16818786041357028,0.3851414177744434,0.2767826640712013,0.10360272835926729
Aydın,0.18935918340400187,0.3576682075535748,0.11248751982138559,-0.07653515937377292,-0.43534824559719315,0.40057511283899044,-0.6838983581348351
Çorum,-0.5976098159894989,-0.2411428628517273,0.577169020284648,0.26340692304830987,0.2947623593600862,0.30764653588025165,-0.025963491828113652
Bartın,0.03878744348667566,0.22920162656167917,0.06856917286470203,0.846504539702693,-0.06477883269682638,0.0328414728343696,0.4684182126061462
Denizli,0.42044081769472574,0.6081995052693047,0.22458533794374275,-0.23062340228013067,-0.12111746378248991,0.3770517166110139,-0.4391579623272017
Giresun,0.34024814070989207,-0.059507643045715056,-0.3820020994994284,0.30162443091545343,0.791132686161153,-0.013618429073631533,0.13308175341709363
Afyonkarahisar,0.2040599036553744,0.746790354489845,0.26903422505733826,-0.168908474094744,-0.280974703007133,0.24477970844638006,-0.40111138838336674
Samsun,-0.35718927483226537,0.12909700163452062,-0.210406410932564,0.8393869043141358,0.2256438301654813,0.03580297435435084,0.23390502806442445
Amasya,-0.5046927582039311,-0.3935179459590004,0.4769369812931497,0.19170526216795866,0.4779566251510664,0.27153129605994647,-0.1550395887862777
Kütahya,0.3305584377769142,0.5927554254426491,0.1841217697073814,0.13483701284180227,-0.38166627214685633,0.19984232384626638,-0.5492578456569899
Bingöl,0.07710990491939894,-0.6485300992875351,0.032190379786090274,-0.0641443682442875,-0.38849544553363163,-0.5843081736265564,-0.2756216598636846
Ordu,0.17092118377705096,0.17090914406680038,0.07402538439060527,0.7296802750703492,0.4674694389738961,0.2235785619234543,0.3676246758901788
Şanlıurfa,-0.07287420451455666,-0.3431345288261083,-0.17070060107410742,-0.6199571504669379,-0.569162872439664,0.1859498546558799,0.3239425226968457
Elazığ,0.0823062119997907,-0.43003277399016776,-0.00024032786190519316,-0.23915917107740214,-0.2706454813678081,-0.791507595020314,-0.22664307695802563
Mersin,-0.18049060335198638,0.008840085465517213,0.028489511999870928,-0.6476765411371935,-0.44521723132458046,-0.4471067871067844,0.3859087698043309
Kocaeli,-0.2205345509576347,0.24278758677429849,-0.5615643420750901,0.7452214779293187,0.09936878644863222,-0.10660629373186456,0.02168133993372639
Iğdır,0.08854890787262208,-0.05525144531358903,-0.7388700855458499,-0.2840111025138556,0.5505532415064364,0.058757273443279724,-0.2365454927153027
Şırnak,0.16578187929905608,-0.5317932614056611,-0.19075833660121572,-0.39635730276846154,-0.520563055124258,0.3506649422992008,0.3198009459974243
Ankara,-0.8555713925592091,-0.10820933639232856,0.274887855930741,-0.10449486324918648,0.10570384339603117,0.3623280181984024,-0.16538115578229326
Van,0.09797784375080788,-0.3390024634404659,-0.488259095778351,-0.39820424610148963,-0.4649083169231886,0.4857400622138358,0.16257599609978074
Tekirdağ,0.7943300877473891,0.028224211849209997,0.17603078287321516,0.15468488707941894,0.48124585363714956,0.2595904024716708,0.11976688213623034
Diyarbakır,0.1169380700199984,-0.6339588713618572,-0.18425603618044392,-0.35137556910791923,-0.6525253231673014,-0.02927714046382737,0.018976602394138155
Adana,-0.03779147489683731,-0.3033997020562605,0.15811827709265977,-0.4784989189354479,-0.39673232527225827,-0.6917258436032312,0.12913806417790044
Düzce,-0.10545028001072122,0.15491369273045805,-0.061975797126043446,0.8699954484231175,-0.06309102826656446,0.08527354121861999,0.43920024119327133
