,0,1,2,3
Balıkesir,0.3505937597239897,-0.9182565102371694,-0.1340192201354358,-0.1262055691478877
Manisa,0.189351950131518,-0.9677805605920381,-0.1646051196575632,0.02125511947909975
Yalova,-0.4094509657138467,-0.022993881207631697,0.202263783153395,-0.8893315186855147
Çanakkale,0.204013260563328,-0.9652397595054361,-0.07574700996985621,-0.1447521559937326
Edirne,-0.19432662026654668,0.1366596648227464,-0.9337929116489379,-0.26756699875080636
Aydın,0.2900131918315078,-0.9480325663177002,-0.12389260451868297,0.04215713830839825
Çorum,-0.02464016005395582,0.22670051250839296,0.5862549459650476,-0.7773704898389614
Bartın,-0.1002051793667628,0.15978129730260465,0.5590604498615686,-0.8073910282266903
Denizli,0.27425404046212914,-0.9477716481821283,-0.12139074223967766,0.10852608852634736
Giresun,-0.06025627292231403,0.42832680553261604,-0.7923279778020009,-0.4302577190800036
Afyonkarahisar,0.3031362158641941,-0.9496394664296619,0.058959528444634,0.05307628883324505
Samsun,-0.06457701523221085,0.2999751698677652,0.2916423020810806,-0.905974323147931
Amasya,-0.09123913057192634,0.39367780134967956,0.5782643383491566,-0.7087337756665569
Kütahya,0.26363846912965766,-0.9570560354980646,-0.001283409893301479,-0.12056888226546265
Bingöl,-0.22109382875459085,0.46052749407134497,-0.8231848565131958,0.2477874857581615
Ordu,-0.06295439906119653,0.2583600463923931,0.20624700628014198,-0.9416735116097529
Şanlıurfa,-0.6275373533565042,0.013815070836506337,0.2515872721050353,0.7366884405736547
Elazığ,0.5457900987210503,0.5374110772327232,0.15550782853637082,0.6237946917612653
Mersin,-0.45035679679589535,0.09164863453412145,0.27156986522211773,0.8455939283551013
Kocaeli,-0.12461189652655257,0.21428595427882585,0.05771468567947232,-0.9670689841473504
Iğdır,0.04510486239253438,0.18285884024633015,-0.9769775173022563,-0.10021540110300663
Şırnak,-0.7520722546938389,-0.07540890662306055,0.12068163201515814,0.6435345866507857
Ankara,0.8672083073913496,0.39225435316292984,0.299073017857053,-0.06812931825606618
Van,-0.4174759868969106,0.1003629550480648,-0.8976012960421957,0.09976467792681112
Tekirdağ,-0.1481634414031388,0.2509106997756134,-0.8066225040638937,-0.5142485306808219
Diyarbakır,-0.7627428325038137,0.03810054874160916,0.08685600167003364,0.6397091171958876
Adana,-0.47487349598580414,0.12728232151963328,0.28699593982530525,0.8221482250559095
Düzce,-0.19600399450112058,0.10467368274486552,0.385721302546989,-0.8954579448760762
Çankırı,-0.2185088824440269,0.34003208464026413,0.5459986710979285,-0.7338375166667039
Burdur,0.23817043836698112,-0.9622873017560312,0.01124041152463939,0.1309642864140207
Kars,0.06389175660356333,0.20956358458431643,-0.9741407314525745,-0.05523389158231028
Kastamonu,-0.2158159234664118,0.2772268642851997,0.5746271503396745,-0.7391700690568043
Kayseri,0.715900170617913,0.4489038696666376,0.3093564421238023,0.4362004736632728
Artvin,-0.16242876713354623,0.28407434432330425,-0.8868138811551729,-0.32631243110745756
Kırklareli,-0.11075458370960889,0.13061752200924098,-0.9735394535611306,-0.15130570872036359
Gümüşhane,0.6691837820721217,0.717631014890659,-0.1288051487910327,-0.1435549578508992
Sivas,0.7536784895739792,0.5222970877724639,0.30899166478452855,0.2523858901594412
Antalya,0.34829536292225255,-0.8534971381671237,0.20192863102526748,0.33084407699042667
Erzurum,0.12133832235756632,0.39000113187129914,-0.8972967260001551,-0.16743570161694546
İstanbul,-0.3250880620667835,0.4930459296820779,-0.7215380152658236,-0.361395013319019
Bursa,-0.23584355653092004,-0.6011972403651125,-0.62882407588695,-0.4330357682745654
Eskişehir,0.352570065513402,-0.9354369426214564,0.0028682359453357075,-0.025374170044738294
Konya,0.8494389625287617,0.13796019897136322,0.30740825305607333,0.40610417184616016
Yozgat,0.700330457002308,0.5752864184036435,0.4074310819623358,0.11217264036406681
Sinop,-0.22048723167075882,0.22991185326519653,0.4104924141217831,-0.8544131894738041
Isparta,0.3968298016187102,-0.9006911526170063,0.0227880067806572,0.17539174122993467
Aksaray,0.699256631563345,0.35847944904249046,0.4099685827345518,0.4630965439295562
Ardahan,0.06351756711696958,0.31330273634821126,-0.9457761485030425,-0.05757074766767211
Adıyaman,-0.552728848934934,0.27561068095659935,0.202249034619355,0.7600163814637426
Kahramanmaraş,0.3178843280429663,0.4284734489416009,0.31913603294839793,0.7832702279614107
Osmaniye,-0.4480002525874567,0.14947579557139137,0.2860092249512701,0.8337574488198881
Niğde,0.5536404986321802,0.5027490293950077,0.2937495039705387,0.5953459839738156
Tokat,-0.018988850526566313,0.4395748680110711,0.4936018801447703,-0.7501803402424494
Bilecik,0.13852668498641793,-0.9759998163393533,-0.07801540404940187,-0.14882309223783338
Muş,-0.15202585275097324,0.1517853170236817,-0.9662592079404492,0.14210031914691457
Ağrı,0.03448993165079634,0.13637633502496543,-0.9823475892885261,-0.12330917921591679
Hatay,0.42505313735353434,0.32967376704017826,0.24179815590921896,0.8075758104044205
Kırşehir,0.6490903001391343,0.5073507892422052,0.32972287100740133,0.4610420666872344
Bayburt,0.11002341737338278,0.3901059596120216,-0.8820630119890019,-0.24016042718473743
Erzincan,0.7482798118038148,0.5610166241331248,-0.1994607187171348,0.29249460231252694
Siirt,-0.8045053264299821,0.005846889018039056,0.10303662156642795,0.584910632704497
Karabük,-0.12904564596734738,0.13877990702108883,0.5815835425306873,-0.7911055187024951
Kilis,-0.6139570240734235,0.09496702574733036,0.23083522769162576,0.7488345172787952
Malatya,0.4434392520465799,0.5614659835695694,0.20262625019387673,0.6686255916213452
Uşak,0.24548881925102503,-0.9680162265618922,-0.0157083085734257,0.049326197678056974
Karaman,0.7724505873780505,0.1421557991963242,0.2856293740312136,0.5491153608347668
Bitlis,-0.8068951485261227,0.013604521664346893,0.06037724579989211,0.587443379794946
Gaziantep,-0.5346851407528922,0.11687000786823817,0.22866826285474182,0.8050863475938045
Rize,-0.047792768235432194,0.37937540043933704,-0.8643141729276518,-0.3267279714414966
Hakkari,-0.053231938236005805,0.2957507745243696,-0.9354962605227795,0.18586174073156891
Batman,-0.708401538660262,0.008052883103534546,0.06282866335445098,0.702961570897433
Mardin,-0.7512010447066414,-0.06746281284916635,0.19535628690839948,0.62688250931055
Muğla,0.2928921640580784,-0.9556227260180827,0.022157093709028235,0.022548812596521056
Zonguldak,-0.13436141828181786,0.008668888177674498,0.40144623741213825,-0.9059319942041446
İzmir,0.38696527056187374,-0.9008159902320484,-0.18461618587641013,0.06859515313545607
Kırıkkale,0.0685814154984576,0.35042278921369674,0.7274153924749127,-0.5859755157329437
Sakarya,-0.1941462066985439,0.12373705863537351,0.32983112491317107,-0.9155369024694441
Nevşehir,0.7069462458119548,0.4544698788827069,0.30134128732596427,0.4504193193830066
Tunceli,0.740811849772984,0.39777758690222226,0.12469444384424369,0.5267087338069776
Trabzon,0.04509772718051243,0.4701114985020421,-0.7705119183221059,-0.42810367634827
Bolu,-0.20688696381793129,0.17320188343202736,0.5516692746592221,-0.7892147383157289
