,0
0,2338.655575688273
1,1800.8092918186658
2,1719.0991738742848
3,1668.8688778105147
4,1635.986641947563
5,1608.1626611073734
6,1590.3728427034114
7,1579.2680742419168
8,1568.120633966254
9,1562.3068079264926
10,1554.3229993754883
11,1549.6350035462124
12,1544.1422294514357
13,1539.7508553114026
14,1535.9967887723144
15,1532.6784538600243
16,1529.0765601548953
17,1524.6507906813974
18,1521.306113745097
19,1520.2068827510477
20,1516.29182169891
21,1515.1967276512942
22,1513.2594919640342
23,1513.204422072223
24,1510.7273479536345
25,1509.1234671728541
26,1509.4040942913002
27,1507.0515287253913
28,1506.40681688109
29,1504.6420960538999
30,1506.1079769309183
31,1503.7062774725066
32,1504.9540242944147
33,1504.3882290839415
34,1502.8191061542834
35,1501.842597666073
36,1503.332451406671
37,1502.7766934108927
38,1502.1850196855537
39,1502.928342708802
40,1500.9877103096433
41,1501.3826200682452
42,1501.244917929201
43,1500.0997543480419
44,1499.4890715653084
45,1500.398386270127
46,1500.0204763949655
47,1499.2650210951208
48,1498.8705170429846
49,1498.9098550813253
50,1497.9506695085631
51,1498.9739407281306
52,1498.8904031047234
53,1497.5095142396642
54,1495.6992232876657
55,1499.1723900591016
56,1496.2063844959437
57,1496.154753372746
58,1497.468461964779
59,1495.9768704293976
60,1495.8874972110693
61,1496.2043566321536
62,1494.6881798926822
63,1496.0653352513966
64,1495.8365361702838
65,1494.1370718270105
66,1494.7649597091574
67,1494.4047051729513
68,1495.5426819960499
69,1494.2533073697177
70,1493.3604350297758
71,1493.5836461649214
72,1494.2896072727303
73,1495.0621420406685
74,1493.0563368158712
75,1494.591330559465
76,1493.7366970203905
77,1494.9055920493727
78,1494.0072813495437
79,1492.5362469138847
80,1494.116676617733
81,1492.5692165957064
82,1492.827735850545
83,1494.198807290911
84,1492.2813745725716
85,1494.6570943522602
86,1492.8733184070898
87,1493.8030165913103
88,1492.8441702168282
89,1492.6135279480577
90,1492.8441684319273
91,1493.444478058396
92,1493.0569619835005
93,1492.6933300777064
94,1493.8760900524255
95,1493.1435724359017
96,1493.956088193141
97,1493.4240413843197
98,1493.3694601265252
99,1493.7308195234552
