,0,1,2,3,4,5,6,7,8
Balıkesir,-0.07617242739588229,0.16900822472797492,-0.20940787937528238,-0.33367423164802246,-0.11223706388369875,-0.6189823534625309,-0.2688979630467811,0.5526425316160875,-0.19232169347105113
Manisa,0.14416597779951246,0.6239012613664258,0.23220935608055662,-0.3140682258425334,-0.16669950972612882,-0.07907039593620001,-0.02019862015111119,0.6339089395125013,0.03337618116199276
Yalova,-0.2755116586276103,-0.13349700900557218,-0.6147215972142573,0.3455670588145547,-0.43314742308136217,0.25876745288297937,-0.02769350371388931,0.39181730055854763,0.010374409329311742
Çanakkale,-0.04108364870622159,0.2247121269746217,-0.01005395815086459,-0.09087209781674732,-0.28160506881215913,-0.6973413007352447,-0.2504062427502014,0.21961791762935515,-0.5127730033060034
Edirne,-0.3927317571864892,-0.019983041515779138,0.4926536294724024,-0.040757236973721286,-0.2257159904757424,-0.49182425320497347,-0.23677694273313238,0.250972921140987,-0.43486108333324525
Aydın,0.32752774541616697,0.6926873052776866,0.1623652146513492,-0.27520968355502246,-0.25460348277306505,0.0996444150299844,0.07778379642042331,0.4036545915551051,0.25897441781490776
Çorum,0.28653855668564676,-0.6016170213627743,0.21781655790538249,-0.3326372208070808,0.05689157086566102,-0.052644138605847816,0.5100220261717977,0.07394740596467156,0.3553340672953804
Bartın,-0.435119419087025,-0.2290879440068146,0.4527558346032677,0.09587958579233458,-0.015523065280859269,-0.19003143248582252,0.6697271736577399,0.24225116551664924,-0.02088154896080028
Denizli,0.21470328654523638,0.7876437486516905,0.1832203190628595,-0.2996346514741769,-0.17474460836832087,0.21745271946415148,0.026991563711240184,0.34609377249751394,0.1088044440532981
Giresun,-0.3673865615924515,-0.49689766680510716,-0.15593505739387095,0.22292515412526162,-0.5103169664606941,0.44448069892434033,0.17018891711120646,0.14668115106472293,0.18879176639790823
Afyonkarahisar,0.13959185439089514,0.8784174067005485,-0.053200033494966166,-0.1944125340892347,-0.017629090401267818,0.019655006765612982,0.3007023711516447,0.26199025142095766,-0.09226367022376813
Samsun,-0.24873507910196793,-0.46548705945586544,-0.19887163060613688,0.20401530089822065,-0.3700886524047854,0.06870470131225848,0.6737736789115987,0.15455039016791638,0.14400607392194242
Amasya,0.1326417742570632,-0.628850003679118,0.21246306720611455,-0.3954948862366528,-0.056235413825802084,-0.2884221848992222,0.40976207643799634,0.09907127809976422,0.34832056598403643
Kütahya,0.21022505549083156,0.6299332802181035,-0.34363488716816243,-0.10372791843141117,0.08815801765904825,-0.10936555887719951,0.3319642121060383,0.4597079343203556,-0.29812880980204054
Bingöl,0.07519377249356841,-0.2807193434086849,-0.17135692718849288,-0.16037287073877268,0.3892403082012659,0.030971398354499958,-0.5119263861019548,0.6477349561371127,0.1623682524876706
Ordu,-0.4303278922528229,-0.403373443620013,0.2780730362039103,0.09636568256090651,-0.36295539416330813,0.2733300454410144,0.5922407974772846,0.02854063100102865,-0.08652832013155011
Şanlıurfa,0.6041751540656854,-0.02065918802185388,0.046268894750615075,0.261734366914748,0.5087839894821118,0.19820055276679477,-0.17703487557582265,-0.28194605583227883,-0.3935992366282659
Elazığ,0.3860611865814946,-0.37407740612127277,-0.2523901834647742,-0.04724877327403508,0.4175947286407239,0.06154820858239495,-0.44361031521393607,0.4869363196892619,0.18171123409033552
