,0,1,2,3,4
Balıkesir,0.5359708637446549,-0.04008602041269178,0.4235733151434119,0.7130439705581134,-0.1525853431146685
Manisa,0.5115114337606311,-0.19791066162627968,0.6396323105708108,0.5147964993571903,-0.15824820589889402
Yalova,0.7075855705214812,0.2778845490319502,0.023300386378358847,-0.39725730636109835,0.5135626177365734
Çanakkale,0.45414578020710555,-0.04781105746707785,-0.5882305669484398,0.6278490832618834,0.22639797229367736
Edirne,0.3247060475245184,-0.10668428379553867,-0.7588724464214784,0.3888579442200571,0.3950779107609907
Aydın,0.36845405220180383,-0.2796712234094643,0.6033323142093314,0.5700501665099564,-0.311542203409917
Çorum,-0.09497665200881632,0.33962175204518363,-0.14064970817410324,-0.37454870999853207,-0.8459121848867829
Bartın,0.4444507172277239,0.6667146856545093,0.18622630841482238,-0.4962407552445927,0.2775247066061577
Denizli,0.39004152452140434,-0.08400886945232308,0.692140789943745,0.5605715144093378,-0.2179697757287251
Giresun,0.3545950126892851,0.715836694639012,-0.283374073413287,-0.4437155496347402,0.2909567822094543
Afyonkarahisar,0.37203471015525585,0.0131188755721251,0.6792588846675438,0.5727945270433562,-0.26820116877597494
Samsun,0.07965123220164469,0.4135431671743804,-0.5365353882529557,-0.34040516048314573,-0.6472185364780861
Amasya,-0.16663201899837224,0.2983383425852896,-0.3688547910916834,-0.2568179564391415,-0.8253597300129938
Kütahya,0.40022672371849466,0.08149549863213691,0.723862077868689,0.5297995713145787,-0.16885840157590948
Bingöl,-0.05392600131974932,-0.8987809106842246,-0.08305970865653252,-0.3571540500913144,0.2341515113608295
Ordu,0.29101497389093794,0.6796702835165462,-0.24670772715163164,-0.5217750685586685,-0.34676312645675905
Şanlıurfa,-0.8656015584138805,0.045551406668324815,0.25418615629773944,0.18640534893957128,0.38639546484824905
Elazığ,-0.15809384731430687,-0.8763389430371556,-0.0010429491455124838,-0.3881579431831609,0.23742096739500157
Mersin,-0.830773284981237,-0.2478341140509307,0.2840946103719191,0.01503657431335766,0.4092165131866254
Kocaeli,0.6334217222719287,0.45471489946224886,-0.21272399990659416,-0.13647098254631312,0.5728310857030038
Iğdır,0.3358296301810978,-0.3236130949387526,-0.731956073796328,0.4659246089399426,0.17218475279018136
Şırnak,-0.14041239628443217,-0.8631280653446516,0.18812399255245593,-0.42515890325633393,0.13836029846764636
Ankara,-0.2197648562224849,0.08297346129840347,-0.23889863469094805,-0.0743206326892153,-0.9392671071581014
Van,0.29818096802091204,-0.896190766382359,-0.00325572189152616,-0.30353949680918346,0.12563198125041367
Tekirdağ,0.45987808902931193,0.0440588305893361,-0.8080688038352823,0.2718693033465644,0.24430074261843285
Diyarbakır,-0.002430889027193078,-0.9187291267367941,0.09941313911709745,-0.310332243525482,0.22302871757536116
Adana,-0.888154891342661,-0.18103631059570133,0.22285157462846336,0.08922906066815382,0.3475371831155539
Düzce,0.45921815899087043,0.6640164935431059,0.17800185476324307,-0.4439176804337727,0.345620039139656
Çankırı,-0.059765673580917576,0.5146160082479088,-0.0596765418616377,-0.6197470603051786,-0.5864731195126784
Burdur,0.07136311675587254,-0.0629119886190306,0.7278932835988663,0.6359882615572111,-0.2379909370290859
Kars,0.21625072511973698,-0.29196436024367767,-0.7361784355987898,0.559258546400998,0.11516781438166498
Kastamonu,0.3077343756865173,0.673921649268682,0.06570123821037678,-0.6603731081061486,0.10353680531896059
Kayseri,-0.6015175205084691,0.09312069147628316,-0.16525463586193523,-0.12348486711377904,-0.7661250565412633
Artvin,0.2462056657683074,0.04430304580648323,-0.8090818994106943,0.46346854915602187,0.2607746043330307
Kırklareli,0.3902692378655034,-0.07917324501272266,-0.7257813795441745,0.44580290352755375,0.34047419808759644
Gümüşhane,0.10984096168477347,0.28937484595777846,-0.8569751442951612,0.3731944844899181,0.17469012699539657
Sivas,-0.44006615804693955,0.13329645541883603,-0.29644552082439407,-0.18386573255373875,-0.8166316654956574
Antalya,-0.09722722851559724,0.018881405782637934,0.7308107085058272,0.6312022815217804,-0.24018689948820368
Erzurum,0.23967531464908834,-0.11050511860601554,-0.7731346867451656,0.5587665988823576,0.14278307474847443
İstanbul,0.5041741842511642,0.2682337955251627,-0.19672855406503537,-0.5352347691349465,0.5904918634472266
Bursa,0.7749129373004352,-0.13824914087382573,0.10180284289564727,0.49397046895252134,0.3550020727168369
Eskişehir,0.32779602141358866,0.06349675114515912,0.6403294600466086,0.6451448334409992,-0.2495681418375243
Konya,-0.0330044955972029,0.04881699900876442,0.6924736467320016,0.5831872382397056,-0.4205954084558935
Yozgat,-0.271286677423299,0.24065218676907882,-0.19771950655112458,-0.3391165772160785,-0.8452200940833802
