,0
0,2166.266806014802
1,1667.672022377617
2,1598.8450505946205
3,1562.576399253166
4,1538.5882740003933
5,1521.020346202851
6,1508.3286510871153
7,1497.066353698776
8,1489.4407439568192
9,1482.4016568347486
10,1476.5673145681199
11,1469.7253643684348
12,1463.7414098680954
13,1460.397117628204
14,1457.1500711571748
15,1455.2779389729264
16,1450.7627938238365
17,1449.1735507532444
18,1447.6692173239448
19,1447.1846414777642
20,1443.3980972501
21,1442.3873179291347
22,1440.5926642933387
23,1440.7159690225199
24,1439.4466746935645
25,1437.648984730093
26,1436.7734614457806
27,1436.5462342853652
28,1437.2015800729953
29,1435.0437184355478
30,1434.2027473056417
31,1434.71897717218
32,1434.1444857407175
33,1434.8173115635461
34,1433.380828873057
35,1433.5464789367827
36,1432.9749500847347
37,1432.540169411085
38,1433.035913166683
39,1430.450868744134
40,1432.4786516817232
41,1431.8536007714347
42,1431.427717182005
43,1431.4449426777278
44,1430.843207124358
45,1430.4929989646598
46,1430.6675700773978
47,1430.5332865036262
48,1430.188348587982
49,1430.5362082694385
50,1430.315752158769
51,1428.793721270185
52,1430.5184779899737
53,1430.0214723035745
54,1430.5744852011474
55,1430.1664418743562
56,1429.186760183491
57,1427.2068465456284
58,1430.2516541867244
59,1428.8020625607064
60,1428.9194022538973
61,1429.7457960089164
62,1428.5678020815203
63,1428.2454300139116
64,1429.9467659339346
65,1428.6481079217367
66,1429.209167149929
67,1427.8096929225505
68,1430.2004400336148
69,1429.22584378396
70,1430.2177307190643
71,1428.7240445059115
72,1428.0556412592964
73,1428.9277672529718
74,1428.0247119870505
75,1428.3320881079085
76,1430.639908915039
77,1428.1794337985114
78,1428.6096646709589
79,1428.9779152357164
80,1428.6470254329568
81,1427.8993963736154
82,1429.321915369002
83,1427.5582957046736
84,1427.4999377509841
85,1428.5242462369188
86,1428.4183875562983
87,1428.2976951401224
88,1428.67641338513
89,1428.3992232657492
90,1428.8767455500142
91,1427.2467529317637
92,1427.1882078429912
93,1428.2927619131574
94,1427.150929729656
95,1427.57508444805
96,1427.1551430603233
97,1429.3789222692883
98,1427.2598540966537
99,1427.9198531345046
