,0,1
Balıkesir,-0.5826563311680346,-0.812718647349626
Manisa,-0.713698659852938,-0.7004528698807082
Yalova,0.8217307885644604,-0.5698758734366899
Çanakkale,-0.5767018995137342,-0.816954661592215
Edirne,-0.6868220306776727,-0.726825631204485
Aydın,0.8811833323385989,-0.4727747188763827
Çorum,0.21678262813615048,0.9762198994787923
Bartın,0.8618426822241193,-0.5071757004202153
Denizli,0.9009568318877491,-0.43390873127282237
Giresun,-0.7649401259552743,-0.6441013924092456
Afyonkarahisar,-0.7722308531070928,-0.6353420413521296
Samsun,-0.7195652424684343,-0.6944248424641384
Amasya,-0.7378356438615202,-0.6749804164918087
Kütahya,0.8882231910134544,-0.45941219285721724
Bingöl,0.8442322494297128,-0.5359775266024198
Ordu,0.10672395695699984,0.9942886889688731
Şanlıurfa,-0.08182973062270331,0.9966463240218246
Elazığ,-0.9878274012510491,-0.15555393064014555
Mersin,-0.08930748828977822,0.9960041026699492
Kocaeli,0.8184909119593393,-0.5745194749005201
Iğdır,0.850581640925272,-0.525843010908077
Şırnak,-0.9836085011992586,-0.18031726586366564
Ankara,0.3436638976808546,0.9390927139696075
Van,-0.8405943683291903,-0.5416651252695246
Tekirdağ,-0.7526016477947205,-0.658476088963503
Diyarbakır,-0.13103024737908486,0.9913783708916469
Adana,-0.10058369650852751,0.9949286004516505
Düzce,0.8381575459663305,-0.5454282062193878
Çankırı,0.033171493795864274,0.9994496745706363
Burdur,0.11975774202377223,0.9928031442463142
Kars,-0.7474889593452254,-0.6642742322693181
Kastamonu,-0.7797995902831473,-0.6260292317410072
Kayseri,-0.01766136002138723,0.9998440260171556
Artvin,0.2222016110738931,0.975000740531086
Kırklareli,0.1621099933046155,0.9867726942263741
Gümüşhane,-0.7413950327968569,-0.6710688529086617
Sivas,0.08584340573188844,0.9963086417834336
Antalya,0.10723773521109721,0.9942334072775841
Erzurum,0.9381640061435745,-0.34619112867986546
İstanbul,-0.3706948403889479,-0.9287547228999765
Bursa,0.7085839557025466,-0.705626514326759
Eskişehir,0.9358281504173585,-0.352456625539124
Konya,0.9949880126493147,-0.09999427325685926
Yozgat,0.007765886594257668,0.999969845048042
Sinop,0.8549428863080517,-0.5187221425303322
Isparta,-0.9242349827030412,-0.3818241699367775
Aksaray,-0.8897682416675966,-0.4564126160830277
Ardahan,0.8945410785447206,-0.44698574786680645
Adıyaman,-0.22104278470812203,0.9752641115761815
Kahramanmaraş,-0.04697227358747588,0.998896193562686
Osmaniye,-0.09329574604564772,0.9956384402833118
Niğde,0.028591866145847383,0.9995911690237653
Tokat,-0.8368479737902785,-0.5474353557846855
Bilecik,0.8697532123581572,-0.4934869295053991
Muş,0.8329723643949203,-0.5533145941996619
Ağrı,0.887824467787426,-0.4601822621505246
Hatay,-0.9816647128994082,-0.190615821610177
Kırşehir,0.053608524266098564,0.9985620291829702
Bayburt,0.8910425120751486,-0.45391986261322487
Erzincan,-0.9144736387083938,-0.40464547953415914
Siirt,-0.9520284340037436,-0.3060095763997906
Karabük,0.8944292055720191,-0.447209566333064
Kilis,-0.9399369679879438,-0.34134805728117323
Malatya,-0.9283636756086179,-0.37167308997351006
Uşak,0.8891434879468669,-0.4576285151098868
Karaman,0.11090317878020597,0.9938312155172253
Bitlis,-0.13398373336798303,0.9909835312419564
Gaziantep,-0.9616971847344211,-0.27411407273959726
Rize,0.8309379973658965,-0.5563650281367026
Hakkari,0.8778689614905426,-0.478900915066485
Batman,-0.8733800621697688,-0.4870392869208094
Mardin,-0.14530190381144906,0.9893873643567359
Muğla,0.9216309503071812,-0.3880675088639632
Zonguldak,0.8782261551950405,-0.47824556488412584
İzmir,0.9225665349499398,-0.3858380341418685
Kırıkkale,0.07331327961724074,0.9973089606695429
Sakarya,0.8545403601848759,-0.5193849947920166
Nevşehir,0.9774168069006504,-0.211320575401774
Tunceli,-0.29731763756318585,0.9547786248098803
Trabzon,0.15489120255474395,0.9879315337467193
Bolu,0.8841503245929072,-0.4672025294476231
