,0,1
Balıkesir,-0.7693129120628105,-0.6388721650952076
Manisa,-0.8044194082650813,-0.5940617944342631
Yalova,-0.14288104408351684,0.989739868471309
Çanakkale,-0.7690605508703041,-0.6391759296899912
Edirne,-0.7875242761113209,-0.6162836315653207
Aydın,-0.8561668518411076,-0.5166994501724254
Çorum,-0.20965284823660707,0.9777758859914055
Bartın,-0.7731384193970302,-0.634237325022946
Denizli,-0.8403109840415424,-0.5421046486603254
Giresun,-0.8549484339719727,-0.518712998920281
Afyonkarahisar,-0.8268740902620952,-0.5623870898706977
Samsun,0.9194840081316902,-0.3931274078337479
Amasya,-0.15542183843931962,0.9878481928596834
Kütahya,-0.7999139896814832,-0.6001146633034825
Bingöl,0.9246604053338513,-0.38079277147529683
Ordu,0.8991964793890045,-0.4375450736260431
Şanlıurfa,0.8691023788622237,-0.4946322422325741
Elazığ,-0.788399983805667,-0.6151629585201176
Mersin,0.8982029342635286,-0.43958103789902875
Kocaeli,0.7928788283073304,-0.6093793265462777
Iğdır,-0.6877396704297852,-0.7259573993817616
Şırnak,-0.9060322173872377,-0.42320872043988544
Ankara,0.6681359425340728,-0.744039220938054
Van,0.7730029857602444,-0.6344023833544032
Tekirdağ,-0.15514817490908164,0.9878912105198532
Diyarbakır,0.9143479249502443,-0.4049294656346738
Adana,-0.8528907620383251,-0.5220894061649641
Düzce,0.8500354454791812,-0.5267254896328921
Çankırı,-0.10100127434033819,0.9948862963080894
Burdur,-0.8373947795040018,-0.5465985576814525
Kars,-0.18354984292721763,0.9830104044013948
Kastamonu,-0.7931098797191372,-0.6090785817050995
Kayseri,-0.25031136428173417,0.9681653892344102
Artvin,0.9038564210940487,-0.4278359148634647
Kırklareli,-0.1666715121674386,0.9860124781319045
Gümüşhane,0.9466141164751873,-0.32236891055109573
Sivas,-0.06897474696098023,0.9976184061461922
Antalya,-0.7676598217905024,-0.6408575489206427
Erzurum,-0.13403876992397284,0.9909760885900669
İstanbul,0.977769106390968,0.20968446434442328
Bursa,-0.5334381034222755,0.8458391039773733
Eskişehir,-0.8903384614289928,-0.45529926872361
Konya,-0.4210448468228811,0.9070398210464063
Yozgat,-0.16691105813685503,0.9859719563312314
Sinop,0.9249319705123727,-0.38013267410747426
Isparta,-0.8318846308177578,-0.5549486111426921
Aksaray,-0.175039081902404,0.9845614860468407
Ardahan,-0.09877852485416563,0.9951094427386541
Adıyaman,0.9540889655338627,-0.29952336444178074
Kahramanmaraş,-0.891841663722879,-0.45234770569552707
Osmaniye,-0.19024559481762274,0.9817365296516622
Niğde,-0.17048536428308092,0.9853602085355716
Tokat,-0.06491725799612393,0.9978906501286925
Bilecik,-0.783478170368771,-0.6214193081612472
Muş,-0.1538875294211572,0.9880883706878919
Ağrı,-0.2748480888470054,0.9614876640171461
Hatay,-0.34280896710658687,0.939405137345605
Kırşehir,0.9360983240524251,-0.3517384364925743
Bayburt,0.9518157137219854,-0.30667058403424885
Erzincan,0.2319584111079573,0.9727257041511095
Siirt,0.9275118352577262,-0.37379378734383
Karabük,-0.8124995064691563,-0.5829618786742213
Kilis,0.952577026854104,-0.3042975647450959
Malatya,-0.033487053390733656,0.9994391513520002
Uşak,-0.827866527644278,-0.5609251397523611
Karaman,0.8836230497819706,-0.46819900244875484
Bitlis,0.8999833803734233,-0.43592420792108577
Gaziantep,-0.18274471002835316,0.9831603994042136
Rize,0.9242376152550709,-0.38181779757839945
Hakkari,0.9770465879191336,-0.2130257379651081
Batman,0.8880813745673223,-0.4596862757866668
Mardin,0.9089714469027281,-0.41685837968734796
Muğla,-0.8061554542511915,-0.5917037971663313
Zonguldak,-0.7746819698761721,-0.6323510461355887
İzmir,-0.868277857919387,-0.49607818078093335
Kırıkkale,-0.20630634103696885,0.9784874519624348
Sakarya,-0.8418462515116637,-0.539717415705442
Nevşehir,-0.14160814611671743,0.9899227914102121
Tunceli,-0.1503292892902014,0.9886359819374889
Trabzon,0.9293085379830262,-0.3693042664685184
Bolu,-0.854119724185176,-0.5200764335728341
