,0,1,2,3,4,5
Balıkesir,-0.27873675990234753,-0.28921716249857365,0.5738565084640121,0.39994052688897425,-0.2468015655145837,-0.5371075511480247
Manisa,-0.3065460045352059,-0.3954806485836456,0.3822012561552002,0.07960610542340284,-0.45021387486005626,-0.6281059929307784
Yalova,0.026260496760350124,-0.5445034047974167,0.04690584411131092,0.4513122603419696,0.7038473476135246,0.03927372129750068
Çanakkale,-0.23163644966005562,-0.35009902202658383,0.3352918028462223,0.7235694808061194,0.4111172972993151,-0.1370562337739989
Edirne,-0.012511057717848825,-0.533407710255301,0.033126344118447525,0.6204968042815514,0.5612639868890225,0.11911669193755038
Aydın,-0.39080564893357933,-0.21494959844999212,0.5193509246152005,0.008490102464384227,-0.49514180564315957,-0.5348875979621355
Çorum,0.48592193204415024,0.47942623859540023,0.6163861937419873,-0.19103574264614442,-0.11603722102941012,0.32270594391244145
Bartın,0.6647629289498691,0.04133500337073809,0.3712653611635557,0.547536076269336,0.3412894121238405,0.047639056940395365
Denizli,-0.3643159609382235,-0.21572732403965833,0.4337759880150171,0.04587773420938738,-0.5617983469502194,-0.5611166058474448
Giresun,0.6286799629764226,-0.440323840000066,-0.2078847822476078,-0.019124826795629362,-0.25266652923754396,0.5508667746311401
Afyonkarahisar,-0.5573092427264057,-0.06305740392983393,0.4348318926081469,0.21448255100290414,-0.5798208446993881,-0.3378704194207324
Samsun,0.9002243948811058,-0.11584733871143754,0.19856700956677656,-0.04919876881008835,-0.25604638152368886,0.26223330708041115
Amasya,0.8885602140250904,0.24600945368669747,0.3161487722052297,-0.17900168284116857,-0.12938185305420602,-0.034767545525579514
Kütahya,-0.4475627355799929,-0.24809390749994603,0.4655001309775843,0.37321748391711285,-0.42132393942832097,-0.45237317184443393
Bingöl,-0.07678378384611163,-0.10539074480313235,-0.27216965749582284,-0.6718838821737678,0.5353383060349851,-0.4134073849768778
Ordu,0.9094630587676888,-0.10178724269019215,0.26986392467721837,0.044781998419643,-0.23424339800736874,0.18114736329232167
Şanlıurfa,-0.20111087325585328,0.5204240900857193,-0.776424890015256,0.12278335370402393,-0.18548629659913674,-0.19077907408478048
Elazığ,-0.13998499090760566,-0.0564841164341177,-0.22828892416177632,-0.7347821470777373,0.4994595761766209,-0.36841992633082987
Mersin,-0.3851230158857164,0.5841056720020843,-0.6958573220452077,-0.04275048257694251,-0.032439391492316935,-0.15298201216222365
Kocaeli,-0.02943843695657577,-0.6238899051742852,0.012248497848464959,0.4974959643770367,0.4642282188492475,0.38305961051022935
Iğdır,0.11266710786280547,-0.7723727710491928,-0.29109100599557036,-0.3003608102971358,-0.2880096932347438,0.3644807975965067
Şırnak,-0.11619286545769758,0.5326680898583152,-0.7690370864317911,0.1344254055510097,-0.07705805217223627,-0.295529610519475
Ankara,-0.28493788796540326,0.3528682564530246,0.5265456426886083,-0.3698410581721061,0.013341053471908984,0.6165092762786744
Van,-0.25971924311209976,-0.2940423078135611,-0.06788351982566229,-0.6149656679049029,0.5751043059584636,-0.364072971085938
Tekirdağ,0.19193536822206034,-0.5195481548454234,0.03997752690837807,0.5590000474751132,0.5322907647909786,0.30954452863122
Diyarbakır,-0.26164860953338853,0.03165681057210578,-0.33778744743123923,-0.5688704190965616,0.3694065482188014,-0.596961255226423
Adana,-0.3757107903340951,0.6582346334465131,-0.6451205526114157,-0.03740336980961769,-0.030122689843488797,-0.08415256050699468
Düzce,-0.03897364310545199,-0.32811466677443035,0.23626549603643632,0.6827074726563805,0.5788192153596861,0.18406319209115296
Çankırı,0.651233706971567,0.42907354752823923,0.4548959888555237,-0.00319131988144138,0.10202881978334276,0.41766029790942655
Burdur,-0.4484650647153853,-0.014968601770357267,0.36249824712218176,0.12916416473734724,-0.6500875360985862,-0.477444092518888
Kars,-0.09067467537675918,-0.7110459037965915,-0.3110901071921892,-0.20794257123444218,-0.3503749730446528,0.47266482466852483
Kastamonu,0.7744010990511183,0.3507487949244564,0.4143730516934751,0.2250221645171825,0.19368542886767004,0.132000662112154
Kayseri,-0.3199880850501657,0.5875308804452111,0.26457222789696166,-0.477930708861562,0.0019037803225403175,0.5039794036688499
Artvin,0.16794331312628702,-0.5979752610588376,-0.36082865762576305,-0.12574972999746056,-0.3001841620250379,0.614898190637005
Kırklareli,0.08540088841940051,-0.38103583658081613,-0.007134026418854219,0.736078751077722,0.5445834225680024,0.09531239815140176
Gümüşhane,0.36464471114441893,-0.4377059895179674,-0.39599398072856573,-0.04399449295322697,-0.4408004740472708,0.5677991680785859
Sivas,0.590338993234658,0.6212003800467899,0.3929652837717097,-0.33092438923387374,0.013522980196238146,0.03865778399538801
Antalya,-0.4691925945627671,0.1946099594980537,0.24148597880514477,0.1446327934955826,-0.7248954863328423,-0.3705100320532252
Erzurum,-0.00035349489474448205,-0.6693109844381837,-0.3120218367236341,-0.427042979170975,-0.23747041222560444,0.4646581020681101
İstanbul,0.7957590396812443,-0.39227824709964826,-0.11236918856308505,0.12068325001436372,0.23287214260812647,-0.36258048960576483
Bursa,-0.40572256643723925,-0.7937226882818085,-0.08070457888342913,0.25241986054153975,0.211982329059175,0.3003797102141968
Eskişehir,-0.4802879921803245,-0.20216120170011048,0.5976803084982101,0.2302466428488224,-0.4098302704717755,-0.38763149354757337
Konya,-0.6119706658238048,0.47608157936325496,0.3444182955826964,-0.1812154716429294,-0.21989976510981063,0.446115812062237
Yozgat,0.19797884751588796,0.6637093147875773,0.41741447017000277,-0.2498846260347626,-0.07574382751762308,0.5271432706177975
Sinop,0.9533342837721839,-0.03983105709047432,0.24848435797295024,0.15210979654903403,-0.04564544954587427,0.05100839977856261
Isparta,-0.5080839510092753,-0.05345769180331705,0.2509703276560251,0.1161874083334179,-0.6968422210123313,-0.4206165399856002
Aksaray,-0.4570779906065943,0.5276595510861078,0.2903886098036863,-0.1512335774228778,-0.07941992365078271,0.6317835426268318
