,0
0,2353.8189415278375
1,1797.759266167834
2,1729.8220199934735
3,1692.9160126865406
4,1667.1327698197656
5,1645.8223497094364
6,1629.2337870957856
7,1618.7457501758772
8,1608.3007038874778
9,1602.7386509036155
10,1593.068484112126
11,1589.4631375382737
12,1584.9082678040343
13,1578.9627468429394
14,1575.4894961799248
15,1573.7013236711516
16,1568.5844630244121
17,1566.959371333536
18,1563.868015884848
19,1562.2508567929412
20,1559.9144226349608
21,1557.7634965789566
22,1556.094453155637
23,1554.924408218964
24,1553.0438964755415
25,1551.9725119354127
26,1550.874809142153
27,1548.1178058480252
28,1549.1943011030457
29,1545.4433792769084
30,1542.902692675737
31,1543.440878385773
32,1543.2285202340543
33,1542.3159366589186
34,1542.5032460291186
35,1539.6300279119662
36,1537.2508409520358
37,1538.7223629147381
38,1537.4315699862893
39,1536.8045633070055
40,1536.5334631089233
41,1535.485124677504
42,1535.1478225808114
43,1533.204027322798
44,1533.376712376012
45,1534.7528405097764
46,1531.7784346685505
47,1532.107665433727
48,1530.5624837645632
49,1531.7442937389733
50,1530.2551431035643
51,1531.2770382271597
52,1531.2287711179517
53,1529.3256580345662
54,1529.817163613774
55,1530.2382780594112
56,1529.1162318563502
57,1528.4075005343395
58,1529.495821161858
59,1527.8633985447075
60,1529.1659556547008
61,1527.2009409096781
62,1529.8712274097072
63,1527.9700874984042
64,1528.7913622755634
65,1527.111297283385
66,1528.2423398329945
67,1528.8904872443081
68,1528.0447723388406
69,1527.2429626923536
70,1525.9921730563676
71,1527.4613343972264
72,1526.5810721780758
73,1526.1584087072877
74,1527.83371348238
75,1527.004820829379
76,1526.229935424619
77,1526.7991109638117
78,1526.184611377725
79,1526.623821663414
80,1527.1106511328064
81,1527.2468896568112
82,1527.030312541838
83,1526.2308183444225
84,1525.92446666425
85,1526.4151404228057
86,1524.9352564886042
87,1526.2777585795839
88,1525.7234021040395
89,1525.9689757796239
90,1526.2800390172893
91,1525.9316808334354
92,1526.910730845491
93,1525.8785980455066
94,1525.1954114266034
95,1526.3989759971355
96,1525.7350455291266
97,1524.991637485082
98,1526.1670402321745
99,1524.5224282548486
