,0,1,2,3,4,5
Balıkesir,0.2936347746327668,-0.38844464914870463,0.4025540466613498,-0.08240773352717431,0.1523403777820619,0.7555401961132244
Manisa,0.39183930170119124,-0.45217562574024844,0.4072282729720951,-0.005837539669892989,0.035967334250311754,0.6890838648658318
Yalova,-0.1510760524026241,0.3476206133457978,-0.40469472875793533,0.38438675949141404,0.29155340244410133,0.6780866793663105
Çanakkale,-0.08284192082415827,-0.19678933863895454,0.030868026523933955,0.4353264223409591,0.8235240816715911,0.2928435251281951
Edirne,-0.0982153518909835,0.3544663190560224,-0.4779043858331082,0.34322089708448295,0.36269899377033615,0.6220640055748218
Aydın,0.3638596767446183,-0.5248975545875336,0.5354312987286453,-0.0881827717792478,-0.0575275620269934,0.5425093506453553
Çorum,-0.4202654440407281,-0.13949090994310284,-0.1261523574694496,-0.8806570255753688,-0.039744766904780585,-0.10425153285119358
Bartın,-0.19008515493992711,-0.028391156657021167,-0.5382933108671459,-0.7783858134860611,0.2568134209654326,0.038265908410757866
Denizli,0.42077474832605755,-0.42491781223823677,0.525870260225329,-0.06513711800371873,0.06819149639988419,0.5974621403078799
Giresun,-0.5181293843852781,0.13432971332181814,-0.2863900276219421,0.301881793463465,0.7349848168250496,-0.011955042703543911
Afyonkarahisar,0.4394205824959401,-0.26418946140035926,0.5830983669717203,-0.19369503628466414,0.07074858018668653,0.5954717843181834
Samsun,-0.4932981564962578,-0.23329189013031848,-0.32027647813761617,-0.589798604692972,0.4703925266984932,-0.17470912133318153
Amasya,-0.38664757043158976,-0.3923812323924005,-0.31208841242136476,-0.7054338008430414,-0.009807006380505506,-0.31844689169761803
Kütahya,0.42768079707227674,-0.13230051594356823,0.40498682973148287,-0.11912317210192833,0.15074473352573087,0.7737293274933831
Bingöl,-0.017009800757351208,-0.2456595677993943,-0.36227654459933045,0.5403015423435039,-0.6884114638532981,-0.20562501899469687
Ordu,-0.5328597562465303,-0.1468804536332496,-0.4543395752684812,-0.5301967228989071,0.4497262739836649,-0.0685556443647333
Şanlıurfa,0.729595227215203,0.2774198368317567,0.06136043763294584,0.15580470216217077,-0.12916053670345193,-0.5882230748560995
Elazığ,-0.12138302769112952,-0.38468140789470867,-0.2605382296757368,0.44514564646198024,-0.7156978647669615,-0.24295704494842285
Mersin,0.6384954869164763,0.32377419887188275,0.08831962609733497,0.1988133247388772,-0.33527207639098133,-0.5725026826810011
Kocaeli,-0.24461946683185723,0.40478489493166064,-0.4062642812822844,0.25909308349621823,0.517007420061905,0.5261501123459018
Iğdır,-0.46939335242964597,-0.541502555831166,0.09465342015956842,0.5077680503465102,0.4220815501637693,-0.20372620065647634
Şırnak,0.7136420413629005,0.02104177832996034,-0.31745506054665623,0.2279277353664537,-0.4114718230465388,-0.4101639320892335
Ankara,-0.49773944822498606,-0.3624282675974248,0.28084183768369364,-0.5622395100143266,-0.23045190865370202,-0.41570146248260575
Van,-0.06082493746320383,-0.33949344944593635,-0.32990824036983424,0.5190903806066111,-0.6571755191300621,0.266215310453386
Tekirdağ,-0.2941910810640276,0.41125511663764147,-0.5117826698293694,0.178475947533167,0.3848543485975873,0.5499389077358734
Diyarbakır,0.12133938652167252,-0.31196474316975165,-0.30861059129332047,0.42486142181626396,-0.7819730770098506,0.026928318238810225
Adana,0.6482397471409783,0.329460875301082,0.09160073417868583,0.15411629691058584,-0.22941825532561552,-0.6216634929930263
Düzce,-0.2296319854361084,0.1139820379298322,-0.6535625620964377,-0.5990117359013135,0.27667340777385746,0.26789921501054875
Çankırı,-0.3951709909646246,0.024149234556149278,-0.28998188253916085,-0.837586811743582,-0.07524905570152417,-0.2279322762986475
Burdur,0.5256180019459812,-0.42446284555843516,0.612547309709287,-0.1326547258787826,0.08318010751336781,0.37924476997679885
Kars,-0.3799188559336751,-0.30322151696833766,0.18661968232629317,0.6483478956185862,0.5005134685312582,-0.2408791040909547
Kastamonu,-0.20128895680028722,-0.05939537868435206,-0.5032173464069069,-0.833719600987556,0.045970564144215,-0.07433425386588638
Kayseri,-0.4035368271012036,0.3977644591176727,0.6232066145315297,-0.14014308140057546,-0.3438422059725555,-0.3907523947048132
Artvin,-0.2700430046068868,-0.19446291798177381,-0.09704986570946128,0.40278944889066753,0.7901144019573985,-0.3054867663918185
Kırklareli,-0.010130727987766996,0.4688472813825628,-0.3869119175261746,0.373907967333237,0.3254068183739217,0.6202273757964287
Gümüşhane,-0.3661530604556546,0.059575729624741315,0.15204013318956205,0.32497102888752555,0.8095802390031671,-0.2797143787110251
Sivas,-0.5460887058293137,0.38166329141067784,0.5469979377404836,-0.19125156413054575,-0.3222996560833133,-0.34126131390635084
Antalya,0.6194656595438129,-0.3558071297519179,0.65804563767129,-0.2099180783171099,0.011922610138996403,0.11149786351567721
Erzurum,-0.47065346567181693,-0.30400700958358473,0.09510605298420272,0.6036182017618462,0.49475967385713276,-0.26053372850266154
İstanbul,0.019011677218039112,-0.46160470326950453,-0.8028470543312862,-0.021195859770925838,0.36848579342703786,-0.07592902588223031
Bursa,-0.1603765991060224,0.3826583699596457,-0.17254879887045033,0.44893374134595115,0.23305738724448496,0.7363569654041977
Eskişehir,0.4270805858113004,-0.36078184761021165,0.5207455276092393,-0.181300652315242,0.11342485642019116,0.6087097851596773
Konya,-0.16139750259426983,0.36434256382763525,0.8389883202101058,-0.18354464571739437,-0.3188822988407875,-0.04392474707217134
Yozgat,-0.5978099133785691,0.36866943903637917,0.4894237357448855,-0.3537270192038276,-0.30750332973788047,-0.21792075890497706
Sinop,-0.2557975452473526,-0.049829985250151254,-0.5928172279995079,-0.7072292648624369,0.2836595982333074,-0.004040031513862191
Isparta,0.5140714532866697,-0.30410107283490534,0.6923076170975548,-0.14863843690354153,0.0004735926058658371,0.37665585420913306
Aksaray,-0.20879906968366654,0.5919144763477822,0.6600392581515167,-0.16113167258436187,-0.29983636009243764,-0.23350186325733274
Ardahan,-0.41962547715670556,-0.25787069254270373,0.07641039335414337,0.5875580035378197,0.5827321407785039,-0.2584133534056857
Adıyaman,0.5709688082167106,0.1596450594575979,-0.22273834185410385,0.3164690162134442,-0.19181012552915633,-0.679670466935145
Kahramanmaraş,0.5346346975294736,0.34915199217480924,0.11828612920353146,0.16106994240923964,-0.11612636307594786,-0.7340559649284333
Osmaniye,0.6132327079850083,0.3604406913427184,0.04535838152821204,0.18486053971829777,-0.11412308566760278,-0.6669132426932776
Niğde,-0.06802593481599267,0.716975866466204,0.5476462295880806,-0.021878331708041855,-0.19594404204904123,-0.3775300746994368
Tokat,-0.5048563648550058,0.06806137731294862,-0.40436704000276275,-0.7447653355283883,0.05746706557444313,-0.13783006969673595
Bilecik,0.024293572597343063,0.4333255475243157,-0.22046509412381876,0.28615850866496273,0.22009694602449745,0.7954272919227248
Muş,-0.07560939961311777,-0.0880139793999772,-0.24392278236097806,0.5732373547199243,-0.659462954139088,0.4044081869070576
Ağrı,-0.4434813540705797,-0.4631612223446701,-0.1361690100477507,0.5181950011196501,-0.4970341642114007,0.23386951881724835
