,0,1,2,3,4
Balıkesir,0.4787087723514313,-0.15134621434738318,0.005404536521301118,0.7897809805765306,0.35234787977376186
Manisa,0.4767165510969567,-0.4864051464459148,0.5429629282326629,0.4388118018496696,-0.22087739708627832
Yalova,0.5877702905364559,-0.2372036437272616,-0.7693110572033466,0.06018831560315632,0.052899724902165206
Çanakkale,0.3739982341996159,-0.1183187643909967,-0.05213554079534792,0.7287972810028006,0.5588044375248454
Edirne,0.4953038394290514,-0.17292574107523986,-0.1623477402949924,0.5984663676436407,0.5833112485979985
Aydın,0.3932844260887638,-0.4805109046883955,0.6089351722544881,0.19879578507165807,-0.4517906843890334
Çorum,-0.2229633749675045,0.8794082000828923,0.1346587730800208,0.0766457386753112,-0.39105114323521306
Bartın,0.517166971590472,0.6158264734512909,0.08679969963617143,-0.5260631014532705,0.2627156324334794
Denizli,0.426896736346217,-0.3897575429043219,0.6040562135595942,0.17169784852266465,-0.5210414320559049
Giresun,0.5035972417104976,0.4606838250969739,-0.38248789025960267,-0.6046595350802179,0.14916464687362269
Afyonkarahisar,0.4152047122705124,-0.3494226956976679,0.6981010740886067,0.22538553353488344,-0.4091027722581037
Samsun,0.4001154019593103,0.6614565350421335,-0.09326094615504696,-0.6235953269168237,0.0693843032303394
Amasya,-0.3688002798480013,0.7968021005947845,-0.015613093724170534,0.35990040857510297,-0.31515185749668195
Kütahya,0.5008448963066454,-0.3514061392153892,0.7327070624551706,0.15541470750873299,-0.2542729723812774
Bingöl,-0.4838695081344934,-0.6568499562089026,-0.022681039842026376,-0.3217827952011098,0.4799581619998677
Ordu,0.40603939446892257,0.6800625650609055,-0.06266865260261842,-0.6051027549346081,0.050697275011701716
Şanlıurfa,-0.7907185704849069,-0.4974978276291261,0.08270640614948163,-0.061238895983332826,0.3415691757099653
Elazığ,0.1176240949126168,-0.6098472479334015,0.5916889258321245,-0.12028260283455668,-0.4996871190925529
Mersin,-0.7954554170922714,-0.5070202821497102,0.13609588177403525,-0.018510714013306683,0.3021859979189213
Kocaeli,0.7128731193691982,0.13241823113736764,-0.30843064065634435,-0.5151161973218388,0.3373472556643752
Iğdır,0.40775281056263385,-0.2599423762007723,-0.7723530259766762,0.18888513803320636,-0.36600657702863415
Şırnak,-0.3283322161887737,-0.01141470440227502,0.448179403019661,0.3611891461566908,0.7488292754316684
Ankara,-0.40586161073253096,0.6980907361083523,-0.011825559940594251,0.3932060652951019,-0.4395393309369821
Van,0.3673739826708796,-0.3231368841835659,0.4133512360180293,0.6682690242649079,0.3783862812352853
Tekirdağ,0.45843803562099894,0.2359389676657118,-0.3579052836832144,0.4259381149787917,0.6516501370772122
Diyarbakır,-0.5860674312293306,-0.5480187387623083,0.1499311942317258,-0.09804758730924504,0.5693046070749008
Adana,-0.8402581573219002,-0.41436570407389456,0.1172335120985265,-0.17266573965680124,0.2805532718240243
Düzce,0.4570291654116359,0.5361198285788765,-0.008239829096819433,-0.6535641197745817,0.27656087562674325
Çankırı,-0.11932653619510587,0.9357346016160218,0.04558335954683981,-0.26279334007652044,-0.1975443009606517
Burdur,0.246928780074922,-0.33564559590565424,0.7147147836012424,0.11500766852146432,-0.5498401820556001
Kars,0.3543007436908037,-0.2764524535949165,-0.7560166446959528,0.3650490793553966,-0.3053244610671491
Kastamonu,0.3339750664801259,0.7506076764994566,0.07165407720213131,-0.4870091177993906,0.2876396762448684
Kayseri,-0.6934860717069059,0.3939072699904593,-0.0075793159508733545,0.4324440152201355,-0.42053401606432705
Artvin,0.42807432809762735,-0.12031404891228199,-0.7926816210106915,-0.2110575030001471,-0.3597047086115266
Kırklareli,0.3607275150695355,-0.0752042422890958,-0.18795521744127916,0.7130880435202465,0.5660373311351024
Gümüşhane,0.3254778789864231,0.03780466950236869,-0.8777515698986244,-0.06887811006941329,-0.3426994962763768
Sivas,-0.4308665065478328,0.5416735017747767,-0.21696656046009447,0.3546692483163499,-0.58998229376071
Antalya,-0.17479394871116485,-0.4448622788851684,0.6602607570501744,-0.19433715059029807,-0.5457411775915647
Erzurum,0.38944118827210944,-0.3042786529992401,-0.7555524208087129,0.16467694506868738,-0.3972053692727648
İstanbul,0.1908891677576504,0.3391711391346406,-0.5810482424326368,0.13846891968794722,0.7012371654849012
Bursa,0.4992237477771107,0.005206294314298192,-0.3573656403777107,0.6573144171501922,0.4370081237675341
Eskişehir,0.5658623252851088,-0.2080277561235744,0.6828201021524634,0.3928557921831859,-0.12627476450083353
Konya,-0.012914753139053336,-0.0003257844293451362,0.2467775374286969,0.8902462368172538,0.3826167637064652
Yozgat,-0.3786226878353152,0.8159113106453234,0.04291766769942286,0.16286503393330384,-0.4031955455340968
Sinop,0.4859543628618766,0.6469524396762004,-0.10978666052473764,-0.5468871670363937,0.18483022943840466
Isparta,0.33759796213955195,-0.3933273483423533,0.6607015165218934,0.3407653727780973,-0.4226980953189515
Aksaray,-0.6638761785638477,0.5340889656127539,0.1047685072287569,0.3686729178113376,-0.3565406511348928
Ardahan,0.40505919562282056,-0.17854105980759505,-0.8031937728711777,0.09006289443618408,-0.3883536742080783
Adıyaman,-0.7198494946474814,-0.4937173649830001,0.01513344795168455,-0.3672820069172691,0.3208344973937894
Kahramanmaraş,-0.7803340831045105,-0.5153417361631496,-0.02388527957672345,-0.2363861362377187,0.26277880760810657
Osmaniye,-0.7392628872212916,-0.546601261303034,0.05235279585790778,-0.2531558178734672,0.2964603875087671
Niğde,-0.7103814856437276,0.458257064771868,0.08916585837387203,0.4996044854447145,-0.16674356139070284
Tokat,0.10047401342345552,0.9383448964968472,-0.006083019789839528,-0.31572247715937873,-0.09846899071020376
Bilecik,0.5450426401636688,0.048860865109683016,0.14646476160686667,0.5813265334908371,0.5840793365041441
Muş,0.18487859152856925,-0.5035301927927822,0.03606412658060732,0.5783321695542324,0.6136029104992485
Ağrı,0.4563077068508471,-0.3488472447276787,-0.6756389944578447,0.29146534796991697,-0.3586764232775779
Hatay,-0.6895135325290601,-0.5593738368996061,0.16630289889393582,-0.2749533098229633,0.3292658838816753
Kırşehir,-0.5507852666716055,0.6149265425506746,0.07188097477036537,0.2567269998586473,-0.497418646910027
Bayburt,0.3226853491651059,-0.11651302260154578,-0.8212288304833257,0.08914415829390904,-0.4471413736431745
Erzincan,0.1928943273543386,-0.28776983258103306,-0.7893930738805193,0.05320092288929697,-0.5039925978067472
Siirt,-0.5038534564724484,-0.1286504672398521,0.3151430774533329,0.10099141858402153,0.7874429031906784
Karabük,0.4257277794413851,0.6452377508136428,0.13727787512915576,-0.544125631965785,0.295814442471489
Kilis,-0.5742595382083526,-0.6691739548600236,-0.21465597394782712,-0.3702216866001852,0.19821936467749232
Malatya,-0.7531811446663713,-0.5659523441773109,0.03850926298565988,-0.15992860401499365,0.2921574673380398
Uşak,0.2927445257582681,-0.5994746277041305,0.6119481776753348,0.011742736109322905,-0.4246320164166436
Karaman,-0.7454048666123334,-0.5286697416703757,0.2287470852476801,-0.33441370269185816,0.026872579247994795
Bitlis,-0.037260706270226034,-0.15518973338889494,0.04745614677755735,0.7380484652808782,0.6538808480514586
Gaziantep,-0.7238430809594995,-0.5915281177175206,0.02627184484781701,-0.21743717644821475,0.27960068770149105
Rize,0.5377439039546819,-2.7592965412286103e-05,-0.7405512262400312,-0.2740146797157785,-0.2955187466352198
Hakkari,0.19321765311932565,0.010240494780403715,0.8827092725322028,0.32047877092249,0.2840418426277932
Batman,-0.6871667041118328,-0.474624036197678,0.2113132815187417,-0.19046368720025367,0.4707485803859328
Mardin,-0.7434890583185514,-0.5094591925263421,0.056135940793220616,-0.07573659363189272,0.42283339017549065
Muğla,0.2983462922852745,-0.3586194418534989,0.7215832104489752,-0.022526894025427787,-0.5110692665852955
