,0,1,2,3,4
Balıkesir,0.4374790465607617,-0.09079508128113435,0.15011783671626852,0.8426359758279471,0.26037969270960737
Manisa,0.4731027682475094,-0.4553630331976542,0.5491455435653423,0.42359873030162565,-0.29634703700686843
Yalova,0.7250632263973749,0.3149905793632895,-0.05570874465678446,-0.36156437745086906,0.4911537329247719
Çanakkale,0.4723484712871571,-0.0513324064269174,0.03087955228700039,0.7700863167466377,0.42457675835266667
Edirne,0.3398270419521192,-0.2867534169674927,-0.7452400885764653,0.4744664827629992,0.14761038760395317
Aydın,0.3943638651916936,-0.396159485537527,0.6706673682582159,0.3158390626468752,-0.37146436102222613
Çorum,-0.26516600436934445,0.8288554783192528,0.054920707432268664,0.0965102306213572,-0.47995320341415565
Bartın,0.619879727440828,0.5407003540992398,0.01662413139365091,-0.45246241782207197,0.3440837823827974
Denizli,0.32375239021523133,-0.47342920003139644,0.643953898194607,0.2416932610599505,-0.44492350684778603
Giresun,0.5039070604395759,0.44844611488791497,-0.2586461555635574,-0.5809987127999648,0.3748551966000417
Afyonkarahisar,0.3665539612072421,-0.40557197660719024,0.6502929188225038,0.02095530963227619,-0.5270953993744774
Samsun,0.4514075897601618,0.6985569985149941,-0.04180608598974751,-0.5371823906938046,0.13392773437697708
Amasya,-0.3045365813191888,0.8195657671538854,-0.12562967527694346,0.3070346422367803,-0.3542828490122343
Kütahya,0.5175885003838432,-0.358570853354435,0.6532010073630468,0.1377111435152994,-0.39735773847590433
Bingöl,-0.5762571996871988,-0.4420667769439783,0.11016701267679951,0.007019900790027183,0.6784677994140905
Ordu,0.5617766581942022,0.43393216730459494,-0.31795544203354736,-0.6147207108548819,0.1308917301200169
Şanlıurfa,-0.7691016095998607,-0.47072589997136954,0.14269568396006335,-0.26767955245264824,0.3080348035287028
Elazığ,-0.2426210475984573,-0.2183190502112743,0.09042726229057114,0.5768915290636534,0.7432973116501272
