,0,1,2,3,4,5,6,7
Balıkesir,0.5656677076846152,0.22153901745586616,-0.48863157010834213,-0.22865122797055973,-0.41133565712373593,-0.3129066312477174,0.15226750968345087,0.22272255310839875
Manisa,0.012025665474655627,0.3972268899064059,-0.22292331013845468,-0.27074765608711815,-0.6966333929014472,-0.19330038786463621,0.24148673962920125,-0.3716020941204168
Yalova,0.610653792517395,-0.09065618265362549,-0.49274076398885297,0.12806067540910357,-0.16872525271386918,-0.47362087988833607,0.002490542200221883,0.3269545130109513
Çanakkale,0.5580426224073478,0.5109356477702224,-0.45294003323129073,0.0009731623508251676,-0.22744153153709856,0.00982188084588628,-0.02236212872200572,0.4123728776890622
Edirne,0.3856685709859649,0.4348066185769546,-0.08487297811851911,0.5788232369830053,-0.11546243346024791,0.4089917606179227,0.027205601437196386,0.3723133319741016
Aydın,-0.0285138128773599,0.5066350628080222,0.010591058176156111,-0.23419474127633474,-0.5779696829868982,-0.08274448013127311,0.22667853011269695,-0.5433873101165535
Çorum,-0.3741373920944942,0.07555346314842286,0.5598142147469598,-0.16425355343862982,0.08477218662176597,-0.21805993517619662,0.43184810039317606,0.5222187859759174
Bartın,-0.1795125258671148,-0.45868715503946966,-0.12382266329029025,0.21694301976557395,-0.1669258509496903,0.3585078482418539,0.6854325855493859,0.2622500234320309
Denizli,0.20794720268887015,0.5027840016704807,-0.0603760456508071,-0.3663638363908666,-0.5384113604497838,0.041133845336710155,0.24352133802160242,-0.4639149196665559
Giresun,0.5374222165450899,-0.07175643741926864,0.4236416002150343,0.535529095560463,0.1940558477732371,0.2174584541095827,0.27525731718939495,0.2811624356898907
Afyonkarahisar,0.3483731165802689,0.28239318512727224,-0.40587220383506134,-0.6596663026257756,-0.2597246429737093,-0.04224049703714494,0.23137614215581118,-0.2760838913360605
Samsun,0.36613290753647915,0.20032746418691721,0.5253572495085503,0.2665024201561865,0.28492696537915874,0.08026841813871416,0.3231613431608888,0.5354737839398045
Amasya,-0.050286740417986114,0.26388996367206097,0.5901561446549234,-0.15098981712543474,0.3861413025724795,-0.22653854592784026,0.21921258648611516,0.5552226170144309
Kütahya,0.4853926283853419,0.06571276318214664,-0.46759170546142104,-0.4119400708453208,-0.47610516399578595,-0.06729969153152786,0.35104459113234293,-0.13153525555075168
Bingöl,-0.08023438741111576,-0.40201024759112264,0.0496394099530493,0.20765473555648772,-0.17619659835959678,-0.4262239331539465,-0.749143012344682,-0.11152716385431986
Ordu,0.19911636468047753,-0.09615123442393,0.4693767968928084,0.5254807506867484,0.05976346674045969,0.23622252855505077,0.6121452646142733,0.14341700278581204
Şanlıurfa,-0.06556628401822534,-0.5191540750453727,0.036352333345288285,-0.3250277792209821,-0.32923031822425225,-0.24906167472056748,-0.6683856503531669,0.04529747794494088
Elazığ,-0.2185972234833458,-0.44133269269951775,0.29459336371152217,-0.03749832099382594,-0.2969350599843269,-0.3644969725323853,-0.6659464726567929,0.06881974238941307
Mersin,-0.3394266506172771,-0.1049483969961484,-0.27574266815999354,-0.3233986621148365,0.2732168618711155,0.40827633009623776,-0.6083819394637909,-0.2858129974716705
Kocaeli,0.4777377194289482,-0.35804103036889984,-0.21750542883969906,0.41979837238516327,0.3514787935281504,-0.3130184091932754,0.3932518661723106,-0.20944954030346435
Iğdır,0.003304828280736538,0.2307159639194905,-0.052765561216327514,0.6353862901329548,0.3324047385025646,-0.44089336390851597,-0.038818955334490916,-0.48360366019350487
Şırnak,-0.4011105000519357,0.43243395953091396,-0.38576932837329575,0.22493705726795937,0.05104110993692365,0.32106121797160064,-0.5718014373115617,0.14161284774334643
Ankara,-0.6195120931191517,0.04750919021984262,0.09707188725600892,-0.38070503743827366,0.3048665756432686,-0.3967241510936772,0.40817994125822216,0.20650380395151155
Van,-0.3883610968368776,0.49258336887822185,-0.3041714066252789,0.4375331364040688,-0.022642636420397336,-0.2081063433314951,-0.07500742359509092,-0.5226229428517378
Tekirdağ,0.2151676203886655,0.41169745777591504,-0.21985167785326606,0.7016319296239073,0.08335548219080502,0.28856689069105057,0.08504926051187169,0.38227426011501897
Diyarbakır,-0.2664690913041453,-0.19426457625464844,-0.0303316426472271,0.1640287961305967,-0.41731441828245375,-0.3355254789425942,-0.7442212007980737,-0.1511164347217276
Adana,-0.12354107103053653,-0.15884649019591943,-0.1993561455860696,-0.46891269162961385,0.2612598062458278,0.4421399397413914,-0.635645645838036,-0.17914689899582215
Düzce,-0.1268674893644081,-0.47810669031705055,-0.2410329708523241,0.3392334341862163,-0.01820049785647601,0.10216102214787288,0.7558668016840929,-0.006297813280393276
Çankırı,-0.5541352821004795,-0.255803060966575,-0.03981465727032365,-0.02182782612452987,0.0471235978541812,0.16586005841197873,0.6101842782884004,0.47263323654097084
Burdur,-0.07987087497693651,0.34570456886957235,0.029689577106115483,-0.44856329406984086,-0.535042398485135,0.18664418935864951,0.2212151518850665,-0.5495233658325993
Kars,-0.28185527891529133,0.36615625985740957,-0.337496384474219,0.40159111720465535,0.3911940644978361,-0.43662852378933,-0.1905761333941452,-0.3623691952411434
Kastamonu,-0.2626750236155202,-0.40826027702487705,-0.04169373918771675,0.27383600550459486,0.004345373108374515,0.3471913821264034,0.6908909702039021,0.2995159120554504
Kayseri,-0.28404121547974853,0.1748634934516191,0.2986142418803365,-0.604659266721011,0.5810068799536691,-0.08714169343390492,-0.08927895772048626,0.2843002826267349
Artvin,0.5565942880625512,-0.0836510126122647,0.28091550681130795,0.5726353841737375,0.41357453868381555,-0.1544631232099327,-0.06630437073186113,-0.2776355098916218
Kırklareli,0.22660896226139052,0.5169436779253342,-0.21397981957765544,0.5125859593878686,0.04323548319042337,0.3477877569391697,-0.08530866580819225,0.49272982838703216
Gümüşhane,0.4676779199345516,0.003333913925580517,0.6855177582150355,0.24672908137603605,0.4295738049142683,-0.19911249543584286,0.12250418755393007,-0.10615882499038147
Sivas,-0.06379678890615692,0.046336468772640874,0.7081791384965116,-0.3349975902243976,0.4150086732872731,-0.33477161654713394,-0.05819492261822389,0.3038929755051038
Antalya,0.025629631546230703,0.2002481733593102,0.22011391283348472,-0.5860123316003194,-0.46736345658299266,0.24087772023556805,0.029220162397695097,-0.53858955531733
Erzurum,0.25889972813684425,0.008414050530021753,0.07007902874822969,0.31958603020095505,0.48582218651248604,-0.580942835453225,-0.04834639594403326,-0.49999868457973207
İstanbul,0.20995115130064218,0.22996725533212503,-0.05852884770797606,0.749784876450228,-0.04010518176935266,0.279642447341803,-0.09906662052441903,0.4978052523957957
Bursa,0.6100070538140405,-0.041523312366955036,-0.5414071232600891,-0.018140313085213428,-0.025656801011906,-0.554629051104559,0.12789236145916497,0.08993527041537087
Eskişehir,0.433945557898357,0.03187193941417576,-0.6174322231375211,-0.46895618918328086,-0.003905020375273997,-0.39104279159701233,0.1310213296651035,0.1985866859713624
Konya,-0.007462060498944108,0.025916563067622984,-0.24836484208133713,-0.7448393865383464,0.4489949577486297,0.34195093406669047,-0.05445977737904464,-0.24760666821798907
Yozgat,-0.28075609673677315,0.031716813721034076,0.4886268963630316,-0.4630113014419756,0.33661476146222774,-0.16031936373998965,0.2304692799824314,0.5243152331567985
Sinop,0.05148293633392942,-0.1521722814595342,0.3424902767226244,0.5235205062526076,-0.0335833685568236,0.33341315473536076,0.597246421288389,0.33737861783064066
Isparta,0.01904551634330146,0.44314057849687694,-0.017436914582053504,-0.4180002295023568,-0.3730797524716541,0.2223191109646651,0.20836091379410773,-0.6294496794351082
Aksaray,-0.10994857265930805,0.10490474539651745,-0.05115273608995278,-0.7412348438954217,0.4825067599906944,0.2661105405710333,-0.09582718990498157,0.3347389519976776
Ardahan,-0.027390474913591138,0.09482917820645025,-0.20467490320151657,0.5128472394565434,0.5337447178144104,-0.37024103142266457,-0.16125596683623192,-0.4872245373972446
Adıyaman,-0.25414140823138265,-0.4540887371055808,0.2835104475468951,0.06783736973666576,-0.3017302893674101,0.01914194216212453,-0.743321247526628,0.01736151948929243
Kahramanmaraş,-0.07988907112436451,-0.33154427171538003,0.05804149727008339,-0.4808269736191642,0.36640789236773963,0.3758555013945576,-0.6032543915060551,-0.09846205285907285
Osmaniye,-0.04699014486954686,-0.2669147252845645,-0.009532201654549644,-0.4225293242487807,0.36174899935334326,0.5021713150650225,-0.5148494473513875,-0.3159402496479071
Niğde,0.08919595397990496,0.08995552451830248,-0.12191438193628402,-0.6603628243403733,0.48714851466289943,0.3678940425566303,-0.2911275844900103,0.27494533414959793
Tokat,0.2505844809716556,0.10111545228313107,0.7170193942091172,0.4655882994226932,0.21965153955213784,0.047374088703360476,0.2217636886907229,0.31052144892841865
Bilecik,0.30889096089337015,-0.2322364397495863,-0.8007962605343698,-0.06802658941485207,-0.2171196940433993,-0.27149387062762675,0.2547378987550311,0.13787335560419864
Muş,0.03241912542699273,0.09046370051570292,-0.6140744062390412,0.11093168312569102,-0.22773718110381622,-0.5912197501215526,-0.4398833640620451,0.08043453180804408
Ağrı,-0.22842943401820123,0.3514678134582776,-0.3259977456722867,0.40014359705471864,0.26070640240473597,-0.5091660150742083,0.07771115503956545,-0.4739663052904999
Hatay,0.035887483785486174,-0.18878235358063103,-0.14783709509461979,-0.39404281231488003,0.2329551613389382,0.65360844017808,-0.4481295892308306,-0.3219558010820773
Kırşehir,-0.3707646410873311,0.06134864242718831,0.36788592605146503,-0.6368976561270454,0.38171940753944006,-0.1771801660768711,0.055130149935987444,0.3710113141800425
Bayburt,0.44137565073536683,-0.2600896020044337,0.3842092042024303,0.2575836248059889,0.5014568082574223,-0.3240270361528142,-0.22504284790901957,-0.3412889734584891
Erzincan,0.19586497063159866,-0.18976797800114098,0.5331756889540006,0.26341692973245545,0.25805385373378614,-0.5155428398181189,-0.3651744358890682,-0.32593197741569746
Siirt,-0.44240267498780805,0.27586692580881533,-0.3217678820391143,0.3883606562141046,-0.24816310078456336,0.05192605748248241,-0.614240237673333,0.17957291997336952
Karabük,-0.2287284950129405,-0.5843765314246706,-0.26431656983745083,0.14707809420941542,-0.09943759036876285,0.2471813704033612,0.6417449246930911,0.17851923588259588
Kilis,-0.13461439668549124,-0.5254919250541825,0.10096706038786013,0.08663751093741874,-0.07459087052269489,0.47786629074258213,-0.6614479121011515,-0.1288544337874071
Malatya,-0.1889361641950712,-0.4551703463328228,0.227054696431781,-0.026850635469604093,-0.2757257858402589,-0.35192381208738766,-0.6983702493220808,0.13134765415541005
Uşak,0.2352206210370231,0.3686815877120601,-0.06232948542762831,-0.4390822106432817,-0.6027249240582536,0.0802681835239953,0.14987995985894922,-0.4689164916372828
Karaman,-0.08330736417172928,-0.19256191390221303,-0.1096211532715674,-0.5323863259604733,0.23675086733870898,0.673831728963008,-0.10803834286103017,-0.3724987777211231
Bitlis,-0.47170227564616407,0.2945575548941753,-0.59296330816116,0.269156621883079,-0.05241555587280902,-0.3493245521200151,-0.37147216659051285,-0.06257343136909868
Gaziantep,-0.17660654560540803,-0.4793410619599902,0.12344677278425094,-0.14587681731807406,-0.19457116909132802,0.2212559035831772,-0.7636358692548706,-0.1804751154649318
Rize,0.3740814252355815,0.13819390330485773,0.5439318867416795,0.5774605194144948,0.4066829918996595,-0.18082902527110314,0.10296488504411828,-0.05432332512980242
Hakkari,-0.5728354202186526,0.4832074970410207,-0.280243728965348,0.37963001154905446,0.051154620381640335,-0.12203579695804675,-0.33839100306063574,-0.28930364839589284
Batman,-0.4443853045624299,-0.09814573437182836,-0.20174220496127715,0.24871274936804805,-0.44569175370054226,-0.047848268201592846,-0.6984332603398391,-0.039894256694737174
Mardin,-0.2056260615518229,-0.18137858233460336,-0.03488640834476963,0.018385492679087463,-0.5294566957806698,-0.03889695753634982,-0.7999415761369876,0.03899684099549195
Muğla,0.15163886992970654,0.42135036888490496,-0.002965329247852617,-0.4225697014169546,-0.589121085293364,0.2057925790893838,0.2054956205387795,-0.435032050805138
Zonguldak,0.06610698419246329,-0.4084805954915059,-0.2898600232983038,0.19408045109598343,-0.16213405688281238,0.20388404523225154,0.7767675783644904,0.18937631331290586
İzmir,0.06248507603335677,0.5944410508920038,0.07453911475006125,-0.2562524242859848,-0.5501018159818292,-0.15553573249659167,0.09208122328535068,-0.4860367722671447
Kırıkkale,-0.6075949472023042,-0.027477296514509555,0.11249495105131024,-0.37978272590212825,0.27139844539507024,-0.061071898869337754,0.45964139131439014,0.4295651799215101
Sakarya,0.07750432566820922,-0.4479129577939531,-0.3564136801575023,0.31215656017432175,-0.04911165541310243,0.0665627611485431,0.7328115189505963,0.1582382826748813
